# max_attributes; 10
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; CES048
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; dm_FactorAnalysis(copy=True, iterated_power=3, max_iter=1000, n_components=1, noise_variance_init=None, random_state=0, svd_method='randomized', tol=0.01)
# prediction_type; rolling
CES048;0
0.00367423208549197;-0.29946361871162835
0.00417812677150259;-0.058369353534447166
0.00396817065233365;0.12062158131496
0.00451405656218062;-0.474450443927873
0.0113796216590754;-1.282124910012665
0.00810430619999988;-0.5930158222642992
0.00575279766529219;-0.3582958703293683
0.010959709420731;-1.286663918750522
0.0119045119570009;-1.2703407877297843
0.00757941590207428;-0.1617280139493819
0.00512292930777253;-0.07281948151513615
0.00814629742384265;-0.29791581852623616
0.00566881521761947;0.8687190228642301
0.005017951248184879;0.3989365450273025
0.003989166264255;0.8389053785600323
-0.00109177181969394;2.724800903769893
-0.010602784018138;4.181241443481904
-0.0032963110709839896;1.113941060832714
0.007537424678237929;-0.9641238995000923
0.00592076256062479;-0.6442552149231536
0.0142980117155514;-1.261094790468938
0.00923806924353021;-0.3385116626333455
0.0062356967393814;-0.09083668388618732
0.00484998635285228;-0.3447140504350949
0.0115685821663293;-0.9144168144624234
0.0129542925528521;-1.2828635622634352
0.0129332969409436;-0.4524529686020569
0.0128703101051858;-0.37153169747977277
0.0140880555963824;-0.009388416946290801
0.0174893447269477;-1.79622036939599
0.011715551449747;-0.34622839923750187
0.0152848054756576;-0.7967040562370935
0.011526590942493;-0.022573102647179728
0.00422011799533895;0.38629822274442177
0.0038212013689160602;0.40223012467986724
0.00902811312435481;0.2537588946350529
0.00321232862331772;0.43757504255095286
-0.00814629742383621;3.431239035306633
-0.00237250414663553;1.2012650984513142
0.00516492053160889;-1.663089821828844
0.00650863969430171;0.1796486631426828
0.00623569673938146;0.12571732227108104
0.00275042516114343;0.2623378558147672
-0.00482899074093723;2.0029493399837355
-0.00453505217409561;1.8203694300597542
-0.0008818157005185961;1.1855980291629815
-0.00348527157823797;1.4623078149935442
-0.00636167041088409;1.6669395304123884
0.0021205568036301603;-0.35981377313016977
0.0092590648554452;-1.1070248684244863
0.0143819941632177;-1.7616097541415443
0.0151378361922336;-1.4932734299749202
0.0196728883663356;-1.5474907327234597
0.0138571038652922;-0.8394130081747903
0.0143609985513027;-0.17696762698932697
0.0155997396544079;-0.048650815441072914
0.0093640429150329;0.1482165526347787
0.0121564593000062;0.20534675642545294
0.00692855193264608;0.24969910734107162
0.00613071867979376;-0.13988252613286592
0.00346427596632304;0.019384804515615202
0.00676058703731341;0.5742989723514286
0.0103508366751327;0.02710669124474644
0.0056478196057046;-0.2969677330591443
0.00501795124818483;-0.48545709142783866
0.0111696655399064;-0.760448126042292
0.0091960780196938;-0.7866661707081056
0.0114845997186567;-1.0730417108329597
0.00902811312435481;-0.1294632842620915
0.0131012618362761;-0.5324941264185209
0.0114426084948267;-0.04335984167385441
0.00650863969430171;-0.3836681029481028
0.0112326523756577;-0.19294529163330618
0.00873417455751313;0.5791811870627581
0.0045980390098469;0.7338185614149213
-0.00104978059585115;0.2713465647667142
0.00938503852694783;-0.2770529949475193
-0.000587877133683357;0.2498469917208627
-0.00335929790673528;0.6320168605783567
-0.0036952276974133703;1.769528630673858
-0.00997291566062475;2.0143027519166496
-0.0104978059585568;0.4038496248725017
-0.00161666211761313;-0.26239047470060667
-0.00380020575700113;0.4853410524285658
-0.0023934997585504103;0.5668993600114546
0.00035692540259302203;-0.6399689669106556
-0.00346427596632304;0.05285944897805108
0.00111276743160893;-0.283710250859679
0.00644565285855037;-0.37439952192455955
0.00541686787461415;0.007167272469815484
0.007978332528503659;-0.1600417103352702
0.00841924037875652;-0.8378598125538353
0.0121984505238426;-0.642783282946828
0.0142770161036364;-1.2216298876428964
0.0167544983098532;-0.7004168934834729
0.0160196518927522;-1.2997952341235333
0.0125763715383506;-0.5986209758485438
0.00581578450103715;0.3833604271670226
0.0047450082932645205;-0.29855399216003303
0.00600474500829751;-0.2521612240577482
0.0039891662642486106;-0.07097618769967422
0.00875517016943461;-1.2342164280202799
0.0091540867958575;-0.8459184382187979
0.00852421843835061;-0.7147107989027509
0.00489197757668214;-1.153295181731013
0.0073274685590754;-0.9790234202754228
0.00405215309999996;-1.4882390124109088
0.0136891389699531;-1.5907538731512734
0.00516492053160889;-0.6782508016726381
0.00715950366373641;-0.41974329849586933
0.00804131936425501;-0.1734882871714793
0.007621407125910641;-0.8705580365039916
0.0102668542274664;-0.714252042678773
0.0108547313611433;-0.5672754405211948
0.00869218333368316;-0.5999023179014725
0.0100568981082975;-1.3809716022526441
0.009112095572021191;-0.8757453172565329
0.00449306095026558;-0.7052013323033726
0.0014067059984441699;0.48825518753277714
0.0035272628020743798;0.6803103175111391
-0.00340128913057169;1.799420857215842
-0.0114636041067416;1.92003495818195
-0.00823027987150893;2.0872398136633072
-0.0137101345818681;2.041472952982794
-0.009511012198450521;0.21904256944194456
-0.00235150853472044;-0.34419740593009696
-0.00277142077305848;0.1323308828553266
-0.00270843393730702;0.6656656448742789
-0.00577379327720084;0.046958101128626695
-0.00476600390518589;0.8883090118642638
-0.00165865334144955;-0.2816088924142838
0.00298137689222744;-0.715418363010317
0.00617270990363006;-0.36451847452939146
0.007537424678244359;-0.3332882404302141
0.00422011799533895;-0.32664884890339474
0.006277687963211379;-0.8713372054760856
0.0061307186798002;-0.8844958804667441
0.009511012198450521;-0.31494833205403494
0.00814629742383621;-0.05837804502020227
0.00329631107098405;-0.8207769907018148
0.005773793277207171;-0.647605793397795
0.00216254802746008;-0.10736187469783924
0.00331730668290542;0.04485583216789304
0.007306472947154029;0.3448228688490692
0.0091540867958575;0.04320717584901238
0.00447206533834421;-0.21348265536924826
0.00130172793886296;0.04944100468894379
0.00482899074093723;0.4918234531355318
-0.00287639883264612;0.8379603105592819
-0.00984694198912206;1.7814203660460766
-0.0104138235108905;2.8953506632331254
-0.0216464758865353;5.0823315018027255
