# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; IPS12
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te_(n_components=12)
# prediction_type; rolling
IPS12;CES155;FYBAAC;LHU5;IPS306;GDP274_2;PMCP;IPS13;GDP274A;CES011;GDP253;IPS34;PMI
0.00652405346630154;0.0;-0.0032661948829613603;0.0023303632625099;-0.0177572530056016;-0.0010019672772149401;0.16209598432908998;0.0079116696564622;0.0021733183379434103;0.0117435755733635;0.0021090466218123;0.00951221720854797;0.092495636998254
0.00381902153496584;0.0425531914893606;-0.0013609145345667198;-0.0330363262508594;0.00887885321236068;0.000562079204291438;-0.0107737512242909;0.00627500537487674;0.0021277242469375;0.00898038132080612;0.00109908063390218;-0.0022311673514832197;-0.0706806282722514
0.00684208861568521;0.0106382978723394;0.00027218290691319904;0.0419465387251542;0.00794390298644508;0.00268820489008906;0.141527913809991;0.00582062654750508;0.00232529864129618;-0.00193423597678844;0.00166347339185195;0.00446263756265819;0.0148342059336832
0.00541049715306505;-0.0106382978723394;-0.000816548720740322;-0.0102810143934201;0.0030374546864266;-0.000525421864881109;-0.13124387855044198;0.00236419569882299;0.0015350010638621099;-0.00110527770102382;0.00373538891116755;0.0025252441124829998;0.0523560209424083
0.0127296384928253;0.0531914893617033;0.00163309744148065;-0.0176833447566826;0.0102803717129952;-0.0016007038209167;0.0190989226248777;0.0088208025208078;-0.0009118818201161481;0.009118541033434641;0.00268829182076074;0.00546056024802997;0.0244328097731231
0.00525104628797991;0.0531914893617;-0.0021774632553078397;-0.0386566141192597;-0.00630842021977271;-0.0033969134520217;0.0137120470127334;0.0065481579647426;-0.000759901516763384;0.00752970433821641;0.00355715961918341;0.00698757881544941;0.10034904013961801
0.00175092648318553;-0.0106382978723392;-0.00108873162765352;0.0187799862919821;-0.000701439378996291;-0.00274930045577285;0.0954946131243879;-0.004729141816847;-0.0015198030335268802;0.0113981762917933;-0.00362399560367746;0.00504988250558247;-0.0401396160558481
0.0233911819338703;0.10638297872340301;-0.00190528034839384;0.00671692940369982;0.00584139852593399;-0.00206503012011386;-0.0337904015670911;0.0352847109216388;0.000577525152740154;0.00262503453992671;0.0101516434225965;0.0106279523141355;0.0270506108202461
0.00493257784820095;-0.0319148936170213;0.00272182906913424;0.000274160383825869;-0.00256997957346812;-0.00233385060912281;0.0582761998041126;0.009549084357248609;-0.00288762576370099;0.00352307267200884;0.00023021283547950498;0.00734010749701938;-0.0523560209424083
0.00445595841452115;0.0212765957446819;0.005715841045182329;-0.0245373543522974;0.0112153219389109;-0.004618824765698529;-0.0161606268364347;0.00500154398750965;-0.00395148788716979;0.0085659021829249;0.00410669993613451;0.0063412762325705;-0.0418848167539267
0.0111381628747261;0.0851063829787246;0.0062602068590096;-0.0540095956134325;0.0107478468259524;-0.00615843302093139;-0.0117531831537708;0.0103670412884397;-0.00434663667588683;0.0165100856590204;0.0051092397035452704;-0.000175961481092307;0.0314136125654451
0.008433997524178229;0.0531914893617;0.0163309744148067;0.0069910897875256894;0.0121498187457067;-0.00120969220053996;0.177766895200783;0.007366490105535941;-0.00110945621447461;0.00172699640784892;0.00605236970696135;0.00939501050771673;0.14136125654450302
0.00604656745183266;0.0319148936170213;0.0264017419706041;0.0397532556545592;-0.000467475112958582;0.0027248622294993603;0.0303623898139085;0.00445598922698115;0.0025076750053193;0.00276319425255522;-0.00548797694901158;0.007574823758373691;-0.14048865619546302
0.0;-0.0425531914893607;0.0307566684812197;-0.00328992460589445;0.0130847689716238;0.00455772920001454;-0.0773751224289917;-0.0119129048464694;0.00276604152101891;0.00034539928157022203;0.00432206033061534;0.00422792130130296;-0.0296684118673638
0.010183624136181;-0.0531914893617033;0.0220468154599892;-0.0267306374228924;0.00397149807410133;0.00541306711958861;-0.113124387855044;0.0090935799010726;0.00281163561202461;-0.0144376899696056;7.4262204993527605e-06;0.00105698032532645;-0.12390924956370199
-0.00128167298620713;-0.10638297872340301;-0.0209580838323357;0.0230294722412611;-0.00727737687970562;0.0032258458681068396;-0.10333006856023401;-0.0206530373029633;-0.00188455576157323;-0.0024868748273003697;-0.0024655052057805803;-0.00977297940342152;-0.18586387434555
0.00148488618111367;-0.0638297872340425;0.00816548720740344;0.005757368060315279;0.0156370651994029;0.0006842703356590151;-0.0876591576885411;-0.00294426974268536;0.00348034894677648;-0.009187620889747809;0.0056662062409957;-0.008080599444130709;-0.0689354275741701
0.000646035977834608;0.0531914893617031;0.0285792052259119;0.009869773817683329;0.0102196135508838;0.0049609599335281;0.175318315377082;0.00267599487763814;0.0081613422900392;0.00870406189555124;-0.00124017882338961;0.00206580595961185;0.19633507853403098
0.0221173081747597;-0.0106382978723425;0.0321175830157864;0.0167237834132941;0.015662003251014998;0.00557191559036629;0.173849167482859;0.0249398069996858;0.007492628955287429;0.00504282951091389;0.00023021283547949902;0.00591333548767586;0.0636998254799293
0.00588321697319799;0.0212765957446819;0.008709853021230559;-0.0283755997258396;0.00928919751617011;0.0117059103850244;-0.0572967678746328;0.008766397128595891;0.00452901303990995;-0.000414479137883395;0.00847331758974589;0.006221949513895039;0.0130890052356021
0.00589838213699595;0.0212765957446819;0.0157866086009796;-0.008361891706647041;0.0070502139004699205;0.0086511321008321;-0.0945151811949063;0.0062502415411802;0.00445302288823378;0.0109146172975967;0.00267343937976205;0.00500203067423505;0.0122164048865629
0.00786898685007029;0.0319148936170213;-0.0130647795318455;0.0093214530500356;0.0106503617151036;0.00678160779090645;0.0132223310479921;0.005419527483540829;0.00601842001276625;0.00732246476927255;0.00649794293692169;-0.0016472538651711199;-0.0715532286212905
0.0123674077232274;0.0531914893617;0.0133369624387595;-0.0272789581905441;0.0022117784684861897;0.007759136841848091;0.0161606268364349;0.0169208273972043;0.0067175294081887;0.0167173252279642;-0.000995113546911439;0.0051028829516945;0.0994764397905759
0.00874813306001376;-0.0319148936170212;0.0285792052259119;-0.0038382453735421795;-0.00362100509416377;0.00664719754640203;0.0930460333006851;0.00504506830127979;0.00370831940180552;0.0128488532743852;0.00275512780525479;0.00550629206153321;-0.0087260034904032
-0.00556821485657347;0.0;0.0171475231355472;0.0430431802604536;0.0187638434525141;0.00846784540378057;0.0142017629774736;-0.00854990118855067;0.0055928751633788605;0.0138850511190937;-0.000490130552956367;0.0013234968543472;-0.0139616055846414
0.0120736368359223;-0.0212765957446788;0.0269461077844312;0.0141192597669623;0.0178678872709387;0.00652500641503445;0.0465230166503418;0.00867747245304909;0.00361713121979391;0.00725338491295938;-0.000415868347963005;0.00584125488096249;-0.0471204188481674
-0.00686808603934053;-0.0319148936170213;0.0372890582471417;-0.0050719671007526;0.0205725323231155;0.00586517430564881;0.00391772771792398;-0.0111275911506068;0.00460500319158644;0.00469743022934366;-0.000750048270433235;-0.0028023607307274302;-0.0191972076788822
-0.00816752393171127;-0.0851063829787245;0.0313010342950469;0.102673063742286;0.007736237029378809;0.00376348684612476;-0.129285014691479;-0.023008227971349996;0.00142861485151516;-0.0032467532467517803;-0.00263630827726537;-0.0169595370365603;-0.146596858638743
0.00699677328643439;-0.0744680851063821;0.0179640718562875;0.0849897189856078;-0.00417462983996569;0.004753235010202921;0.021057786483839002;0.006745518215112129;0.00273564546034843;-0.00525006907985776;0.00150009654086647;-0.00684705191832842;0.00261780104712045
-0.004356301623843179;-0.0319148936170214;0.0353837778987478;0.027553118574366;0.000837918534186632;0.00182064785737851;-0.0763956904995103;-0.00551070341669541;0.00572965743639617;-0.0018651561204752801;0.000408442127463673;0.000791372375380045;-0.0209424083769634
-0.00692398050019821;-0.0851063829787245;-0.0108873162765376;0.0745716244002726;0.0211538156352511;0.006085118342110779;-0.0548481880509301;-0.018469317422444998;0.0137086233624123;0.00310859353412546;-0.0107457410625436;-0.0136292918625541;-0.11692844677138
0.0264853086392467;0.0638297872340426;-0.0609689711486124;-0.0642906100068525;0.0214072769234611;0.00489986436784418;-0.018119490695396;0.04892508077324599;0.0117936715401684;-0.00048355899419658094;0.0155653581666147;0.0119732550663127;0.230366492146597
0.00854578644589599;0.0212765957446819;0.0062602068590095795;-0.0012337217272104198;-0.009572584466313979;0.00577964051369145;0.116552399608227;0.0114333869758001;0.00591203380041939;0.0203094777562862;0.00348289741419003;0.00311975768801787;0.075043630017453
0.0107165713211163;0.0;0.0078933043004894;0.031939684715559996;0.0100237364909442;0.00507093195175906;-0.113614103819784;0.009257546496911429;-0.00223411045928446;0.0102238187344563;0.00415125725913054;-0.009796299599710359;0.0052356020942409
0.0159095566962643;0.0212765957446788;-0.0236799129014698;-0.000274160383825994;0.0046226079307534204;0.0011852539742664401;-0.13026444662096;0.009402002193475641;-0.0046809933432627;0.0169245647969059;0.00718858144336022;0.0111806712521646;0.0157068062827224
0.0180686427308382;0.0638297872340427;-0.0146978769733261;-0.014804660726524999;0.037158150322041;0.0036168574884835603;0.27717923604309497;0.0161674065174658;0.0069758959238882;0.005802707930367521;0.00409927371563516;0.0152447454600569;0.13176265270506
0.00767010655910705;0.0957446808510639;-0.000816548720740495;-0.005209047292667629;-0.0033738916736376604;0.00292036803968759;-0.0602350636630753;0.00912134541158011;0.00451381500957483;0.00939486045868951;0.00421066702312525;0.00825746950430103;-0.00610820244328003
0.0111693597831126;0.0106382978723426;-0.00435492651061481;0.0254969156956819;0.0134003486793031;0.00438666161610002;-0.0318315377081297;0.0132659106693473;0.003981883947840371;0.00449019066040413;0.00461168293008955;0.00394868466521434;0.0663176265270496
0.0215817612474603;0.0638297872340427;-0.014425694066413001;-0.0467443454420807;-0.0017687879880202199;0.0050342746123485105;0.0783545543584715;0.0266804043408752;-0.00300921000638318;0.00379939209726371;0.00985459460262295;0.0143192062410903;0.17888307155322802
0.0111086991279165;0.0531914893616999;-0.0021774632553069303;-0.0157642220699137;-0.0401230579492312;0.00437444250296321;0.177277179236044;0.0148973220165118;0.00372351743214076;0.0129179331307005;0.0122012802804141;0.0156681433095714;0.0340314136125653
-0.00177519074526428;0.0106382978723426;0.0103429504627104;0.0514050719671006;-0.0151052045713719;0.00580407873996497;0.0220372184133203;-0.0057204455839142705;0.00604881607343692;0.0187897209173791;-0.0026437344977647;0.0049796190570224105;-0.12041884816753899
-0.00371979803468186;-0.0319148936170213;0.0304844855743066;-0.00452364633310481;-0.007788380228204991;0.00646391084935066;-0.0852105778648385;-0.00591555457667614;0.00390589379616399;0.0183752417794977;-0.00204963685781757;0.00483697214205722;-0.11780104712041901
0.00548199006811845;-0.0212765957446819;-0.00244964616222115;-0.0122001370801891;0.0280213016302685;0.00597514632387969;0.18070519098922602;-0.00118528713102356;0.0025076750053192897;6.907985631327e-05;-0.0051092397035452704;0.00563470457096985;0.121291448516581
-0.0201839664355933;-0.0744680851063821;0.00870985302122979;0.0770390678546935;-0.00620095988827812;0.0159703808697565;-0.008814887365328209;-0.0337377217348035;0.007811787592328091;0.00048355899419855197;-0.00493101041156115;-0.0058173289652883;-0.13438045375218302
0.0031235904521862397;-0.0851063829787245;0.0424605334784978;0.0063056888279629;0.0958446404726446;0.0264299417148303;-0.0416258570029379;-0.000204114023195867;0.0200614000425545;-0.009740259740259721;0.0011213592954001901;3.6646022740199895e-05;-0.10645724258289502
0.000397760581926365;0.0319148936170212;0.0609689711486123;0.0777244688142563;0.00907654394878094;0.0377081831400679;-0.0827619980411369;0.00248126109447855;0.0326757652208274;-0.0315004144791377;0.00122532638239094;-0.00323605580977288;-0.14310645724258403
-0.0255125717041441;-0.148936170212767;0.0620577027762658;0.142837559972587;0.000686929967149752;0.036046383753467005;-0.225759059745347;-0.0341530787636238;0.0270068999057722;-0.025559546836143997;-0.0189294360528153;-0.0151978022077866;-0.36998254799301794
-0.0435287862972778;-0.13829787234042498;0.0062602068590119605;0.0730637422892362;-0.0043034008701105;0.024022776426887;-0.332027424094025;-0.0545978747377759;0.0144533268488404;-0.038408400110527;0.0036314218241768103;-0.0307675161174353;-0.12914485165794198
0.0178013025575837;0.0;-0.00136091453456988;-0.0815627141877983;-0.0372465670504858;0.018683023986119;-0.0568070519098928;0.0224078926090086;0.0179184777652815;-0.0375794418347602;0.0032526845787105;-0.0121964626593689;0.23647469458988
0.0318325453947513;0.10638297872340301;-0.0038105606967910296;-0.0370116518163125;0.0496357910916745;0.0114004325566051;0.310479921645445;0.0345207841730585;0.010471442901;-0.00151975683890723;0.011607182640467;0.0042454871634437;0.25479930191972
0.0132807838743179;0.0212765957446819;-0.000272182906910723;-0.0172721041809458;0.0092157436186926;0.0164958027346375;0.0739471106758089;0.0092282801479984;0.0152284263959391;0.0145758496822341;0.00557709159500362;0.0064051796275979705;0.10383944153577698
0.0160014142598468;0.0851063829787246;-0.0264017419706017;-0.0364633310486649;0.0380491188932947;0.0132943950928041;0.0352595494613125;0.0167062075051668;0.0127359494209549;0.0157502072395689;0.0101962007455925;0.0151723619936526;0.12041884816753899
0.00490658042454573;-0.0319148936170213;-0.0293957539466546;0.0471555860178219;0.0422867739909718;0.0082479013673189;0.0798237022526929;0.00136538773972605;0.011079364114411001;-0.0065625863498211;0.000846589136924675;0.00907428209381414;-0.009598603839442329
0.006110694430181971;0.0531914893617002;-0.0225911812738164;0.033995887594244004;0.00680264706082401;0.006500568188760879;-0.028893241919687;0.00472238804402181;0.0117024833581567;-0.00497374965460071;0.00238381678028782;0.0063103845439793395;-0.11867364746945801
0.0189356568097442;0.0106382978723425;-0.0332063146434408;-0.0104180945853353;0.0153078829181154;0.0070870856193256905;-0.0759059745347689;0.0202136668596486;0.0165962491261132;0.008151423045039321;0.0035051760756880396;0.00161969363319298;-0.0191972076788848
0.0149844817045288;0.0425531914893606;-0.00870985302122973;0.0287868403015764;0.0567345208380082;0.0131722039614365;0.115083251714005;0.0210072351667454;0.00922520441350799;0.0195495993368348;0.0090080054656983;0.00691610392812048;0.0558464223385706
0.0109319166470602;0.0425531914893608;-0.00898203592814373;0.00068540095956271;-0.025301240328003;0.00718483852441987;-0.0475024485798232;0.0201660152402631;0.0055320830420378395;0.0346780878695765;0.005049829939550579;0.0130517384297755;0.0453752181500864
0.0067225004668709;0.0;-0.0136091453456726;-0.0368745716244017;-0.0199640438637662;0.0120847028922642;-0.105778648383937;0.00844109040412694;0.0107146113863643;0.0140232108317222;0.00302989796373032;0.00165179676055219;-0.0602094240837696
0.0104652628924473;0.0106382978723426;0.00925421883505689;-0.0139821795750513;-0.0126485797779597;0.00882219968474685;-0.0543584720861898;0.00220660766620828;0.0141341682117996;0.0124343741365018;0.00452999450459682;0.00553900090827592;0.0418848167539267
-0.00210449144489777;0.0212765957446788;0.0206859009254226;-0.0105551747772419;-0.0430947668632248;0.0127200967753761;0.11802154750244802;-0.013382976065005;0.0159579318520319;0.0059408676429938394;-0.006186041675949439;0.00072413752374037;-0.0261780104712042
0.0196497193794764;0.0;0.0223189983669023;-0.0069910897875256105;0.0450304130874905;0.0244504453866737;0.122428991185112;0.0217088771214819;0.0165506550351077;0.0500138159712641;0.0178674865214098;0.0122146342408931;0.0881326352530548
-0.00291994396688705;0.0106382978723426;0.00244964616222099;0.0630568882796421;0.0124780941887535;0.0189396253619912;0.060724779627817006;-0.00243848719991174;0.0177664974619289;0.0178226029289859;-0.0035423071781847102;0.00749880597566369;0.0401396160558457
0.00260104223671442;0.0319148936170214;0.0234077299945567;-0.027553118574366;0.0592464627640878;0.0245481982917679;0.000979431929479802;0.000656616802561016;0.0192407064044499;0.007115225200330979;0.0018194240223380603;0.0110153098602942;-0.0191972076788822
-0.0029502742944831897;-0.0319148936170214;0.030212302667395004;-0.0183687457162454;-0.0132416519872219;0.0203570424858566;0.0225269343780617;0.000622847938430371;0.0186023891303688;-0.0024868748273003697;-0.00252491496977528;-0.000784406602462151;-0.0558464223385707
-0.0124631649003584;-0.138297872340428;0.0193249863908493;0.017135023989035;0.0268823128002477;0.0157626559464312;0.009304603330068;-0.0218293194035517;0.0202893704975836;0.0256286266924571;-0.00559937025650165;-0.00170600864543305;-0.0968586387434555
-0.0120233751501896;0.0425531914893639;0.0;0.0649760109664153;-0.00851838501177715;0.0136609684869073;0.00881488736532832;-0.0157719355975235;0.0129943159366545;0.0134705719812103;0.0068692539618886396;-0.00316215804490716;-0.112565445026178
0.0006239381677276;-0.0425531914893639;0.11622210125204699;-0.00685400959561488;-0.0422681838070433;0.0230819047153558;-0.0220372184133203;-0.00562964486035977;0.0202437764065779;-0.0008980381320819461;-0.00636427096793363;-0.00266910246621704;-0.0750436300174502
-0.00389094774041188;-0.0425531914893608;0.135819270549807;0.0498971898560686;-0.0159349615613932;0.0334070553159252;-0.0377081292850152;-0.0192508790222945;0.0338460135566429;-0.0061481072119357605;-0.00317842237371713;0.000180504376474294;-0.0157068062827225
-0.0280364882506813;-0.13829787234042498;-0.0100707675557951;0.149554489376282;-0.10048946594029;0.0291181466049192;-0.19490695396669802;-0.0490988028187244;0.0274476427854952;-0.0328820116054164;-0.0261774272601702;-0.0257875942007221;-0.37434554973822
-0.0025169839002283103;0.0319148936170214;-0.0155144256940662;-0.0704592186429046;-0.0335072195659419;0.0264177226016936;-0.0852105778648384;-0.00548969167901414;0.0224778868658622;-0.0119508151423051;0.009921430587117;-0.0162741655534043;0.292321116928445
0.0140862707172376;0.0851063829787214;0.12275449101796199;-0.0745716244002727;0.0031657722974529102;0.0222143476826454;0.15768854064642499;0.0283253232336913;0.0222195203501625;0.007322464769274509;0.00700292593087673;0.0244441086066964;0.315008726003492
-0.000436323427014162;0.0;0.04708764289602901;0.0622344071281685;0.0646707156994104;0.0277373868204643;-0.0328109696376098;-0.00175898261166074;0.0169002097328188;-0.00746062448190105;0.00670587711090317;-0.000286202409006564;-0.166666666666667
0.00524671338403654;-0.0212765957446788;0.0427327163854085;0.00013708019191083202;-0.0673712799795064;0.0252569068537006;-0.0617042115572966;0.0132970530662691;0.0254415027812394;-0.00407571152252068;-0.00940159515216324;0.00274905742492365;0.0715532286212906
0.00206809505178041;-0.0106382978723425;0.0577027762656533;0.0254969156956819;0.0211538156352525;0.0231307811679028;-0.0435847208619008;-0.0036894360111920897;0.0200158059515488;-0.016371925946394;0.00720343388435887;-0.0014410064148711302;-0.159685863874346
-0.00347932186587019;-0.11702127659574302;0.0168753402286285;0.17779300891021502;0.0117666795891112;0.0183897652708366;-0.135651322233104;-0.0228558928731561;0.0175385270068998;-0.0142995302569771;-0.0169837662819884;-0.017788161154065;-0.205933682373471
-0.00628791020143193;-0.0425531914893639;0.0285792052259117;0.028923920493487004;-0.033029315813218996;0.0181331638949647;-0.201273261508325;-0.0175917021646213;0.011824067600838999;-0.0218292345951914;0.00732225341234832;-0.014782581569958;-0.0052356020942407
0.00467606993480235;-0.0212765957446787;-0.0206859009254191;-0.0254969156956819;0.0411042569254103;0.0164102689426799;-0.0626836434867781;0.0137270432695464;0.0113073345694398;-0.00711522520033289;0.000638654962943158;-0.00571193379244875;-0.0148342059336832
0.00323191305075088;0.0106382978723393;-0.0432770821992381;0.0477039067854694;-0.000798924489846475;-0.000891995258984202;0.0220372184133203;-0.00122093204316298;0.00417945834219879;-0.0183061619231825;0.0017674404788427;-0.00946315393843253;0.0340314136125654
-0.0045751132729418;-0.0106382978723393;-0.15187806205770302;-0.000548320767647437;-0.00584139852593391;0.00551082002468295;-0.0186092066601376;-0.0125323758984866;0.0038451016748228795;-0.00725338491295938;0.0105972166525568;-0.0145663397498197;0.05148342059336901
0.0036327066654365204;0.0425531914893606;-0.0454545454545483;-0.125154215215904;-0.0512068883432745;-0.0005376409780180059;0.112144955925564;0.0198891105543842;0.0100914921426184;0.006355346780879429;0.00216103016530769;0.0128797141246798;0.28708551483420397
0.0185222977736235;0.127659574468085;-0.0476320087098505;-0.0160383824537353;0.0580367405513122;0.00147851268954913;0.18168462291870602;0.0226514036403581;0.00496975591963278;-0.000898038132082141;0.017696683449925;0.0148280105237686;0.11780104712041901
0.0233162226956638;0.10638297872340301;0.0225911812738188;0.0141192597669665;0.0294917398371772;-0.0017717714048315302;0.11361410381978501;0.0288157221828046;0.007462232894616891;0.026181265542968995;0.009936283028115691;0.0155021761983174;0.18673647469459198
0.0052285151874790796;0.0638297872340425;0.00653238976592252;-0.0775873886223455;-0.032286161875161;0.00167401849973725;0.0401567091087164;0.019154825364319;0.00945317486853703;0.0241779497098633;0.0133152133553149;0.0158268417882166;0.0968586387434553
0.0177705389395909;0.0319148936170213;0.0111594991834462;-0.044139821795749004;0.0330810055929253;-0.0040934029008175;0.0014691478942214801;0.0220454401339948;-0.0005623271224048929;0.0321221331859629;0.0107828721650403;0.0166645516964834;-0.17102966841186903
0.00151175018555677;0.0;0.0781164942841618;-0.0248115147361234;-0.00776434901483358;0.00185730519678895;-0.0523996082272288;-0.0021266880210965;0.009529165020213391;0.0192042000552645;0.00654250025991771;0.0075787609343712595;-0.0261780104712043
-0.00588278368280432;-0.0212765957446788;0.00081654872074044;0.0677176148046621;-0.0253561040415518;-0.00840674983809697;-0.122428991185112;0.00528257597900622;0.00290282379403628;0.0187206410610659;-3.7131102496645896e-05;0.00370579119217324;-0.162303664921466
0.00725198132865035;-0.0319148936170212;-0.0900925421883484;-0.0134338588074038;0.0194516802579047;0.0013807597844548401;-0.0783545543584716;-0.00028028157229331697;0.0028420316726951397;0.0139541309754088;0.00959467688514609;0.0009530994509456821;-0.0645724258289687
0.0017496266120028401;0.0106382978723392;-0.0174197060424659;0.0645647703906785;-0.0369368817913677;0.000195505810188568;-0.092066601371205;-0.0020362625071430104;0.0075990151676342795;0.0138850511190937;0.0109313965750271;-0.0009930769302990141;-0.0322862129144869
-0.00133670086627713;-0.0425531914893606;-0.0304844855743033;-0.0160383824537355;0.0275198200832927;0.00030547782841927596;-0.0166503428011749;-0.0047073796599626;0.0038906957658287897;0.019342359767891004;0.00358686450118079;-0.00146584090962057;-0.0427574171029659
0.00352178432450634;0.0425531914893606;-0.0449101796407186;-0.00712816997943655;-0.016445964909893997;-0.020589205635455;-0.00636630754162687;0.0036350306189803;-0.00234049667163128;0.009256700746063109;0.0208454009416448;-0.0016381680744090301;0.0209424083769633
0.00978196394070641;0.0319148936170214;-0.0402830702231874;-0.0285126799177504;0.0072601469531364295;0.000977529050941284;0.0337904015670911;0.00773719719178045;0.00378430955348175;0.0110527770102232;-0.0126097224078777;0.0016845056072958;0.0706806282722514
0.0115198917120654;-0.0106382978723394;-0.0783886771910727;0.0149417409184358;-0.028301061227450002;-0.0118403206295287;0.0308521057786484;0.0176115882734992;4.55940910057961e-05;0.00635534678087929;0.0068172704183932795;0.00422216696715394;-0.0034904013961598
