# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP276A
# prediction_type;rolling
# method; Part-GFS_te(n_components=3)
"GDP276A";"GDP275A";"GDP282A";"GDP257"
0.00500379869534461;0.0102765374515325;0.0064873146918118;-0.0185731857318573
0.00540549981224839;0.00582084316904144;0.00630801704957581;-0.0189934399343994
0.00412180276475162;0.00227524814425073;0.00441724191326882;-0.00405904059040593
0.0047068891741549;0.0081908933193027;0.00243681795584391;0.00718532185321855
0.00496013553046377;0.0056501995582226;0.0046861883766228;0.00546330463304634
0.00433138595617967;0.00148839149436406;0.00147513060203264;0.0124538745387454
0.0033358657968964;0.0011755448745295;0.00781574722292397;0.00528905289052889
0.00477675023796426;0.00537527374079236;0.00439279223478212;0.00329028290282904
0.00483787866879745;0.00525203113297878;0.00492253526866121;0.0164514145141451
0.00548409350903387;0.00750831887602743;0.00678071083365256;0.0121771217712177
0.00536183664736758;0.00814349231629738;0.00785649668706856;0.0194546945469455
0.00554522193986709;0.00498658551614956;0.00983692064449351;0.00482779827798274
0.00484661130177358;0.00516670932756938;0.00924197846798316;0.00685731857318578
0.00578100303022364;0.0062948531990937;0.00933977718193005;0.00309553095530954
0.00577227039724748;0.0109591118948077;0.00973097203771772;0.0278495284952849
0.00537056928034374;0.00825725472350991;0.00867148596995951;0.0117466174661747
0.0062525652109367;0.00836153693012148;0.00913602986120729;0.00892783927839275
0.00394715010522828;0.0129120332186228;0.00691925901174401;0.00340303403034031
0.00821740763057466;0.0158224548031437;0.0123715373142843;-0.00343378433784342
0.00785063704557562;0.015253642767081;0.0119721925656678;0.00781057810578106
0.00819120973164619;0.013575647260696;0.00929087782495658;-0.00408979089790895
0.00868896981128778;0.0192353270195197;0.0103829634640304;-0.00616031160311603
0.00892475090164435;0.0129689144222292;0.00951092493133715;-0.0373411234112341
0.00969322260354724;0.0117649289458965;0.00948647525285046;0.00383353833538339
0.0108808606883061;0.0125517855957832;0.010423712928175;0.0157031570315704
0.0104180311405692;0.016751514462046;0.00946202557436371;0.00299302993029926
0.00807768550295601;0.00665510082193338;0.00698445815437526;0.00273677736777367
0.00918672989092939;0.00573552136363209;0.00571307487306538;4.10004100040995e-05
0.00893348353462053;0.00487282310893694;0.00671551169102136;-0.00149651496514969
0.00787683494450409;0.00385844164462529;0.00682961019062595;-0.012740877408774
0.00685511688629242;0.00106178246731697;0.00695185858305958;-0.0140118901189012
0.0090208098643822;0.00811505171449423;0.00402604705748116;-0.0108343583435834
0.00875009824212097;0.00164007470398075;0.00225752031360787;-0.000645756457564622
0.00711709587557746;-0.000350767422238607;0.00233086934906812;0.00832308323083231
0.00394715010522823;0.0076694822862452;0.00118988435302075;0.0148523985239853
0.00895094880057284;0.00471165969871917;0.00239606849169932;0.0239134891348913
0.00491647236558296;0.00101438146431182;0.0043357429849798;0.0248257482574826
0.00622636731200826;0.00735663566641065;0.00294211131123617;0.0140836408364084
0.00762358858819523;0.00146943109316194;0.0039689978076789;0.0191061910619106
0.00598185358867553;0.00224680754244755;0.00481658666188539;0.0103628536285363
0.00429645542427493;0.00289146118331868;0.00384674941524521;0.00891758917589175
0.00723062010426767;0.00501502611795263;0.00260796570525096;0.00378228782287821
0.00472435444010721;0.00466425869571407;0.0011002355319028;0.00637556375563758
0.00546662824308158;0.00217096593763921;0.0034800042379442;-0.00413079130791305
0.00482041340284506;0.00531839253718602;0.00596572155076158;0.0096145961459615
0.00809515076890838;-0.00179175791359737;0.00627541747826016;0.000758507585075785
0.00599058622165172;-0.012077775565731;0.00506923333958154;-0.00125051250512503
0.00498633342939225;0.00301470379113217;0.00687035965477056;-0.00293152931529317
0.0054578956101054;0.00218992633884141;0.00634061662089153;0.00337228372283727
0.00366770584999088;0.0134808452546856;0.00570492498023639;-0.0101783517835179
0.00436631648808433;0.00696794744176787;0.00421349459254622;0.00907134071340721
0.00630496100879374;0.00663614042073135;0.00475138751925408;0.0109881098810988
0.00616523888117498;0.00458841709090557;0.00498773441129247;-2.05002050019942e-05
0.00794669600831355;0.00330859000976463;0.00512628258938397;-0.000748257482574843
0.0074489359286718;0.00751779907662842;0.00514258237504178;0.0103321033210332
0.00753626225843357;0.00910099257700303;0.00357780295189114;0.00206027060270603
0.00689004741819704;0.00585876397144558;0.00542782862405367;0.00537105371053709
0.00785063704557565;0.00918631438241224;0.00420534469971712;0.00543255432554329
0.00617397151415117;0.0169885194770721;0.00713930611812458;0.000758507585075785
0.00624383257796063;0.00112814387152438;0.00199672374308274;0.0096043460434605
0.00672412739164979;0.00460737749210771;0.0036185524160357;-0.0092045920459205
0.00786810231152801;0.017377207701715;0.00497958451846364;0.00683681836818373
0.00989407316199908;0.00574500156423319;0.00246126763433063;-0.0128946289462895
0.0076847170190284;0.0144667861171941;0.00285246249011822;-0.00589380893808933
0.00649707893426943;0.0175004503095286;0.00102688649644261;-0.0153444034440344
0.00833093185926492;-0.00140306968895465;0.00173592717255766;-0.0179171791717918
0.00522211451974885;0.0024458917550696;0.00277911345465798;-0.00075850758507584
0.00702103691283962;0.00198136192561826;0.00382229973675857;0.00167076670766703
0.00748386646057653;0.00394376345003467;-0.00215972159966099;0.000932759327593291
0.00845318872093126;0.00193396092261311;-0.00202932331439837;0.00528905289052894
0.00573733986534275;0.00377311983921569;0.00572122476589432;0.0201722017220172
0.00606917991843725;0.00527099153418098;0.00442539180609769;0.00815908159081591
0.00644468313641244;0.00245537195567058;0.0082558414356852;0.0169024190241903
0.0051085902910587;0.00302418399173321;0.00730230397470266;0.00310578105781056
0.00732667906700546;-0.000142203009015685;0.00600647101490615;0.0125666256662567
0.00460209757844088;-0.00211408473403296;0.00588422262247257;0.0101476014760147
0.0041218027647516;0.00378260003981679;0.00290136184709167;0.0258815088150881
0.00523084715272504;-0.00140306968895454;0.0075875502237146;0.00788232882328832
0.00510859029105859;0.00214252533583614;0.00383859952241628;0.0148831488314883
0.00691624531712554;0.00746091787302217;0.00723710483207152;0.00635506355063548
0.00496013553046382;0.00124190627873688;0.00889968296916888;0.0175481754817549
0.00556268720581943;0.000568812036062627;0.0084758885420656;0.0149343993439933
0.00600805148760408;0.00332755041096666;0.00327625691722155;-0.00250102501025007
0.00528324295058202;0.00206668373102781;0.00286061238294721;0.00889708897088981
0.00518718398784412;0.00166851530578382;0.00383044962958734;0.0141656416564164
0.00482041340284511;0.00720495245679409;0.00260796570525101;0.0174251742517426
0.00619143678010359;0.00805817051088797;0.00325995713156368;0.0230934809348093
0.00598185358867565;8.53218054093219e-05;0.00786464657989749;0.0169331693316933
0.00621763467903191;0.00783064569646308;0.00356150316623338;0.0124333743337433
0.00512605555701107;0.00407648625844914;0.00365930188018027;0.0148216482164824
0.00506492712617779;-0.001469431093162;0.00348000423794426;0.0167281672816727
0.00440997965296508;0.00116606467392855;0.00628356737108904;0.0306273062730626
0.00461956284439335;0.00213304513523505;0.00547672798102705;0.00720582205822062
0.00435758385510809;-0.00424712986926801;0.00214342181400318;0.0250512505125052
0.00385982377546656;-0.000540371434259557;0.00506108344675271;0.0256765067650676
0.00404320906796607;0.00428505067167217;0.00743270225996528;0.0125768757687578
0.00550155877498626;0.00227524814425073;0.00704150740417753;0.0260147601476013
0.0035105184564197;0.00334651081216886;0.00746530183128102;0.0142373923739239
0.00488154183367828;0.0117080477422903;0.00836993993528978;0.0229294792947929
0.00459336494546481;0.0090061905709925;0.00660956308424543;0.0183066830668306
0.00613030834927042;0.00781168529526077;0.0061694688714844;0.00507380073800745
0.00833093185926481;0.0117649289458965;0.0136347707027653;0.0269782697826979
0.00357164688725298;0.00854166074154128;0.00775869797312168;0.0231754817548175
0.00444491018486992;0.00801076950788271;0.00638136608503592;-0.0016092660926611
0.00568494406748576;0.00325170880615844;0.00688665944042832;0.0018040180401806
0.0113873534009239;0.00332755041096666;0.0111246037114612;-0.00682656826568262
0.00740527276379099;0.00820037351990366;0.0102770148572546;-0.0230012300123001
0.00449730598272691;-0.00214252533583614;0.0142623124505913;-0.0113366133661339
0.00747513382760023;-0.00988784922688957;0.00601462090773508;-0.0274600246002458
0.00496886816344;0.000407648625844859;-0.00184187577933359;-0.015569905699057
0.0058595967270092;0.012731909407203;0.00463728901964944;-0.00337228372283727
0.00682891898736393;0.00214252533583614;0.00334145605985281;-0.00166051660516608
0.00652327683319798;0.0028061393779093;0.014914303876904;-0.00329028290282907
0.00819994236462229;0.0134144838504782;0.0201628348587217;-0.000932759327593402
0.00808641813593214;-0.00712911085198553;0.000505293355392289;0.0239852398523986
0.00703850217879198;0.00948968080164581;0.00594127187227489;0.0312320623206231
0.0071694916734345;0.00127034688053995;0.0171636742976831;0.0134993849938501
0.00832219922628863;0.0128930728174208;0.0219721110667395;-0.000594505945059387
0.00829600132736019;0.015282083368884;0.0202443337870106;0.0310270602706025
0.00763232122117152;0.00353611482418981;0.0201546849658927;0.0232062320623208
0.00691624531712542;0.0118502507513059;0.015012102590851;0.0189421894218943
0.00822614026355095;0.00380156044101887;0.0128849805625056;0.0138991389913898
0.00872390034319237;0.00517618952817034;0.016992526548276;0.0201414514145142
0.00828726869438412;0.0280329531772894;0.0273836399051351;0.0144936449364493
0.0117453913529469;0.0062095313936843;0.0201139355017481;0.00654981549815503
0.00768471701902829;0.000777376449285549;0.0170984751550518;0.0227449774497744
0.00848811925283588;0.0129025530180219;0.0102036658217943;-0.00742107421074201
0.00868023717831168;0.0119166121555133;0.00341480509531311;-0.0141143911439116
0.00743147066271954;-0.0173866879023161;0.010782308212647;-0.0221197211972121
0.00934391728450046;0.0137178502697118;0.00626726758543128;-0.00970684706847047
0.00888982036973973;0.0171117620848856;-0.00365115198735144;0.00821033210332089
0.00839206029009798;0.00807713091209006;0.000709040676114991;-0.00263427634276348
0.00937884781640519;0.0228472834485178;-0.000138548178091336;-0.0175789257892579
0.00768471701902829;0.0186475545822549;-0.00735935322450509;-0.0157236572365723
0.011500877629614;0.0186001535792498;-0.00988582000146687;-0.00458179581795815
0.00950110467807175;0.0294644634680469;-0.00938867653890363;-0.0145551455514554
0.00303022364273031;-0.0537906582103277;-0.0269679953708609;-0.0634993849938501
