# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; LBPUR7
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=2)
# prediction_type; rolling
LBPUR7;PW561R;GDP284A
0.005713643731844079;-0.00190415806605795;-0.001817603023177
0.000577784197602182;-0.00113836799833437;0.00243373964120305
0.0210891232124801;-0.004630863072317;0.011706595742496
0.00881120901343357;-0.00133710971391747;0.00319364147010197
0.00805687964434165;0.00022576481099487202;0.00155061048869906
0.0137384242540965;-0.000375135449987463;0.00930366293219415
0.0144606545010996;-0.0009433671576401099;0.0118914367279038
-0.007158104225849391;0.009125793688363429;0.0194083034678223
-0.00048148683133519805;0.009402012706211509;0.0262268820406445
-0.0046543727029066395;0.0157356733573528;0.0243887411301999
-0.00778403710658515;0.0849271117439291;0.0350170977911502
-0.0005296355144687179;0.005192680515661021;0.0184635606535156
0.0006740815638692781;0.0273233992605543;0.0312792023084585
-0.00664451827242529;-0.00558932961680475;0.0298723570306322
0.00884330813552253;-0.00537181758611896;0.0174572041774063
0.0108495032660857;0.0143533398904409;-0.00187921668497965
-0.0027284253775659603;0.0138162158836115;-0.0018997545722471698
-0.000128396488355997;0.00352517661830343;0.0038303159753955702
0.0143001588906542;-0.0212464116058823;0.00921124243949023
0.01638660182644;-0.00857126520241275;0.00702395744549766
0.00828157349896491;0.00605330203099633;0.0038405849190293897
0.00929269584476855;0.00836946534669267;0.011747671517030999
-0.0012358162004269;-0.000253405938942103;0.0075374046271859405
0.00332225913621276;-0.0015979443266009;0.0100122200429242
0.00821737525478677;-0.00359586696138453;-0.00338875139914352
0.00497536392379649;0.00751040047568993;0.00322444830100321
0.0188421846662495;0.00341950895220838;0.0134523161602366
-0.00669266695555881;0.0009228203370407471;0.0173545147410685
0.00165310478758424;0.00303932920624184;0.0116860578552285
0.00576179241497737;0.00120400282364616;0.0238034113430751
0.00672476607764771;0.008024722284200541;0.022037153038067
-0.00757539281300651;0.0136497953386981;0.0314537743502326
-0.00641982441780226;0.0528692928569571;0.0189051252297676
8.02478052224775e-05;0.0567073857703681;0.0152801881270473
-0.0033062095751679697;0.0575619922290136;0.0245735821156078
0.00235928547354219;0.0132337751522661;0.0118914367279038
0.00322596176994572;0.0104642071519364;0.0246043889465091
0.00402843982217072;0.0271786884448381;0.0300469290724064
-0.001877798642207;0.1755687409618;0.0234748051467946
-0.000834577174314399;0.0208958265019451;0.00403569484807098
0.0030975652815895;-0.0479748026394766;0.0015198036577976901
-0.0043173319209717795;-0.0230985323206465;0.0032655240755382602
0.0185853916895373;-0.0287856676903353;0.00548361590043245
-0.00325806089203468;-0.054053231990949996;-0.000564791899857364
-0.0021506411799637197;-0.0097655476933346;-0.006941805896427461
0.00304941659845598;0.000799691842763961;-0.005637650054938771
0.00507166129006376;-0.0370542713555056;0.0040562327353385105
-0.0044938770924615205;-0.0208851294058639;0.00338875139914352
-0.00606673407482305;-0.0112138173310743;0.00533985068955956
0.00213459161891916;-0.00462230155376026;0.009467966030334509
-0.0018938482032516103;-0.0052946110348265395;0.0012425421796860001
0.0011234692731153;-0.00797303800228344;0.00627432456023247
0.00876306033030005;-0.00711349067011025;-0.0099916821556566
-0.00154075786027258;-0.0143075789447663;-0.0104743225064439
0.0052963551446867894;-0.0365289544416078;-0.0104537846191762
-0.0012358162004269;-0.00461697335153116;-0.00370708865179026
0.0110420979986198;-0.00699035578143609;-0.00989926166295285
0.0115717335130885;6.13250637707119e-05;-0.0013863073905586699
0.0124384098094915;-0.10808085564088302;-0.00470317618426597
0.0208644293578573;-0.147084361744272;-0.00335794456824223
0.00606673407482305;-0.0138029378388745;-0.00344009611731244
0.0153754794806362;0.0168260489796984;0.00820488596338098
-0.0153594299195918;0.0507418269581054;0.00421026688984505
-0.00130001444460504;0.014112655708822999;0.0125383801768312
0.0012358162004271198;0.0227349240254058;0.00341955823004492
0.00613093231900097;-0.0227168354846314;0.0161325104486501
0.0135618790826071;-0.038952944670306;0.0114601410952856
0.0009629736626703971;0.00411181769873534;0.020486542549368002
0.0009629736626702859;-0.0332569839562424;0.0124151528532258
-0.0050235126069302395;-0.0201474132885272;-0.00219755393762633
-0.0100470252138605;0.0494323525969571;0.010063564761093
-0.0191952750092285;0.0355124067396159;0.00110904591244698
0.00105927102893744;-0.0138579604897637;-0.00630513139113376
0.00670871651660332;0.00611346084995695;-0.00306014520286302
0.00481486831335165;0.0196581643217342;0.00100635647610925
0.0186335403726708;-0.0582386357855048;0.00350170977911513
-0.0018456995201182602;0.0873909127028337;0.00934473870672914
-0.0106408589725071;0.125247618163004;0.0150850781980058
0.00438153016514997;-0.140964009438526;0.00403569484807098
0.0216508578490379;-0.0557766131644841;-0.00587383575851552
0.00743094676360612;0.0108556947475204;-0.00679804068555456
0.00572969329288842;0.00552197711193705;0.0022899744303303
0.02108912321248;-0.0466120409105448;-0.00139657633419243
0.00203829425265212;0.03325682944179;0.000708557110729924
0.0139791676697644;0.00696450414997635;0.00045183351988586906
-0.00645192353989121;-0.0160194008525553;-0.0021256713321901
-0.00524820646155322;-0.0152707074608513;0.000400488801716947
-0.00537660294990938;0.00153197101518335;0.00258777379570962
-0.000208644293578475;-0.034621245942535;-0.00154034154506522
-0.0047346205081291205;-0.0127195740917367;-0.0012630800669535302
0.0136260773267851;-0.0292665335119649;0.00492909294420885
-0.0119569229781565;0.0378682097922201;0.00385085386266315
-0.0134334825942511;0.0185243530780703;0.0064899723765417
0.00178150127594023;-0.0196188083267905;0.00666454441831565
0.0027605244996548;0.00516122583656575;0.0112958379971452
-0.0032420113309899997;0.0188718951811801;0.008163810188845929
0.0022469385462307;-0.0226715102047609;-0.00260831168297726
0.00746304588569513;-2.60830808909707e-07;-0.00507285815508152
0.0033543582583014397;0.0220267765807515;-0.00207432661402129
0.00149260917713911;0.0235478052127411;-0.0037070886517903703
0.0033383086972570398;0.00485880508761111;-0.00756821145808728
-0.0059222880254225;0.0284327381167589;-0.0101867920846983
0.00105927102893744;-0.0238687939054532;-0.00257750485207575
0.00885935769656709;-0.0357136889396954;-0.000842053377969054
0.00826552393792024;-0.00706778267410255;-0.00276234583748358
0.0196286131574301;0.0011872240730860801;-0.00434376315708407
0.0284719212929527;-0.0559444605575476;-0.0101867920846983
0.0178952605646234;-0.0166726428432645;-0.00557603639313631
0.0198854061341424;-0.010537825611501999;-0.00784547293619908
0.0016370552265393401;-0.0113172642326109;-0.00303960731559527
0.0250212656683841;-0.00594778589698639;-0.00214620921945763
-0.0056333959266216;0.0622004992363125;0.0019408303467821602
0.00149260917713911;0.0481046000366631;0.0020537887267536603
0.0222446916076846;0.0273253509296094;0.00474425195880102
0.0446819779479031;0.0543090483907341;0.0067158891364844705
-0.00901985330701205;-0.00549905373597134;0.0054220022386297605
0.0185372430064038;0.0384360649253927;0.00240293281030179
-0.0022148394241418;-0.00034088021381559197;0.00106797013791193
0.0122779141990467;-0.0542118265121639;0.00018484098540783
-0.00197409600847431;-0.00145756960825361;-0.00336821351187611
0.0047346205081291205;-0.0143843212197486;-0.00518581653505301
0.0153112812364583;-0.0814385703923803;-0.00912909089042002
0.0222767907297734;0.015918656418527;-0.00270073217568112
0.00483091787439616;0.0531858497385188;0.007065033220032709
-0.000369139904023541;0.00752710502089643;0.00743471519084826
-0.0117322291235333;-0.00247639503044877;0.00142738316509383
0.00704575729853774;0.0707886292609248;0.0103613641264723
0.0327732036528802;-0.0540493946566813;0.00279315266838498
0.0105124624841511;0.00934003432697908;0.00237212597940051
0.0091642993564125;0.00384965106708773;0.0077838592743964
-0.0168038904135971;0.0362289740782719;0.014232755876402998
0.009629736626703191;0.0293546825728224;0.0125075733459299
0.0135137303994736;0.04426095631760401;0.00501124449327894
0.00290497054905559;0.0335878277442597;0.0111828796171738
0.00263212801129875;0.0144968681846954;0.0122713876423534
-0.00243953327876467;0.0344442351360174;0.009570655466672129
-0.00112346927311546;0.0956517502696789;0.00698288167096239
-0.0012197666393822801;-0.0243533370244611;0.008964787792279941
0.0124384098094915;0.0114128748364425;0.00813300335794453
-0.0109297510713081;0.0713208377443512;0.0162660067158892
-0.00818527613269782;0.00393483368298042;0.0133907024984339
0.0491277063572312;-0.114686740908448;-0.0022899744303304104
0.00243953327876489;-0.0169725938504984;0.0104845914500776
-0.0155680742131703;0.0582007762315054;0.0153109949579486
0.00757539281300645;0.10457518560340598;0.0103408262392048
-0.0025037315229427;0.11605118440214801;0.0182376438935726
-0.0026963262554770004;0.0885821867176254;0.0267300602786992
-0.0156001733352592;0.23678202027941603;0.0324806687136094
-0.00446177797037262;-0.0429237181091265;0.0208664934638173
0.0721106777729629;-0.568194557207525;-0.0820591285774432
