# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;IPS12
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=5)
"IPS12";"CPIAUCSL";"GDP284A";"HHSNTN";"HSFR";"FSDXP"
-0.00291994396688705;0.00791026594314101;0.0116860578552285;-0.0193401592718994;-0.0536659108087698;-0.0439999999999999
0.00260104223671442;0.00808604963076623;0.0238034113430751;-0.116609783845277;0.0115268329554081;0.053333333333334
-0.00295027429448319;0.00896496806889316;0.022037153038067;-0.0796359499431173;-0.212018140589569;0.00866666666666605
-0.0124631649003584;0.0116017233832735;0.0314537743502326;-0.0836177474402726;0.102040816326531;0.0253333333333339
-0.0120233751501896;0.0121290744461496;0.0189051252297676;-0.0711035267349263;-0.0315570672713549;-0.0233333333333339
0.0006239381677276;0.0123048581337747;0.0152801881270473;0.0335608646188854;-0.126039304610731;0.0459999999999998
-0.00389094774041188;0.015820531886282;0.0245735821156078;0.00170648464163824;-0.182350718065006;-0.0186666666666658
-0.0280364882506813;0.0140626950100287;0.0118914367279038;-0.0602957906712165;-0.106575963718821;0.0459999999999999
-0.00251698390022831;0.00808604963076626;0.0246043889465091;0.213310580204777;0.189342403628118;-0.136666666666668
0.0140862707172376;0.0123048581337752;0.0300469290724064;0.139931740614334;0.0640589569160998;-0.0660000000000001
-0.000436323427014162;0.0124806418213999;0.0234748051467946;-0.0841865756541531;-0.0786092214663662;0.034
0.00524671338403654;0.00966810281939495;0.00403569484807098;0.122298065984073;-0.10468631897203;0.0126666666666679
0.00206809505178041;0.0131837765719017;0.00151980365779769;-0.0381114903299197;-0.123393801965232;0.077333333333332
-0.00347932186587019;0.00791026594314104;0.00326552407553826;-0.175767918088736;-0.051398337112623;0.048666666666668
-0.00628791020143193;0.00439459219063376;0.00548361590043245;0.00455062571103415;0.00377928949357538;0.102
0.00467606993480235;0.00720713119263977;-0.000564791899857364;0.0483503981797506;0.0385487528344671;-0.024
0.00323191305075088;0.00878918438126747;-0.00694180589642746;0.0125142207053463;0.0967498110355272;0.0219999999999999
-0.0045751132729418;0.00158205318862814;-0.00563765005493877;0.135949943117178;0.0929705215419501;-0.219333333333334
0.00363270666543652;0.000351567375250939;0.00405623273533851;0.0455062571103513;0.197089947089943;-0.0566666666666661
0.0185222977736235;0.0059766453792619;0.00338875139914352;0.29692832764505;0.0170068027210883;-0.076666666666668
0.0233162226956638;0.00509772694113547;0.00533985068955956;-0.0250284414106927;0.0801209372637981;-0.0113333333333319
0.00522851518747908;0.00527351062876069;0.00946796603033451;-0.000568828213880601;-0.0410052910052946;0.00533333333333197
0.0177705389395909;0.0075586985678886;0.001242542179686;0.130261660978385;0.119425547996978;0.040666666666668
0.00151175018555677;0.00509772694113708;0.00627432456023247;-0.0915813424345849;-0.0665154950869218;0.0486666666666661
-0.00588278368280432;0.00474615956588464;-0.0099916821556566;0.0580204778156995;-0.0854119425548016;-0.00866666666666605
0.00725198132865035;0.00474615956588459;-0.0104743225064439;-0.0625711035267352;-0.0236205593348469;-0.012
0.00174962661200284;0.00509772694113708;-0.0104537846191762;-0.0392491467576789;0.0476190476190476;-0.048666666666668
-0.00133670086627713;0.00509772694113175;-0.00370708865179026;-0.0102389078498295;0.00642479213908154;-0.019333333333332
0.00352178432450634;0.00351567375250894;-0.00989926166295285;-0.0250284414106926;-0.01398337112623;-0.013333333333334
0.00978196394070641;0.00580086169163674;-0.00138630739055867;-0.0255972696245733;0.0701058201058219;-0.0313333333333341
0.0115198917120654;0.00298832268963284;-0.00470317618426597;0.0375426621160408;0.0419501133786848;-0.0733333333333319
0.00403523344169898;-0.00281253900200923;-0.00335794456824223;0.0358361774744025;-0.011715797430085;-0.0606666666666679
0.00806873372182093;0.00351567375250889;-0.00344009611731244;-0.0602957906712179;-0.0676492819349943;-0.000666666666666094
0.0112412859885584;0.00404302481538488;0.00820488596338098;-0.0494880546075084;-0.0262660619803514;0.00466666666666599
0.00724028248800546;0.0070313475050125;0.00421026688984505;-0.006825938566553;0.0277777777777778;-0.0786666666666661
0.0097039716697418;0.00667978012976533;0.0125383801768312;0.00170648464163836;-0.0846560846560829;-0.0106666666666659
0.0113218780018899;0.00632821275451284;0.00341955823004492;0.0409556313993171;0.00736961451247165;-0.042
0.0168311653648452;0.00562507800400786;0.0161325104486501;-0.13367463026166;-0.0574452003023413;0.154666666666666
0.00916539170968156;0.00474615956588453;0.0114601410952856;0.103526734926052;-0.055744520030238;0.00533333333333397
0.00513015826798258;0.00703134750501783;0.020486542549368;0.0420932878270749;0.0370370370370408;0.0166666666666661
0.00143159146261906;0.00755869856788854;0.0124151528532258;0.0295790671217303;-0.00377928949357709;0.00933333333333386
0.00866580788510574;0.00685556381738889;-0.00219755393762633;-0.0102389078498295;0.0381708238851078;-0.00666666666666782
0.00437796614355512;0.00720713119264133;0.010063564761093;0.0426621160409555;-0.0351473922902494;-0.00533333333333208
-0.00692268062901669;0.0103712375698925;0.00110904591244698;-0.119453924914675;-0.0757747543461793;-0.024
-0.0147630703130649;0.00509772694113703;-0.00630513139113376;0.0517633674630255;-0.00547996976568588;-0.04
0.013725339818824;0.00667978012976533;-0.00306014520286302;0.0147895335608651;-0.00491307634164961;0.00400000000000011
0.000536846798482205;0.0114259396956446;0.00100635647610925;-0.0625711035267351;0.0500755857898752;0.028666666666666
0.00781352567960514;0.00667978012976533;0.00350170977911513;-0.0352673492605239;-0.12093726379441;-0.00866666666666605
0.00332940338945686;0.011777507070897;0.00934473870672914;-0.232081911262797;-0.0455404383975794;0.0373333333333321
-0.018368912974057;0.0117775070709024;0.0150850781980058;-0.236632536973832;-0.0506424792139059;0.052666666666668
-0.00929407895677536;0.00527351062876069;0.00403569484807098;0.251990898748576;-0.0839002267573713;-0.0820000000000001
0.0132820837455008;0.0042188085030086;-0.00587383575851552;0.116040955631399;0.0659486016628872;-0.0519999999999999
0.0151530316678944;0.00544929431638419;-0.00679804068555456;0.0227531285551773;0.0177626606198016;-0.013333333333334
0.00311059174035855;0.00597664537926046;0.0022899744303303;-0.18316268486917;0.0253212396069557;-0.00333333333333402
-0.008419265650774;0.00492194325351336;-0.00139657633419243;-0.0153583617747439;0.0873015873015873;-0.036666666666666
0.0220076857050138;0.00562507800400802;0.000708557110729924;0.120591581342434;-0.0500755857898696;0.0146666666666659
0.0105566871656347;0.00562507800401313;0.000451833519885869;-0.0449374288964724;0.0175736961451247;-0.00666666666666593
0.0123578753345542;0.00650399644213628;-0.0021256713321901;0.174630261660977;0.0253212396069502;-0.00133333333333407
0.00710292943302615;0.00544929431638963;0.000400488801716947;0.0261660978384518;-0.0343915343915307;-0.033333333333332
-0.00215042022668854;0.00544929431638419;0.00258777379570962;-0.139362912400453;0.0557445200302324;-0.00333333333333402
0.00910299789290892;0.00351567375250894;-0.00154034154506522;-0.102389078498293;0.0187074829931973;-0.00666666666666593
0.00889761824603186;0.0063282127545129;-0.00126308006695353;0.138225255972696;0.076341647770221;-0.00933333333333397
0.0156777463353379;0.00386724112775594;0.00492909294420885;0.189988623435721;-0.0241874527588832;0.000666666666665983
0.0157891019666622;0.00439459219063221;0.00385085386266315;-0.0312855517633667;0.0428949357520805;0.030666666666668
0.00960128184630193;0.00720713119264138;0.0064899723765417;-0.0381114903299214;-0.00699168556311786;-0.012
0.0139493509526535;0.00457037587826092;0.00666454441831565;0.0904436860068257;0.0100151171579761;0.00933333333333208
0.0084274981682656;0.00580086169163674;0.0112958379971452;-0.0261660978384521;-0.0839002267573696;-0.0100000000000001
-2.77305852330878e-05;0.00650399644213651;0.00816381018884593;-0.0346985210466433;-0.0207860922146655;-0.040666666666666
0.0109648467170245;0.00404302481538488;-0.00260831168297726;0.0244596131968138;0.072562358276644;-0.0279999999999999
0.000941540026716203;0.0043945921906321;-0.00507285815508152;-0.0460750853242317;0.00113378684807258;-0.0220000000000001
0.000258241074976517;0.00720713119264149;-0.00207432661402129;-0.00853242320819103;0.0245653817082425;-0.022
0.0178316328851812;0.00703134750501244;-0.00370708865179037;0.0199089874857797;0.0198412698412698;-0.00599999999999995
0.00147188746928462;0.00474615956588464;-0.00756821145808728;0.100682593856655;0.00321239606953527;0.00266666666666593
0.0099206168668684;0.00720713119264127;-0.0101867920846983;0.0665529010238906;-0.0478080120937245;-0.038
0.0101428948391213;0.00509772694113186;-0.00257750485207575;0.0238907849829348;0.00888133030990357;-0.025333333333332
0.000276005981140193;0.00193362056388058;-0.000842053377969054;0.0466439135381108;0.024565381708237;-0.01
0.0221706028932532;0.0042188085030086;-0.00276234583748358;0.0887372013651873;-0.01039304610733;-0.042666666666668
0.0309404004729801;0.00457037587826103;-0.00434376315708407;-0.0136518771331057;0.0421390778533617;-0.00533333333333198
0.00171756312282745;0.00175783687625175;-0.0101867920846983;0.0403868031854435;0.0151171579743026;-0.015333333333334
0.0067805613797014;0.00281253900200396;-0.00557603639313631;-0.0170648464163822;0.00774754346182549;-0.021333333333334
0.00156504490405007;0.00439459219063731;-0.00784547293619908;-0.0745164960182079;0.0334467120181406;0.00866666666666799
0.00604830061340922;0.00404302481537988;-0.00303960731559527;-0.105233219567691;0.0515873015873015;-0.00466666666666798
0.0113166785171588;0.00316410637725639;-0.00214620921945763;0.139931740614334;-0.00736961451247165;-0.032666666666666
0.00160100800677243;0.00650399644214161;0.00194083034678216;-0.019908987485778;-0.0765306122448979;-0.011333333333334
-0.0017799569396002;0.00650399644213639;0.00205378872675366;0.024459613196814;0.0432728647014398;-0.000666666666666014
0.0272327345693371;0.00650399644213639;0.00474425195880102;0.000568828213878825;0.00226757369614516;-0.00333333333333399
-0.00235363342159389;0.00878918438126952;0.00671588913648447;0.107508532423203;0.00245653817082203;-0.00666666666666602
0.0141841943463402;0.00703134750501255;0.00542200223862976;-0.0500568828213822;-0.0410052910052892;-0.00933333333333399
-0.00457987946727878;0.00826183331839347;0.00240293281030179;0.0147895335608702;-0.0470521541950114;-0.00933333333333199
-0.000324101214902672;0.00650399644213651;0.00106797013791193;-0.107508532423213;0.0228647014361281;0.014
-0.0107521011334447;0.00878918438126952;0.00018484098540783;-0.238339021615471;0.0345804988662132;0.014
0.000615705650237275;0.00650399644213639;-0.00336821351187611;0.0193401592718991;0.014172335600907;0.00733333333333204
-0.00885255604502888;0.00263675531438035;-0.00518581653505301;-0.0420932878270748;-0.0171957671957653;0.02
0.000703663600270077;-0.000703134750499657;-0.00912909089042002;-0.0722411831626858;-0.0168178382464115;0.00466666666666802
0.0176106547841108;0.00298832268963278;-0.00270073217568112;0.209328782707622;0.086734693877551;-0.000666666666668016
0.0105748853621935;0.00738291488026499;0.00706503322003271;-0.00853242320819114;-0.018140589569161;0.02
0.00596944176165948;0.00509772694113175;0.00743471519084826;-0.160409556313992;0.00359032501889456;0.053333333333334
0.000350531928943854;0.00562507800401313;0.00142738316509383;-0.0517633674630253;0.0183295540438435;0.00533333333333399
0.01368071090822;0.00984388650702162;0.0103613641264723;-0.114334470989761;0.00359032501889456;0.021333333333332
-0.0108513246337288;-0.00158205318862803;0.00279315266838498;0.254835039817973;0.0100151171579762;-0.029333333333332
0.0111130320318545;0.00720713119263594;0.00237212597940051;-0.0574516496018206;0.0770975056689343;-0.00133333333333399
0.00556734827578598;0.00369145744013266;0.0077838592743964;0.0790671217292385;0.082766439909297;-0.01
0.00930404463584744;0.00826183331839336;0.014232755876403;0.0938566552901019;-0.0665154950869273;-0.009333333333334
-0.00361797479202697;0.00773448225551743;0.0125075733459299;-0.113765642775882;0.0107709750566893;0.012
-0.00439443117854132;0.00632821275451279;0.00501124449327894;0.05688282138794;0.0224867724867743;0.018
0.0189854852050872;0.010722804945145;0.0111828796171738;-0.0426621160409555;-0.0066137566137584;-0.00866666666666599
0.0155546918633652;0.0054492943163843;0.0122713876423534;-0.0398179749715578;0.0602796674225283;0.00466666666666604
0.00395464142836344;0.0063282127545129;0.00957065546667213;-0.0887372013651873;-0.0115268329554084;0.015333333333334
0.00931920979965084;0.0149416134481587;0.00698288167096239;-0.0659840728100115;0.027588813303101;-0.00466666666666601
0.00460457701974626;0.0114259396956446;0.00896478779227994;-0.072241183162684;-0.0177626606198015;0.007333333333332
-0.00836380448030505;0.00492194325351347;0.00813300335794453;0.093287827076223;0.0292894935752038;-0.00333333333333199
0.00433853671766937;0.0087891843812643;0.0162660067158892;-0.0898748577929465;-0.150415721844291;0.011333333333332
0.000281205465880285;0.00949231913176918;0.0133907024984339;0.0290102389078497;-0.0865457294028741;0.00133333333333399
0.00504306689872835;-0.00281253900200396;-0.00228997443033041;0.173492605233219;-0.075018896447466;-0.020666666666666
0.00856788425601218;0.0101585393078676;0.0104845914500776;-0.00796359499431243;-0.066137566137568;0.00666666666666602
0.0015217158646158;0.0111552328167086;0.0153109949579486;-0.111490329920363;0.00396825396825395;-0.004
0.00202953220670032;0.00635458030765668;0.0103408262392048;0.00625711035267212;-0.0922146636432313;0.009333333333334
-0.010012907720845;0.0154619331635263;0.0182376438935726;-0.155858930602956;-0.0829554043839795;0.00800000000000001
0.000440656330957689;0.0122802484175039;0.0267300602786992;-0.0642775881683733;-0.0557445200302325;0.044
-0.0203191530386048;0.0123980234882164;0.0324806687136094;-0.210466439135379;-0.0158730158730159;-0.00466666666666804
-0.0255190710600579;0.0172021916710173;0.0208664934638173;0.142207053469851;-0.0846560846560845;0.037333333333334
-0.0123019808736954;-0.0248417507352119;-0.0820591285774432;-0.0779294653014775;-0.122260015117158;0.138
