# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; GDP287A
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te_(n_components=1)
# prediction_type; rolling
GDP287A;EXRSW
0.00449206122637469;-0.0251870828232061
0.00801014282235779;0.00715027141322591
0.00469357425335237;0.00661651875843494
0.00449206122637469;-0.0529522916770951
-0.0007892593556622089;0.0261135968654811
0.00806052107910238;0.0349658342911528
0.0046096104921115;-0.0129510549822648
0.00619652557955996;0.0042599504335128794
0.00364402723784418;-0.00261840924991433
0.0045760249876153295;-0.00465271182099994
0.00806891745522631;-0.0134747368322465
0.0;-0.0294067500374875
0.00586067053459727;-0.00424987962870654
0.0084635471330573;-0.0161737125206177
0.00109992527225244;-0.0264056502048955
0.00277080412094155;0.0072610502661049
0.0136944894583497;-0.008711246158364579
0.0110916128598897;0.0123165942794012
-0.00666672264250756;0.0156500306706361
0.00303109178078742;-0.00610290771325962
0.00509660030730741;0.0194970781070462
