# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP278A
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=6)
"GDP278A";"PCEPILFE";"FYBAAC";"GDP273A";"GDP275_1";"GDP275_2";"GDP287A"
0.00357193728291716;0.00164816637189998;-0.0236799129014698;0.0016743570274322;0.0017465252377469;0.00419827298315933;0.00484470902358544
0.00512781180492405;0.00298321554162397;-0.0146978769733261;0.0029106555302455;0.00435259692757864;0.00842835106467571;0.0112931258868672
0.00254199217679993;0.00202321884483836;-0.000816548720740495;0.00165488775967138;0.00143562545720556;0.00427778572905219;0.00180522086667394
0.00411978042446884;0.0022744007762561;-0.00435492651061481;0.0024628623717462;0.00299012435991219;0.00131991158182654;0.00171286072930923
0.00604818828273088;0.0018924666065662;-0.014425694066413;0.00232657749742034;0.00339246525237749;0.0128015520888;0.00593623791971386
0.00409786669880682;0.00212300344773043;-0.00217746325530693;0.00344606039366858;0.00791880029261155;0.0089213300892132;0.00401346778730298
0.00750545103925848;0.00398794326729163;0.0103429504627104;0.00550006814243717;0.0108723482077542;0.0166022613424934;0.00380355838420138
0.00915993732674458;0.00387095442252243;0.0304844855743066;0.00527617156318749;0.0112106803218727;0.00707663438449174;0.00493706916095014
0.00555512945533432;0.00376772897125519;-0.00244964616222115;0.00607441154138191;0.0102505486466716;0.0109091487365426;0.00523933870141649
0.00838200006574119;0.00532299243701563;0.00870985302122979;0.0089169246344645;0.0122165325530358;0.0208959496207241;0.00384554026482167
0.0132249334370583;0.00779696241905374;0.0424605334784978;0.00863462025193237;0.00785479151426483;0.030183038341046;0.00575151764498441
0.0184623138702927;0.00933846249131223;0.0609689711486123;0.00850807001148682;0.0077359180687637;0.0319482212998743;0.00900091520499754
0.0197223530958616;0.00824083185950292;0.0620577027762658;0.00824523489671555;0.0123536942209217;0.0158230364327402;0.0110832164837656
0.018265090339334;0.00669933178724549;0.00626020685901196;0.00629830812063156;0.00587051938551578;0.00291016649968978;0.00653238062452244
0.012490823627379;0.0057186900002065;-0.00136091453456988;0.00434164671066725;-9.14411119237735e-06;0.00122449628675497;0.00422337719040464
0.00633306671633774;0.00553632503630058;-0.00381056069679103;0.00651247006600081;0.00760790051207016;0.00993909323664582;0.00575991402110848
0.00828338830026187;0.00599739871862812;-0.000272182906910723;0.00598679983645817;0.00599853694220925;0.00578852790102241;0.00863147465553865
0.00527025102172748;0.0057186900002065;-0.0264017419706017;0.00397173062321127;0.000155449890270637;0.0112431022692939;0.00371959462296073
0.00972969419395836;0.00457288749113979;-0.0293957539466546;0.00313455210949512;-3.65764447695371e-05;0.0106706104988629;0.0037279909990848
0.00799850986665501;0.00606965653451519;-0.0225911812738164;0.00558767984736092;0.00477322604242866;0.0191148641127172;0.00510499668343142
0.00905036869843429;0.0061935270760359;-0.0332063146434408;0.00583104569437148;0.00381309436722752;0.0109409538348998;0.00952149052468954
0.012841443237972;0.00651696682334069;-0.00870985302122973;0.00668769347584833;0.00666605705925383;0.0188286182275018;0.00729645085181235
0.0114937491097549;0.00591825920598946;-0.00898203592814373;0.00660008177092467;0.0103419897585955;0.00213094158993687;0.00441649384125814
0.0138056471671031;0.00682664317714146;-0.0136091453456726;0.00589918813153431;0.00479151426481347;0.0210072674649748;0.00146936582171134
0.0133016314768756;0.00619008622766065;0.00925421883505689;0.00569476082004555;0.00419714703730795;0.0061224814337737;0.0116037918034577
0.0123593412734066;0.00685416996414639;0.0206859009254226;0.00678503981465262;0.00917154352596927;-0.00547047691744984;0.00359364898109973
0.0135645961848203;0.00720513649845508;0.0223189983669023;0.00843992757432391;0.0156272860277981;0.0197986737273984;0.00373638737520887
0.0128524001008032;0.00709502935043632;0.00244964616222099;0.0073009754103148;0.00975676664228239;9.54152950717324e-05;0.00504622205056296
0.0137179922644547;0.00781072581255668;0.0234077299945567;0.00799213441582466;0.00749817117776153;0.00591574829445163;0.00964743616655053
0.0142987059944997;0.0056395504875679;0.030212302667395;0.00806027685298752;0.0148683247988295;0.00356217101601397;0.00554160824188285
0.0182979609278272;0.00972039666100108;0.0193249863908493;0.0119249265035142;0.0105797366495977;0.0123403781626193;0.00602020168095446
0.0177282040606133;0.00834749815914654;0;0.011107217257559;0.00629114850036572;0.00281475120461827;0.00802693557460599
0.0148465491360514;0.00975136429638024;0.116222101252047;0.0111266865253198;0.00917154352596922;0.0127061367937281;0.0167171848630131
0.0175528942553169;0.0117195295672108;0.135819270549807;0.0141444230282499;0.00893379663496713;0.0202280425552215;0.00776664791476001
0.0178706432774168;0.0109006076538231;-0.0100707675557951;0.0117886416291883;0.0104059985369422;0.00943021166292957;0.00994970570701681
0.0170488785650892;0.0113203911556427;-0.0155144256940662;0.0116328874871017;0.0158193123628383;0.0092393810727861;0.00717050520995138
0.0175200236668237;0.0127965151087656;0.122754491017962;0.0126842279461869;0.0151609363569861;0.0167453842851009;0.0227205937917195
0.0222972158611546;0.0115715730870604;0.047087642896029;0.0135700796293051;0.00928127286027802;0.00874640204824828;0.00795136818948944
0.0191087687773237;0.0101229759209434;0.0427327163854085;0.00891692463446458;0.00420629114850041;0.0107183181463989;0.00738881098917704
0.0145945412909375;0.0103397493686037;0.0577027762656533;0.00907267877655127;0.00780907095830286;0.0102571442202185;0.00532330246265711
0.0170488785650892;0.0101711477982019;0.0168753402286285;0.00847886610984555;0.00299926847110465;0.00111317844250414;0.0167927522481297
0.0123483844105756;0.00856427160680667;0.0285792052259117;0.00715495590210852;0.00580651060716886;0.0046117392618038;0.0070697486964626
0.0105295451806239;0.00797244568620903;-0.0206859009254191;0.00547086424079585;0.00551389904901256;0.00826932557288929;0.00632247122142082
0.0050182431766137;0.00945889218445684;-0.0432770821992381;0.00904347487490997;0.00427029992684708;0.00111317844250447;0.00437451196063782
0.00135865099104815;0.00865373366457195;-0.151878062057703;0.00660008177092458;0.000338332114118434;-0.0065836553599542;0.00891695144375693
-0.00454709807487907;0.00850577718442264;-0.0454545454545483;0.00512041742110075;0.00189283101682525;0.00749010066313627;0.00298071352404305
-0.00371437649972062;0.00467611294240711;-0.0476320087098505;0.00550006814243731;0.00601682516459401;0.00925528362196459;0.00338373957799804
-0.00127099608839998;0.00997501944079399;0.0225911812738188;0.00795319588030285;0.0020391367959034;0.0137079973919818;0.00382035113644952
0.00130386667689308;0.00493761741895044;0.00653238976592252;0.00411775013141757;0.00375822970007317;-0.00869869440071236;0.00121747453798948
0.000865592163651674;0.00627610743704976;0.0111594991834462;0.00657087786928329;0.0100036576444769;0.00240128492597358;0.0219229380599332
0.00404308238465156;0.00764212424215277;0.0781164942841618;0.00604520763974076;0.00192026335040241;-0.00928708872032169;0.00529811333428493
0.00282687061040687;0.00611782841177361;0.00081654872074044;0.00485758230632943;0.00437088514996337;0.0119905220806893;0.00415620618141216
0.00244338041132075;0.00472772566804086;-0.0900925421883484;0.00397173062321127;0.00195683979517192;0.00795127458931677;0.00151134770233163
0.00292548237588608;0.00833029391726814;-0.0174197060424659;0.00687265151957639;0.00448975859546452;0.0127856495396211;0.00764070227289909
0.00126003922556883;0.0052335303792504;-0.0304844855743033;0.00488678620797067;0.00179224579370885;0.00589984574527291;-0.000251891283721939
0.00392255689351029;0.00575309848396194;-0.0449101796407186;0.00418589256858054;0.00180138990490125;0.00408695513890889;-0.000864826740778757
0.00602627455706883;0.00558105606518372;-0.0402830702231874;0.00513988668886156;0.00543160204828097;0.00615428653213113;0.00578510314948072
0.00431700395542756;0.00754233963926187;-0.0783886771910727;0.00474076669976453;0.00442574981711774;-0.01501200642463;-0.00142738394109104
0.00728631378263767;0.00599051702187664;-0.060696788241704;0.000399119989097196;0.00358449158741764;-0.0172542658588171;-7.55673851166039e-05
0.00832721575158601;0.00671653602912364;-0.00762112139357379;0.0049938671806552;0.00811082662765183;0.014137366219805;0.000999168758763713
0.00662890201277577;0.00675438536125433;-0.00707675557975229;0.00476997060140577;0.00462692026335038;0.00505701063880537;0.00124266366636161
0.00296930982721033;0.00607309738289036;-0.0353837778987454;0.00760274906060776;0.00614484272128746;0.022247666300908;0.00406384604404747
0.00122716863707573;0.00620040877278749;0.056886227544913;0.00586024959601272;0.00493782004389182;0.0171270454653881;0.000940394125895194
0.0017750117786276;0.00720169565007978;0.0449101796407188;0.00700893639390221;0.00374908558888071;0.0048820825978404;0.0017212571054333
0.00795468241533082;0.00741158740098968;0.0386499727817067;0.00588945349765396;0.00320043891733734;0.0211026827600465;0.000327458668838543
0.00889697261879974;0.00784513429631217;-0.0511703864997307;0.00606467690750156;0.00479151426481345;-0.000143122942607765;0.00703616319196626
0.00602627455706883;0.00914577498227953;0.0185084376701171;0.00781691100597703;0.00630029261155807;0.0312962167835505;0.00458442136373949
0.00462379611469643;0.00833029391726836;0.00762112139357374;0.00852753927924765;0.0111192392099489;0.00209913649157967;0.000772466603413957
0.00978447850811359;0.00827179949488299;-0.045726728361459;0.00705760956330437;0.0057882223847841;0.0228996708172319;0.00169606797706107
0.00501824317661359;0.00887050711223336;0.0106151333696245;0.00865408951969315;0.00901609363569866;-0.00327592513079844;0.010478677402833
0.00615775691104126;0.0066098697294813;-0.0225911812738108;0.00961781827385477;0.0106803218727139;0.0076014185073866;0.00199833751752743
0.00418552160145513;0.00610406501827054;-0.0391943385955387;0.00476023596752528;0.00701353328456467;-0.0196078431372547;0.0038539366409458
0.00533599219871361;0.00760771575839736;-0.00598802395209636;0.00622043104958814;0.00628200438917348;0.0190989615635385;-0.000562557200312397
0.00574139612346192;0.00952082745521698;0.0231635819270552;0.0112240328641241;0.0133138258961228;0.0249670022104544;0.00917723910360291
0.00335280002629657;0.0107148018415422;0.0174825802939549;0.0082841734322372;0.00493782004389176;0.0273523845872493;0.00591104879134163
0.00661794514994463;0.00822706846600108;0.00844665215025048;0.00976383778206102;0.00938185808339431;0.00585213809773699;0.00451725035474693
0.00649741965880324;0.00682664317714243;0.0150359281437127;0.0102018963066799;0.00514813460131669;0.00112908099168296;0.0113015222629912
0.00771363143304815;0.00957588102922591;-0.0322893304300518;0.00599653447033854;0.0098390636430139;0.00480256985194738;0.00905129346174194
-0.000142439216803458;0.00649976258146234;-0.0229142896026134;0.00445846231723224;0.00715983906364304;0.00861918165481923;0.00120068178574129
-0.00041636078757934;0.00805158519884663;-0.0194177735438215;0.00572396472168679;3.65764447696204e-05;0.0159979644737052;0.00530650971040902
-0.00350619610593106;0.00789674702194576;-0.0232360097985841;0.00650273543212043;0.000704096561814138;0.012531208752763;0.00449206122637469
-0.00198319217241716;0.00849201379092079;-0.0162553347849759;0.0063664505577945;0.00299012435991219;-0.0078399567450661;0.00801014282235779
0.000416360787579451;0.0062038496211626;-0.00590250408274362;0.00529564083094836;0.00200256035113389;-0.00249670022104564;0.00469357425335237
0.00144630589369643;0.00614879604715268;-0.0348499727817094;0.00581157642661068;0.00398683247988296;0.00376890415533626;0.00449206122637469
0.00255294903963099;0.00600083956700426;0.0137223189983672;0.00529564083094825;0.00167337234820775;0.00478666730276867;-0.000789259355662209
0.00576330984912399;0.00536772346589787;-0.0382325530756675;0.00437085061230846;0.00253291880029272;-0.00297377669640464;0.00806052107910238
0.00307887845552068;0.00678879384500986;-0.0212796679368536;0.0054708642407959;0.00455376737381108;-0.0138352177854109;0.0046096104921115
0.00247625099981374;0.00416686738282213;-0.042291317365269;0.00293012479800636;0.00204828090709597;0.000795127458931622;0.00619652557955996
0.00156683138483782;0.00425977028896274;-0.00578064779531878;0.00451687012051472;0.0046909290416971;-0.000683809614681286;0.00364402723784418
0.0060481882827309;0.00467267209403088;0.0240740609689712;0.00341685649202739;0.00151792245793714;-0.0221204459074789;0.00457602498761533
0.00347332551743784;0.00622105386304095;0.0612909907457811;0.00471156279812324;0.00293525969275776;0.00790356694178074;0.00806891745522631
0.00419647846428606;0.00730148025297073;0.0197874523679919;0.00770983003329229;0.00614484272128746;-0.0111158818758647;0
0.00246529413698271;0.0043974042239856;0.0299992651061514;0.00391332281992873;0.00243233357717643;-0.0176200244899258;0.00586067053459727
0.00447040003506194;0.00485847790631289;-0.0269468971148616;0.00425403500574362;0.00446232626188736;-0.0180652958669274;0.0084635471330573
0.00360480787141038;0.00529890649838582;-0.0525508982035927;0.0048965208418511;0.00610826627651784;-0.00650414261406107;0.00109992527225244
0.00141343530520333;0.00469331718428545;-0.0146037289058248;0.00378677257948323;0.00321872713972204;-0.00400744239301554;0.00277080412094155
-2.19137256620705e-05;0.00450062967525267;-0.0337719379422976;0.00373809941008119;0.00413313825896122;-0.00230586963090207;0.0136944894583497
-0.00350619610593084;0.00451439306875467;0.005534485574306;0.00557794521348054;0.00551389904901245;-0.00284655630297515;0.0110916128598897
-0.00329801571214139;0.00414278144419356;0.0480412901469791;0.00578237252496938;0.00733357717629846;-0.00776044399917308;-0.00666672264250756
0.00326514512364828;0.00394321223840965;-0.000544338595536653;0.00363101843739644;0.00765362106803213;-0.0219137127681567;0.00303109178078742
-0.000547843141551874;0.00509245559585136;-0.0306020958083829;0.00610361544302329;0.00773591806876384;0.00609067633541649;0.00509660030730741
-0.00164352942465507;0.00373332048749975;0.0127985302123025;0.00417615793470016;0.00288039502560344;0.0058362355485585;0.00726286534731613
-0.00132578040255504;0.00444557610124285;0.00927101252041374;0.00175223409847547;0.00246891002194582;0.0185264697931077;0.000856430364654548
0.000153396079634383;0.00207139072209683;-0.0349307022319002;0.00250180090726793;0.00428858814923194;-0.0163955282031708;0.00079765573178614
-0.00198319217241716;0.0030417099640091;-0.0261344855743058;0.00309561357397348;0.00373079736649606;-0.00675858340091939;0.00420658443815658
-0.00570852553496881;0.00351310619146217;-0.0148260479041919;0.00072036290715094;0.00414228237015346;-0.0172224607604599;0.00238457081923438
-0.00296930982721022;0.00280773227446962;-0.000267827980402868;0.0015672760547476;0.00291697147037318;-0.00892133008921314;0.00138540206047066
-0.000712196084017291;0.00362321333948101;-0.0103850843767006;0.00308587894009305;0.00415142648134603;0.010575195203791;0.00104115063938415
-0.000361576473424052;0.00425288859221118;0.00996518780620551;0.003455795027549;0.00526700804681779;-0.0162365027113847;0.00200673389365136
0.00203797648657222;0.00307955929613979;0.0126324169842134;0.00237525066682243;0.00430687637161675;-0.0218023949239062;0.0105878302924459
3.28705884931058e-05;0.00427697453084108;0.0273635274904737;0.00615228861242534;0.00336503291880019;0.00960513970389454;0.00443328659350617
-0.00147917648218954;0.00357504146222265;0.0296264561785518;0.00521776375990501;0.00393196781272864;-0.00818981282699616;0.00450885397862288
0.00138056471671022;0.00466579039728032;0.0111528034839415;0.00567529155228474;0.00518471104608631;0.00513652338469872;0.00551641911351053
0.00619062749953436;0.00618320453090915;0.00741888949374014;0.00835231586940022;0.00506583760058521;-0.0141055611214478;0.014374595924399
0.00336375688912749;0.00324127916979211;0.0217186173108324;0.00468235889648183;0.00575164594001465;-0.00993909323664588;-0.00223343604900128
0.00508398435359991;0.00233633604701233;-0.0227848666303752;0.00449740085275396;0.00760790051207016;-0.00310099708983358;0.0102939571281035
0.00248720786264478;0.00385375018065148;-0.00828089275993515;0.00436111597842792;0.00420629114850046;0.00187650080307866;0.00326619031226116
-0.000756023535341432;0.00722922243708057;-0.0271402014153513;0.0079337266125421;0.00789136795903445;-0.00141532687689838;0.00395469315443464
0.00488676082264128;0.00532299243701873;0.0127581382689171;0.00626910421899041;0.00679407461594728;-0.0208482419731882;0.00233419256249001
0.00594957651725159;0.00375740642612854;-0.00731456178551998;0.00141152191266081;0.00833028529626911;-0.0169044097768872;0.00466838512498002
0.000306792159269098;0.00674750366449661;-0.00212585737615706;0.00142125654654135;0.00544074615947332;-0.0140260483755547;0.00374478375133291
-0.000865592163651785;0.00335826801456851;0.0026622482308114;0.00229737359577908;0.00470921726408191;-0.0063451171222747;0.0210665076952787
0.00144630589369654;0.00488600469331379;0.0055635274904739;0.00693105932285887;0.00231346013167522;-0.00437320102412408;0.00111671802450064
0.000569756867213722;0.00495482166082861;-0.032523380511704;0.00443899304947126;0.00213972201901969;-0.0115611532528664;0.00227541792962149
0.00818477653478256;0.00326536510841779;-0.00206777354382198;0.0041566886669393;0.00363935625457223;-0.00993909323664588;0.0100252730921335
0.00863400791085489;0.00297633384487961;-0.03935944474687;0.00770009539941208;0.00459034381858081;-0.0145667350476281;0.0241983559895549
-0.0022132862918689;0.0034374075271999;-0.0525879422972239;0.00171329556295385;0.00560534016093628;-0.0141214636706265;0.00343411783474246
0.00374724708821372;0.00477589754529206;0.0271323081110513;0.00599653447033854;0.00641916605705928;0.00445271377001732;0.00226702155349767
0.00990500399925498;0.00435611404347847;-0.0117419706042461;0.00380624184724421;0.00887893196781275;-4.77076475358107e-05;0.00251051646109524
0.0115485334239102;0.00656169785222582;-0.0317163309744154;0.00896559780386652;0.00685808339429406;-0.00567721005677213;0.0259028203427402
0.0133345020653686;0.00722578158870857;0.0317976864452916;0.00989038802250652;0.00978419897585947;0.00543867181909252;0.0127876808369508
0.0111979138133169;0.00473116651641292;-0.0173033206314644;0.00510094815333995;0.00632772494513545;-0.00359397611437107;0.00586906691072131
0.0112307844018101;0.00586664648036306;-0.0215704409363093;0.0079629305141834;0.00557790782735912;-0.00384841690122939;0.00636445310204103
0.013739905990117;0.00690922353815215;-0.0181665215024494;0.00648326616435946;0.0027706656912948;-0.000604296868787935;0.0277080412094142
0.0124141255875617;0.00584944223848183;0.000523189983668765;0.00675583591301132;0.00849487929773229;-0.00815800772863884;0.00429894457552116
0.015701184436872;0.00446622119149021;0.000824768644529392;0.0125284738041004;0.00413313825896122;-0.00768093125327995;0.00781702617150437
0.0170269648394271;0.00678879384501385;0.0289937397931405;0.00896559780386652;0.00648317483540595;-0.00419827298315911;0.00213267953551244
0.0153943922776031;0.00599395787025592;-0.00246728361458905;0.00478943986916647;0.00626371616678867;-0.00523193867977045;0.0251555428676984
0.010562415769117;0.00837502494614728;0.0350359825802941;0.00893639390222534;0.00396854425749815;0.0113544201135442;0.0105122629073291
0.004799105919993;0.00664771906161199;-0.0115749863908547;0.00858594708253024;0.00821141185076801;-0.000143122942607654;0.0030814700375319
0.0100584000788895;0.00506836965722268;-0.0254127653783338;-0.00138231801101951;0.00554133138258961;-0.00163796256539916;0.0023509853147381
0.00525929415889637;0.0068094389352672;0.00108266194882967;0.00937445242684409;0.0124177029992685;0.000906445303182069;0.0196727092586839
-0.000690282358355221;0.00536428261751531;0.0160467610234075;0.0101629577711582;0.0119696415508412;-0.0161887950638487;0.00991612020252064
-0.00119429804858262;0.00614535519878467;0.0114515242242787;0.0070381402955435;0.0129572055596197;-0.0056295024092361;0.00256089471783993
0.003867772579355;0.00738750146235378;-0.010214289602613;0.0121877616182856;0.0101773957571324;0.00313280218819079;0.00611256181831898
-0.000788894123834316;0.00666148245512099;0.0199527762656506;0.0103381811810058;0.0132955376737381;-0.00171747531129252;0.0151890444084333
0.00258581962812399;0.00644470900744942;0.0194759934676103;0.0122753733232093;0.0177029992684711;-0.0108614410890067;0.0140555336316847
0.00749449417642745;0.0072154590435819;0.0176918889493743;0.0145727469189884;0.0235552304316021;0.0206256062846873;0.00750636025491402
0.00397734120766546;0.00276988294233482;0.133641807294502;-0.014864785935401;0.0159016093635699;-0.0131196030723723;-0.00982376006515606
