# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;CES002
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=5)
"CES002";"FSDXP";"GDP255";"CPIAUCSL";"CPILFESL";"GDP276_7"
0.00601838821652967;0.00400000000000011;0.00751248751248745;0.00667978012976533;0.00838225957182881;0.00468742616831258
0.00816680739281461;0.028666666666666;0.00197802197802188;0.0114259396956446;0.008917297416839;0.0108869252941455
0.000938174312786422;-0.00866666666666605;0.00915084915084929;0.00667978012976533;0.00927398931350909;0.00913859093701264
-0.00170278637770904;0.0373333333333321;0.00581418581418569;0.011777507070897;0.0107007569002048;0.0118508718045647
-0.00520686743596965;0.052666666666668;-0.000279720279720341;0.0117775070709024;0.00838225957182881;0.00727685110806586
-0.00692372642837036;-0.0820000000000001;-0.000749250749250585;0.00527351062876069;0.0107007569002048;0.00920474412890426
-0.00716765174969469;-0.0519999999999999;0.00724275724275714;0.0042188085030086;0.00677714603679269;0.00938430279260971
-0.000910029083404207;-0.013333333333334;0.00305694305694304;0.00544929431638419;0.00820391362349382;0.00653971554127497
-0.000586358945491083;-0.00333333333333402;0.00431568431568441;0.00597664537926046;0.007133837933468;0.00498039030383213
-0.000834975138381711;-0.036666666666666;0.00884115884115888;0.00492194325351336;0.00677714603679824;0.00188064074091576
0.00308659348907125;0.0146666666666659;0.00694305694305686;0.00562507800400802;0.0067771460367928;0.00773992345130647
0.00235012665353229;-0.00666666666666593;0.00717282717282719;0.00562507800401313;0.00606376224345284;0.00580257997448375
0.00569940895018295;-0.00133333333333407;0.00574425574425574;0.00650399644213628;0.007133837933468;0.00494258847989415
0.00826531569565581;-0.033333333333332;0.00386613386613388;0.00544929431638963;0.00695549198513312;0.00465907480035921
0.00760859367670563;-0.00333333333333402;0.00293706293706297;0.00544929431638419;0.00677714603679813;0.00738080612389536
0.00838727835631869;-0.00666666666666593;0.00877122877122871;0.00351567375250894;0.00481534060509214;0.0045740206964987
0.0103855896425555;-0.00933333333333397;0.0059840159840161;0.0063282127545129;0.00642045414012271;0.00632235505363132
0.0106811145510837;0.000666666666665983;0.00724275724275714;0.00386724112775594;0.00535037845010244;0.00374238056986254
0.0135425462050845;0.030666666666668;0.00404595404595409;0.00439459219063221;0.00570707034677231;0.000642631006946059
0.0132329486818646;-0.012;0.00456543456543446;0.00720713119264138;0.00624210819178783;0.0023531635401407
0.012168120836852;0.00933333333333208;0.00383616383616381;0.00457037587826092;0.00535037845010244;0.00372347965789355
0.0114551083591331;-0.0100000000000001;0.00519480519480531;0.00580086169163674;0.007133837933468;0.00606719274204981
0.00596678862932742;-0.040666666666666;0.00759240759240754;0.00650399644213651;0.00695549198513312;0.00672872466096486
0.00690027207055022;-0.0279999999999999;0.00570429570429565;0.00404302481538488;0.00570707034677775;0.00509379577564628
0.00718641523595132;-0.0220000000000001;0.00503496503496514;0.0043945921906321;0.0060637622434474;0.00622785049378638
0.00661412890515067;-0.022;0.00834165834165834;0.00720713119264149;0.00588541629511263;0.00644521098142969
0.0106107514776246;-0.00599999999999995;0.00486513486513485;0.00703134750501244;0.00517203250176745;0.00775882436327568
0.010043156018393;0.00266666666666593;0.00538461538461543;0.00474615956588464;0.00570707034677764;0.00758871615555445
0.00962566844919788;-0.038;0.00491508491508497;0.00720713119264127;0.00570707034677231;0.0068232292208098
0.00996810207336052;-0.025333333333332;0.00811188811188801;0.00509772694113186;0.00517203250176734;0.00575532769456122
0.0117177971667184;-0.01;0.00740259740259741;0.00193362056388058;0.00570707034677764;0.00568917450266981
0.00921756262313544;-0.042666666666668;0.00983016983016982;0.0042188085030086;0.00392361086340665;0.00758871615555445
0.0123698283141008;-0.00533333333333198;0.00917082917082923;0.00457037587826103;0.00517203250176734;0.00366677692198658
0.0100853738624541;-0.015333333333334;0.0102697302697302;0.00175783687625175;0.00552872439843743;0.00705004016443789
0.00985083028426681;-0.021333333333334;0.0101598401598402;0.00281253900200396;0.00517203250176734;0.00480083164012668
0.0084435688150859;0.00866666666666799;0.0101998001998002;0.00439459219063731;0.00552872439843743;0.00348721825828102
0.00950839666010428;-0.00466666666666798;0.00296703296703305;0.00404302481537988;0.00517203250176723;0.00679487785285637
0.00931138005441889;-0.032666666666666;0.0108391608391608;0.00316410637725639;0.00410195681174175;0.00642631006946082
0.00985083028426692;-0.011333333333334;0.0107092907092907;0.00650399644214161;0.00445864870842216;0.00925199640882679
0.00855614973262031;-0.000666666666666014;0.0111288711288712;0.00650399644213639;0.00499368655342713;0.00691773378065486
0.010915658129271;-0.00333333333333399;0.00833166833166821;0.00650399644213639;0.00535037845010233;0.00727685110806597
0.009067454733099;-0.00666666666666602;0.0142557442557443;0.00878918438126952;0.00624210819178783;0.0100930869914473
0.00653907496011807;-0.00933333333333399;0.00943056943056952;0.00703134750501255;0.00606376224344751;0.00721069791617457
0.00538042968384478;-0.00933333333333199;0.0104595404595403;0.00826183331839347;0.00642045414012293;0.0113972499173085
0.0044375644994793;0.014;0.00953046953046954;0.00650399644213651;0.00588541629511263;0.00554741766290212
0.000806829908992279;0.014;0.00282717282717282;0.00878918438126952;0.007133837933468;0.00812739214667102
-0.00717703349282295;0.00733333333333204;0.00459540459540464;0.00650399644213639;0.00606376224345295;0.00938430279260982
-0.00809644431934986;0.02;0.00300699300699303;0.00263675531438035;0.0067771460367928;0.00653971554127486
-0.0126465897363778;0.00466666666666802;0.005944055944056;-0.000703134750499657;0.00659880008846314;0.00670982374899598
-0.00752415798854478;-0.000666666666668016;0.00464535464535454;0.00298832268963278;0.00552872439843732;0.0046590748003591
-0.00341026362699148;0.02;0.00667332667332665;0.00738291488026499;0.00517203250176745;0.00975287057600516
-0.00219532789192234;0.053333333333334;0.00337662337662337;0.00509772694113175;0.00535037845010233;0.00774937390729113
0.000295524908528022;0.00533333333333399;0.00469530469530477;0.00562507800401313;0.00463699465675182;0.00697443651656193
-0.00335397316820985;0.021333333333332;0.00402597402597393;0.00984388650702162;0.00338857301840179;0.00801398667485709
-0.00305375738812275;-0.029333333333332;0.00458541458541462;-0.00158205318862803;0.00178345948336567;0.00488588574398707
0.000745848578665886;-0.00133333333333399;0.00746253746253756;0.00720713119263594;0.00410195681174685;0.00628455322969335
0.00462989023360538;-0.01;0.00750249750249754;0.00369145744013266;0.00267518922505117;0.00395029060152152
0.00517403133502692;-0.009333333333334;0.0108591408591407;0.00826183331839336;0.00499368655342713;0.00865661768180326
0.00946148794445534;0.012;0.008061938061938;0.00773448225551743;0.00659880008845781;0.00695553560459283
0.00458298151797076;0.018;0.00778221778221777;0.00632821275451279;0.00445864870842216;0.00696498606057749
0.00741157707101037;-0.00866666666666599;0.00914085914085927;0.010722804945145;0.00642045414012282;0.007976184850919
0.00573693592269919;0.00466666666666604;0.00461538461538458;0.0054492943163843;0.00659880008845781;0.0057931295184992
0.00930199831128631;0.015333333333334;0.00480519480519481;0.0063282127545129;0.00517203250176745;0.00500874167178578
0.00918941739375179;-0.00466666666666601;0.0104795204795205;0.0149416134481587;0.00338857301839635;0.0103766006709823
0.0074491040435265;0.007333333333332;0.00700299700299689;0.0114259396956446;0.00731218388180843;0.0108963757501299
0.0108781311567689;-0.00333333333333199;0.00452547452547458;0.00492194325351347;0.0065988000884577;0.00645466143741436
0.00586828032648479;0.011333333333332;0.0078821178821179;0.0087891843812643;0.00927398931350898;0.0104805556868118
0.00435312881134264;0.00133333333333399;0.00556443556443564;0.00949231913176918;0.00713383793347344;0.00905353683315235
0.00588235294117656;-0.020666666666666;0.011158841158841;-0.00281253900200396;0.00570707034677231;-0.00412039880924264
0.00620133220751462;0.00666666666666602;0.00881118881118881;0.0101585393078676;0.0062064390021187;0.00134196474979908
0.00299746692935543;-0.004;0.00421578421578428;0.0111552328167086;0.00590325088994992;0.00980957331191246
0.000445632798578788;0.009333333333334;0.00688311688311694;0.00635458030765668;0.00592465240374496;0.00429050701696354
0.00407167651749218;0.00800000000000001;0.004145854145854;0.0154619331635263;0.00761180507501402;0.0116996645088125
-0.00203583825873888;0.044;0.00718281718281732;0.0122802484175039;0.00703574766188464;0.00962056419222224
-0.00708790693311301;-0.00466666666666804;0.00197802197802188;0.0123980234882164;0.0056999365088406;0.00801398667485709
-0.0078853550989727;0.037333333333334;-0.000209790209790173;0.0172021916710173;0.0079524458363337;0.0141851344327364
-0.0179097476311146;0.138;0.00459540459540464;-0.0248417507352119;0.00183339634890356;-0.00227755989226475
