# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP257
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=12)
"GDP257";"GDP252";"GDP255";"FMRRA";"HSBR";"GDP274_2";"GDP275_1";"BUSLOANS";"GDP281A";"LHEL";"HHSNTN";"HSWST";"sFYAAAC"
-0.00352603526035261;-0.00123604505137004;0.00197802197802199;0.000235700862933412;-0.240664711632451;0.00597514632387969;0.0102505486466716;0.00158183878070177;0.00218637019677331;-0.0147601476014756;0.012514220705348;-0.162518301610541;0.198463508322664
-0.00817958179581796;-0.00357958646876763;0.000189810189810152;0.000323796977544826;0.00586510263929618;0.0159703808697565;0.0122165325530358;0.00339881575853446;0.0106603409594307;-0.0405904059040592;-0.199658703071671;-0.0710102489019025;-0.0204865556978235
-0.0048687986879869;0.00165135618863038;0.00416583416583419;0.000355884966310649;-0.127663734115349;0.0264299417148303;0.00785479151426483;0.00793057010324662;0.0217065119535861;0.00369003690036973;0.147326507394766;0.0109809663250366;-0.00896286811779762
-0.00587330873308733;0.00184912339684953;0.00248751248751253;0.000101514728095133;-0.140566959921796;0.0377081831400679;0.0077359180687637;0.00568606913063018;0.0359107732319697;-0.0664206642066418;-0.0682593856655287;-0.130307467057102;0.0781049935979503
-0.0185731857318573;-0.00599234640904192;0.00431568431568424;5.25076179802436e-05;-0.0553274682306943;0.036046383753467;0.0123536942209217;0.00247963916974861;0.0445562240100601;-0.140221402214022;-0.0995449374288954;-0.0827232796486075;0.124199743918056
-0.0189934399343994;0.00350047958548;0.00376623376623381;-0.000215281233718993;-0.0609970674486802;0.024022776426887;0.00587051938551578;-0.00051302879374103;0.0441561039740494;-0.0996309963099627;0.00967007963594874;-0.0585651537335292;-0.0691421254801537
-0.00405904059040593;0.0067339734398639;0.00465534465534467;0.000340132680916398;0.109872922776149;0.018683023986119;-9.14411119237735e-06;-0.002394134370792;0.0310235927921232;0;0.262229806598407;0.171303074670571;-0.131882202304739
0.00718532185321855;0.00596268132780906;0.00247752247752245;0.000326714067432676;0.068817204301075;0.0114004325566051;0.00760790051207016;-0.00162459118017978;0.0156475514082798;0.0332103321033209;0.04778156996587;0.0497803806735;-0.0793854033290652
0.00546330463304634;0.00442998546411019;0.0049450549450549;7.70111730376884e-05;0.0428152492668621;0.0164958027346375;0.00599853694220925;-0.000619909792437298;0.0163477614712984;0.0258302583025826;0.0130830489192268;0.0666178623718878;0.0499359795134444
0.0124538745387454;0.00856332011589159;0.00467532467532472;2.27533011247713e-05;0.0492668621700879;0.0132943950928041;0.000155449890270637;-0.000812295590089565;0.0153760413838438;0.0442804428044279;0.144482366325368;0.0241581259150805;0.021766965428937
0.00528905289052889;0.00390590236232927;0.00284715284715281;0.00017969273708782;-0.00684261974584743;0.0082479013673189;-3.65764447695371e-05;-0.00145358158226654;0.0103888309349947;0.0221402214022139;0.0108077360637098;0.0746705710102489;-0.0166453265044814
0.00329028290282904;0.00462775267232943;0.00519480519480522;0.000176775647200148;0.101857282502446;0.00650056818876088;0.00477322604242866;0.001197067185396;0.0138184312436588;0.00369003690036962;0.0767918088737197;0.070278184480234;-0.0102432778489118
0.0164514145141451;0.00588357444452137;0.00712287712287715;0.000523325925869745;0.0844574780058649;0.00708708561932569;0.00381309436722752;0.00181697697783267;0.017248031552323;0.0258302583025826;0.0136518771331057;0.202781844802342;0.0998719590268887
0.0121771217712177;0.00536937970315141;0.00360639360639359;0.000186693752818698;0.0428152492668621;0.0131722039614365;0.00666605705925383;0.00252239156922661;0.018119721630775;0.0516605166051662;-0.0227531285551773;0.163250366032212;-0.120358514724712
0.0194546945469455;0.00248197846315099;0.00289710289710288;0.00023920137079894;0.0770283479960878;0.00718483852441987;0.0103419897585955;0.00324918236036019;0.0164620814815873;0.0553505535055349;-0.015358361774744;-0.172035139092241;-0.0140845070422537
0.00482779827798274;0.00439043202246639;0.00687312687312686;0.000586335067446035;0.0119257086999061;0.0120847028922642;0.00479151426481347;0.00356982535644834;0.0179625316166277;0.0479704797047965;-0.0398179749715578;0.112005856515373;-0.0204865556978232
0.00685731857318578;0.00699107081054892;0.00512487512487514;0.000247952640462136;0.027761485826;0.00882219968474685;0.00419714703730795;0.00297129176375002;0.018534131668072;0.0774907749077487;-0.0784982935153579;0.0358711566617875;-0.0320102432778488
0.00309553095530954;0.00267974567137025;0.00701298701298708;0.000683765869698321;-0.00156402737048089;0.0127200967753761;0.00917154352596927;0.00508753553793186;0.0137041112333698;0.0479704797047965;-0.0403868031854384;-0.0702781844802342;-0.0256081946222793
0.0278495284952849;0.0101355694212342;0.00642357642357633;0.000463233874181306;0.0825024437927682;0.0244504453866737;0.0156272860277981;0.00681900771680853;0.013975621257806;0.0811808118081185;-0.0580204778156992;0.0505124450951683;-0.0345710627400768
0.0117466174661747;0.00211610912794546;0.00236763236763238;0.0006376758494711;-0.0916911045943284;0.0189396253619912;0.00975676664228239;0.00521579273636713;0.01513311136198;0.011070110701107;-0.0193401592718994;-0.00878477306002923;-0.0332906530089631
0.00892783927839275;0.00395534416438409;0.00247752247752253;-0.000169191213491949;0.032453567937437;0.0245481982917679;0.00749817117776153;0.00384771595305786;0.0153474613812714;0.0553505535055381;-0.116609783845277;0.0358711566617855;-0.021766965428937
0.00340303403034031;0.00257097370684972;0.0049550449550449;-0.000634758759583251;-0.140957966764416;0.0203570424858566;0.0148683247988295;0.00694726491524317;0.0227925520513297;-0.0221402214022139;-0.0796359499431173;-0.243777452415812;-0.00768245838668374
-0.00343378433784342;-0.000187878847808298;0.00459540459540464;0.000127768537085255;0.0484848484848446;0.0157626559464312;0.0105797366495977;0.00831534169855305;0.0234356021092043;0.0221402214022139;-0.0836177474402726;0.136896046852122;0.0345710627400769
0.00781057810578106;0.00488485004301437;0.00189810189810186;0.000666263330371395;-0.030889540566956;0.0136609684869073;0.00629114850036572;0.00739616510976654;0.0212635219137169;0;-0.0711035267349263;-0.0622254758418733;-0.0345710627400769
-0.00408979089790895;0.00143381225958927;0.00339660339660341;0.000866959114651671;-0.147018572825026;0.0230819047153558;0.00917154352596922;0.00480964494132233;0.0224353020191773;-0.011070110701107;0.0335608646188854;-0.176427525622254;-0.034571062740077
-0.00616031160311603;-0.000791068832876773;0.00127872127872131;0.000341299516871573;-0.106353861192569;0.0334070553159252;0.00893379663496713;0.00589983112802206;0.0340244930622043;-0.077490774907752;0.00170648464163824;-0.197657393850659;0.0230473751600514
-0.0373411234112341;-0.0111342938227413;-0.00298701298701298;-0.000253203402260337;-0.132942326490715;0.0291181466049192;0.0104059985369422;0.00053440499348073;0.034267423084068;-0.180811808118081;-0.0602957906712165;-0.165446559297219;0.218950064020487
0.00383353833538339;0.00531004954068576;0.00630369630369632;0.000813868078693752;0.258651026392961;0.0264177226016936;0.0158193123628383;0.00164596737991876;0.0301519027136712;0.00369003690036973;0.213310580204777;0.215226939970717;-0.039692701664533
0.0157031570315704;0.00656587131287756;0.00768231768231764;0.00132610906298995;-0.0218963831867038;0.0222143476826454;0.0151609363569861;0.0102819520745606;0.0211920719072866;0.0369003690036894;0.139931740614334;0.0102489019033682;-0.0832266325224071
0.00299302993029926;0.00213588584876739;-0.00315684315684317;0.000159273107873399;-0.0772238514174016;0.0277373868204643;0.00928127286027802;0.0052157927363671;0.0291801826262165;-0.0147601476014756;-0.0841865756541531;-0.142752562225476;-0.0781049935979517
0.00273677736777367;0.000118660324931574;0.00429570429570431;0.000799282629254678;-0.0516129032258064;0.0252569068537006;0.00420629114850041;0.00525854513584578;0.0281655925349031;-0.00369003690036962;0.122298065984073;-0.00805270863836099;0.0115236875800256
4.10004100040995e-05;0.00198756044260301;0.000109890109890098;0.000126601701130259;-0.130596285434995;0.0231307811679028;0.00780907095830286;0.00754579850794146;0.0177053115934781;-0.0258302583025826;-0.0381114903299197;-0.132503660322107;-0.0614596670934699
-0.00149651496514969;-0.0038070187582197;0.000909090909090915;-5.54247078680958e-05;-0.0774193548387095;0.0183897652708366;0.00299926847110465;0.00696864111498216;0.017276611554895;-0.0959409594095941;-0.175767918088736;-0.0556368960468513;0.175416133162612
-0.012740877408774;0.00329282401684977;0.00231768231768231;0.000347133696647097;0.0426197458455524;0.0181331638949647;0.00580651060716886;0.011479019259956;0.0119321510738936;-0.0553505535055349;0.00455062571103415;-0.0475841874084926;0.0717029449423818
-0.0140118901189012;0.00177990487397284;0.0026873126873127;-0.000329631157320348;0.0510263929618767;0.0164102689426799;0.00551389904901256;0.00934139928603514;0.0173194815587534;-0.0664206642066418;0.0483503981797506;0.0322108345534414;-0.0524967989756724
-0.0108343583435834;0.0038960140019183;0.00484515484515485;6.35925595537899e-05;0.0504398826979471;-0.000891995258984202;0.00427029992684708;0.00718240311237467;0.00950285085525659;-0.0774907749077487;0.0125142207053463;0.0556368960468513;0.0217669654289375
-0.000645756457564622;0.00924561698424786;0.00938061938061929;0.00153263902704557;0.140175953079179;0.00551082002468295;0.000338332114118434;0.00359120155618736;0.00687349061861409;-0.0147601476014756;0.135949943117178;0.134699853587115;0.220230473751601
0.00832308323083231;0.0050826172512336;0.00719280719280718;0.0009906437258939;0.125708699902246;-0.000537640978018006;0.00189283101682525;0.00200936277548555;-0.00220066019805931;0.0295202952029523;0.0455062571103513;0.128111273792095;0.0268886043533931
0.0148523985239853;0.0104124435127411;0.0078821178821179;0.00203962924954356;0.123558162267841;0.00147851268954913;0.00601682516459401;-0.00156046258096215;-0.0058589005273012;0.062730627306272;0.29692832764505;0.117862371888725;-0.0973111395646596
0.0239134891348913;0.00948293763411096;0.00815184815184822;0.000659262314640877;0.0173998044965806;-0.00177177140483153;0.0020391367959034;0.0053226737350634;-0.00737364066362756;0.0774907749077487;-0.0250284414106927;0.0790629575402635;-0.119078104993599
0.0248257482574826;0.0085732084763025;0.00644355644355638;2.91708988779706e-05;-0.0160312805474134;0.00167401849973725;0.00375822970007317;0.00604946452619631;-0.00227211020449003;0.0922509225092255;-0.000568828213880601;-0.0417276720351392;0.00256081946222769
0.0140836408364084;0.00475630135767191;0.00192807192807204;0.00048190324946305;0.101075268817208;-0.0040934029008175;0.0100036576444769;0.00944828028473144;-0.00341531030737774;0.0701107011070105;0.130261660978385;0.211566617862373;-0.147247119078105
0.0191061910619106;0.0079799068516449;0.00558441558441558;0.000364052817996344;-0.0385141739980468;0.00185730519678895;0.00192026335040241;0.013210491438832;-0.00124323011189076;0.0664206642066417;-0.0915813424345849;-0.0944363103953146;-0.125480153649168
0.0103628536285363;0.0043607669412335;0.00736263736263731;0.000257287328103185;-0.131573802541542;-0.00840674983809697;0.00437088514996337;0.00925589448707786;-0.00408694036782464;0.0184501845018453;0.0580204778156995;-0.0680819912152268;0.0422535211267605
0.00891758917589175;0.00750526555191883;0.00785214785214783;0.000922967240497084;0.0197458455522933;0.00138075978445484;0.00195683979517192;0.00750304610846286;-0.00314380028294203;0.0184501845018442;-0.0625711035267352;-0.0534407027818464;0.185659411011524
0.00378228782287821;0.00969059320274102;0.0114685314685314;0.00150113445625742;0.056695992179865;0.000195505810188568;0.00448975859546452;0.00530129753532438;-0.000885980079738169;0.011070110701107;-0.0392491467576789;0.173499267935578;0.0256081946222789
0.00637556375563758;0.00532982626150758;0.00555444555444568;0.00152272092142702;0.00782013685239302;0.000305477828419276;0.00179224579370885;0.00470276394262609;0.000528730047585579;0.0147601476014767;-0.0102389078498295;-0.0373352855051243;0.0550576184379004
-0.00413079130791305;0.0112232890664399;0.00950049950049947;0.00230450101135513;0.0649071358748796;-0.020589205635455;0.00180138990490125;0.00292853936427201;0.00335815030223352;0.00369003690036862;-0.0250284414106926;0.051244509516839;-0.0473751600512167
0.0096145961459615;0.0013645937367126;0.00553446553446552;0.00242235144282183;-0.0375366568914955;0.000977529050941284;0.00543160204828097;0.00397597315149312;0.00637334057360062;-0.00369003690036862;-0.0255972696245733;-0.0300146412884343;0.0473751600512167
0.000758507585075785;0.00504306380958969;0.00143856143856136;0.00136286439557594;0.032258064516129;-0.0118403206295287;0.00442574981711774;0.00587845492828248;0.000785950070735564;-0.00738007380073835;0.0375426621160408;0.0300146412884343;0.0768245838668387
-0.00125051250512503;0.00645709934835703;0.00266733266733277;0.00257754062485238;0.00997067448680344;0.002370507948533;0.00358449158741764;0.0034843205574917;0.0125037511253376;0;0.0358361774744025;0.0724743777452412;0.147247119078104
-0.00293152931529317;0.0106794292438371;0.00536463536463527;0.00334881919118427;-0.0494623655913958;-0.00210168745952422;0.00811082662765183;0.00237275817105231;0.0132182511896426;0.011070110701107;-0.0602957906712179;-0.135431918008785;0.0473751600512152
0.00337228372283727;0.00398500924561707;0.00659340659340674;0.00402733429908456;0.00586510263929618;-0.000317696941555701;0.00462692026335038;0.00671212671811161;0.00744509067005816;0.0221402214022139;-0.0494880546075084;0.0805270863836025;-0.0422535211267606
-0.0101783517835179;0.00027687409150684;0.00988011988011989;0.00274498158441166;-0.0271749755620762;0.0116570339324769;0.00614484272128746;0.0157970116072769;-0.000557310050157911;0.011070110701107;-0.006825938566553;-0.0380673499267951;-0.092189500640205
0.00907134071340721;0.00862265027835735;0.00613386613386607;0.00100931310117564;-0.0899315738025395;-0.0062561859260255;0.00493782004389182;0.00162459118017982;-0.00697352062761691;0.0405904059040593;0.00170648464163836;-0.131039531478768;-0.134443021766964
