# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; FYGT1
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=4)
# prediction_type; rolling
FYGT1;GDP284A;CES049;CPILFESL;LHEL
0.00826446280991688;0.00421026688984505;0.00666885740243173;0.00499368655342708;0.011070110701107002
0.0550239234449765;0.0125383801768312;0.00652388224150924;0.007490529830143309;0.0405904059040593
0.0234884732492388;0.00341955823004492;0.00757736841087786;0.005885416295112579;0.0405904059040548
0.007394519356241641;0.0161325104486501;0.011163087391027001;0.007312183881808321;0.0147601476014833
-0.0300130491518051;0.0114601410952856;0.0084278893549582;0.006242108191788;-0.011070110701107002
0.0339277946933449;0.020486542549368002;0.0158312875727293;0.00784722172681318;0.00369003690036529
0.045889517181383;0.0124151528532258;0.0129124543328233;0.007312183881808321;-0.00369003690036529
0.0341452805567642;-0.00219755393762633;0.0113563876055911;0.0080255676751535;0.007380073800730691
0.0498042627229228;0.010063564761093;0.0175613244930712;0.00713383793346811;-0.0147601476014724
-0.0237059591126575;0.00110904591244698;0.00328610364757387;0.00731218388180843;-0.0332103321033208
-0.0541539799913006;-0.00630513139113376;-0.00111147623373742;0.0065988000884577;-0.0405904059040593
-0.0176163549369291;-0.00306014520286302;-0.0021649624031092603;0.00838225957182881;0.0036900369003697296
0.0195737277076991;0.00100635647610925;0.00045425550422439903;0.008917297416839002;-0.0295202952029523
0.00956937799043012;0.00350170977911513;-0.00240658767131208;0.00927398931350909;-0.0627306273062732
-0.0291431056981292;0.00934473870672914;3.86600429115314e-05;0.0107007569002048;-0.0516605166051651
-0.0341452805567642;0.0150850781980058;-0.00648522219859771;0.00838225957182881;-0.11439114391143901
-0.0565463244889078;0.00403569484807098;-0.0109601221657354;0.0107007569002048;-0.084870848708486
-0.0126141800782954;-0.00587383575851552;-0.0070941178744689;0.00677714603679269;-0.0221402214022139
-0.0232709873858195;-0.00679804068555456;-0.00259022287514943;0.008203913623493821;-0.0184501845018453
-0.0665506742061766;0.0022899744303303;-0.0034310788084963603;0.0071338379334680005;-0.0147601476014755
-0.0332753371030883;-0.00139657633419243;-0.00486150039626643;0.00677714603679824;0.0184501845018442
-0.00891692040017422;0.000708557110729924;-0.00699746776718835;0.0067771460367928;0.0110701107011069
-0.0524140930839493;0.00045183351988586906;-0.0102352463611235;0.00606376224345284;-0.00369003690036862
0.009569377990430141;-0.0021256713321901;-0.00442657491349918;0.0071338379334680005;0.0258302583025826
-0.0102218355806868;0.000400488801716947;-0.0020586472850983;0.00695549198513312;0.0221402214022139
-0.00173988690735125;0.00258777379570962;0.00320878356175081;0.00677714603679813;0.00738007380073835
0.00282731622444521;-0.00154034154506522;0.00624359693039134;0.00481534060509214;0.0332103321033209
0.00674206176598563;-0.0012630800669535302;0.00789631376491051;0.00642045414012271;0.0479704797047965
0.0250108742931708;0.00492909294420885;0.0113950476485026;0.00535037845010244;0.0811808118081184
0.0798173118747279;0.00385085386266315;0.0143912009742322;0.00570707034677231;-0.0036900369003697296
0.0304480208786431;0.0064899723765417;0.0163048730984082;0.00624210819178783;0.0221402214022139
0.0650282731622447;0.00666454441831565;0.0168654437206434;0.00535037845010244;0.0553505535055349
0.00848194867333618;0.0112958379971452;0.0182282102333144;0.0071338379334680005;-0.0184501845018442
-0.0493692909960855;0.008163810188845929;0.009481375524326709;0.00695549198513312;-0.0442804428044279
-0.0206611570247936;-0.00260831168297726;0.00650455222005197;0.00570707034677775;0.0147601476014756
-0.0137016093953893;-0.00507285815508152;0.00384667426980934;0.0060637622434474;0.011070110701107002
-0.0208786428882122;-0.00207432661402129;0.00355672394796169;0.00588541629511263;-0.0147601476014756
0.0352327098738582;-0.0037070886517903703;0.0078769837434528;0.00517203250176745;-0.0184501845018453
0.00782949108307956;-0.00756821145808728;0.00988730597490972;0.0057070703467776394;0.00369003690036862
-0.0197912135711176;-0.0101867920846983;0.0120812634102033;0.00570707034677231;0.0258302583025837
0.0108742931709441;-0.00257750485207575;0.0077513386039848;0.0051720325017673395;0.0258302583025826
0.0132666376685513;-0.000842053377969054;0.0112500724875806;0.0057070703467776394;-0.0184501845018453
-0.0202261852979556;-0.00276234583748358;0.0120039433243772;0.00392361086340665;0.0184501845018453
-0.0036972596781211795;-0.00434376315708407;0.0107764869619015;0.0051720325017673395;0.0258302583025826
-0.0110917790343628;-0.0101867920846983;0.0122745636247646;0.005528724398437429;0.0221402214022139
0.0063070900391477;-0.00557603639313631;0.00769334853961567;0.0051720325017673395;-0.011070110701107002
-0.0206611570247936;-0.00784547293619908;0.00420427966675041;0.005528724398437429;-0.0147601476014756
-0.045889517181383;-0.00303960731559527;0.00457155007442156;0.005172032501767229;-0.0221402214022139
0.0178338408003478;-0.00214620921945763;0.00863085458024959;0.00410195681174175;0.0479704797047965
0.0141365811222272;0.0019408303467821602;0.00691048267063488;0.00445864870842216;-0.0442804428044279
0.0182688125271858;0.0020537887267536603;0.00977132584617169;0.004993686553427129;-0.0258302583025826
0.0291431056981298;0.00474425195880102;0.00841822434422801;0.00535037845010233;0.011070110701107002
0.0378425402348848;0.0067158891364844705;0.00674617748825801;0.00624210819178783;0.0332103321033209
0.0019573727707699103;0.0054220022386297605;-0.00307347341155562;0.00606376224344751;-0.0479704797047965
-0.005654632448891079;0.00240293281030179;-0.00785765372199543;0.00642045414012293;-0.0590405904059045
-0.0150065245759025;0.00106797013791193;-0.00699746776718835;0.00588541629511263;-0.0258302583025826
-0.08503697259678099;0.00018484098540783;-0.0167011385382636;0.0071338379334680005;-0.0553505535055349
-0.0532840365376253;-0.00336821351187611;-0.015222391896855;0.00606376224345295;-0.12177121771217699
-0.0311004784688997;-0.00518581653505301;-0.0103705565113187;0.0067771460367928;-0.0738007380073801
-0.0691605045672031;-0.00912909089042002;-0.0122359035818529;0.00659880008846314;-0.0922509225092243
0.0050021748586344;-0.00270073217568112;-0.0106218467902491;0.00552872439843732;0.0
0.00152240104393195;0.007065033220032709;-0.005799006436897129;0.00517203250176745;0.0
-0.0345802522836016;0.00743471519084826;-0.0018750120812642801;0.00535037845010233;-0.0369003690036895
-0.0184862983906044;0.00142738316509383;-0.0027738580789835603;0.004636994656751821;-0.0332103321033209
-0.0150065245759026;0.0103613641264723;-0.00251290278932004;0.00338857301840179;0.00738007380073724
-0.00956937799043084;0.00279315266838498;-0.00415595461311169;0.00178345948336567;-0.0369003690036895
0.00456720313179644;0.00237212597940051;-0.00652388224150924;0.00410195681174685;0.0036900369003686796
0.0050021748586344;0.0077838592743964;0.0010728161908258901;0.00267518922505117;0.0
-0.0050021748586344;0.014232755876402998;0.00796396884000661;0.004993686553427129;0.0184501845018453
0.0361026533275341;0.0125075733459299;0.008350569269131691;0.00659880008845781;-0.00738007380073835
0.0197912135711177;0.00501124449327894;0.00565403127597464;0.00445864870842216;-0.0147601476014756
0.025228360156589996;0.0111828796171738;0.007548373378693521;0.00642045414012282;0.0
0.0389299695519787;0.0122713876423534;0.004668200181702329;0.00659880008845781;0.0405904059040593
0.0178338408003484;0.009570655466672129;0.00990663599636687;0.00517203250176745;-0.0221402214022139
0.0293605915615485;0.00698288167096239;0.008640519590976779;0.00338857301839635;-0.011070110701107002
0.0326228795128316;0.008964787792279941;0.00896912995573318;0.00731218388180843;0.0
0.0226185297955629;0.00813300335794453;0.0137146502232618;0.0065988000884577;0.00369003690036862
0.025228360156589996;0.0162660067158892;0.0108731370691821;0.009273989313508979;-0.0553505535055348
0.004567203131796429;0.0133907024984339;0.00690081765990769;0.0071338379334734405;-0.0369003690036895
-0.00674206176598496;-0.0022899744303304104;0.00892080490209435;0.00570707034677231;0.00738007380073724
0.00152240104393192;0.0104845914500776;0.00883381980554088;0.0062064390021187;-0.00369003690036862
-0.00500217485863441;0.0153109949579486;0.00931707034194706;0.005903250889949921;-0.0295202952029523
-0.026750761200522003;0.0103408262392048;0.00523843581466477;0.00592465240374496;-0.0369003690036895
-0.0589386689865156;0.0182376438935726;0.00446523495641094;0.00761180507501402;-0.0258302583025826
-0.0991735537190082;0.0267300602786992;-0.006330582026948029;0.00703574766188464;-0.011070110701107002
-0.0017398869073512301;0.0324806687136094;-0.00959735565306485;0.0056999365088406;-0.0332103321033209
0.00326228795128315;0.0208664934638173;-0.00965534571743387;0.0079524458363337;-0.0258302583025837
-0.0737277076989994;-0.0820591285774432;-0.0200355672394794;0.00183339634890356;-0.0221402214022139
