# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FSPIN
# prediction_type;rolling
# method; FCBF(n_components=4)
"FSPIN";"GDP251";"GDP252";"GDP253";"GDP254"
0.00248816071944342;0.0100646789714466;0.0112232890664399;0.0208454009416448;0.00441929576383637
0.00573830173285002;0.00501656412683388;0.0013645937367126;-0.0126097224078777;0.00575714708688346
0.0135947848709433;0.00629962664983963;0.00504306380958969;0.00681727041839328;0.00955138116700127
0.0146630752249748;0.0026397433874954;0.00645709934835703;0.011629461301965;0.00819159785505147
-0.000921210927116126;0.00639427880317617;0.0106794292438371;0.030596028457277;0.00157910320097371
0.00240509553358879;0.00339696061418721;0.00398500924561707;-0.00580730443048322;0.00721562434889406
0.0261343888911141;0.00445916811274133;0.00027687409150684;-0.0235039878804081;0.00302661446853303
0.0138351832618476;0.00749855392543503;0.00862265027835735;0.0147039165886914;0.00687567852090681
0.0189119917264471;0.00625755902613451;0.00717894965835714;0.0150083916291642;0.00139268129530318
-0.0457823143984707;0.0121470263448494;0.0015821376657536;-0.010820003267537;0.00410128192475129
0.00228766581652945;0.00346006204974503;0.0107882012083577;0.0184318792793596;0.00702920244322364
0.00442637394398099;0.0090445390965978;0.00471674791602794;0.000155950630486068;0.00818063186060025
0.0010437579502717;0.00383867066309085;0.0055374818301378;-0.00495328907305914;0.00858637365529491
0.00547478921777836;0.0095598674869854;0.00785135816630239;0.0105749379910589;0.00912370738340418
0.011050774601066;0.00744596939580372;0.00252153190479498;-0.00239866922128651;0.00242348477371657
0.0138175505966451;0.0048588105379398;0.00320382877315112;0.00552510805150824;0.000778585606035831
0.0179121812775978;0.00532155439869575;0.00649665279000083;0.00884462861471286;0.00816966586614898
0.00161578460856174;0.00190355997265618;0.00315438697109632;-0.0128696401253546;0.00785165202706417
-0.00348800950017375;0.00869748120103059;0.00562647707383646;0.017652126126929;0.00219319889024139
0.0113791254926369;0.00194562759636119;0.00232376469657564;-0.013426606662805;0.00178745709554667
-0.00640360902324849;5.25845296314165e-05;0.00287751287958943;-0.00415125725913057;0.00259894068493594
-0.0142488034224233;-0.00577378135352591;-0.00503317544917881;-0.0112284453950007;-0.00887148951102629
0.0263700916266111;-0.00385970447494338;-0.00296650812328803;-0.0109833801185225;-0.000679891655974763
0.0188766497322806;0.00489036125571857;0.00607145329232961;0.00190853866833018;0.00653573269291929
0.00472545844450378;0.00367040016827047;0.00303572664616469;0.00580730443048311;0.000493469750304121
-0.00103264170481771;0.00357574801493399;-0.000613078345479523;-0.00614891057345268;-0.00597646697590754
0.0189270178237497;0.00794026397433867;0.0115990467620564;0.014347458004723;0.0139158469585813
-0.00228220352350483;0.00746700320765648;0.00411355793095941;0.00300761930223231;-0.00106370146176699
0.00275859213901269;0.00766682442025557;0.00715917293753532;0.00836192428225579;0.00555975918676171
0.00331888924175516;0.00869748120103053;0.00844465979095999;0.00810943278527826;0.0134991391694357
0.00808835268550262;0.00096755534521753;0.00263030386931551;0.00393589686464968;-0.00117336140627911
0.000630770265730385;0.0040490087816164;0.00653620623164475;0.0136122621752885;0.00785165202706406
0.00100498525276677;0.00412262712310041;0.00812823225780923;0.00506468238054919;0.00855347567194131
0.0116586032360924;0.0108639638218436;0.00670430835863112;0.0112210191745014;0.00405741794694647
0.0085865521412285;0.0083188725876846;0.00841499470972717;0.0104561184630694;0.00855347567194142
-0.013395823243264;0.0107798285744335;0.00552759346972675;0.0051983543495373;0.00843284973297787
0.00851996966414953;0.00469054004311931;0.0055374818301378;0.00493101041156119;0.00765426412694248
0.004044473414828;0.00987537466477351;0.00778213964342567;0.0162485704525539;0.00869603359980686
0.0127760350614047;0.0023663038334123;0.00124593341178103;-0.00917880853718311;0.00110756543957191
0.0307509272961133;0.00152495135931008;0.00651642951082287;0.00536915742102217;0.00461668366395818
0.0277650654353956;0.00697270862912125;0.00692185228767206;0.0139167372157614;0.00341042427432514
0.0175231701845435;0.00631014355576609;0.00546826330726113;0.0088817597172095;0.0032678663464597
0.027487178464996;0.00613135615501914;0.00710973113548041;0.00527261655453082;0.00532947330328659
0.0197676934691483;0.014345059683441;0.00885997092822033;0.0163525375395446;0.0109988924345604
-0.00108724546912409;0.00745648630173001;0.00524083101780903;0.00423294568462323;0.00535140529218892
0.0418454960710785;0.0104853552084977;0.00689218720643925;0.0104783971245674;0.00796131197157612
0.0372401697412346;0.00701477625282643;0.00901818469479576;0.0151940471416478;0.00572424910352998
0.0291659806857154;0.0139033496345375;0.00392567908315122;-0.00173773559684542;0.000318013839084919
0.0708661030985788;0.0115580796129779;0.013912923098221;0.0247590191447964;0.0139377789474839
0.00739479479890048;0.00693064100541607;0.00890941273027523;0.0142212122562345;0.00382713206347118
0.0475566396663268;0.0104748383025716;0.00960159795904247;0.00257689851327048;0.0126547575966927
0.0595288360198533;0.00633117736761823;0.0139722532606867;0.0268829182076075;0.0122380498075467
-0.00903041615581057;0.0110953357522218;0.0107980895687687;0.0169392089589925;0.00708403241547961
0.0375035289287829;0.0148078035441974;0.0122022367471251;0.0371162500556965;0.0144860786700443
0.100988406714285;0.00840300783509473;0.00916651010096003;-0.00248778386727844;0.0133785132304722
0.0459798577465569;0.00825577115212717;0.0144370062000021;0.031145568774228;0.0105054226842561
0.0236429124639773;0.0117473839196508;0.00983891860890518;0.0147113428091906;0.00326786634645959
0.0327112771818536;0.0180890781931955;0.011747372168221;0.00489387930906438;0.0236865480146068
0.0523845400624695;0.00262922648156916;0.0153269586369882;0.0398936565224496;0.000822449583840368
0.0053881208351213;0.0163117210916549;0.00617033689643942;-0.0184764366023555;0.0151001743593119
0.00108268397529976;-0.0012094441815218;0.00948293763411101;0.0107457410625436;0.00617385487602928
-0.10217554506497;0.00547930798759011;0.00836555290767205;0.00135157213087966;0.00999002094504942
-0.0770392225221249;-0.0013040963348584;0.00412344629137051;0.0121715753984168;0.00141461328420589
-0.0355165958836582;0.00324972393121947;0.00252153190479476;-0.00055696653745041;-0.000318013839084919
-0.0624974485341775;-0.00373350160382813;0.00443987382452127;0.00574789466648828;0.00667829062078473
-0.0107823747711845;0.0041752116527316;0.017176082033838;0.0629372187318987;0.0134223772082773
0.00945321680186006;0.0072040805594995;0.00361913991041152;-0.00885948105571155;0.00924433332236718
-0.0537094815248941;0.00581584897723098;0.00605167657150762;0.00729254853035088;0.00373940410786167
-0.115159396418538;0.00633117736761835;0.00582424428205564;0.0227836444919723;0.000888245550547562
-0.000803167899964929;0.00054687910816642;0.00366858171246631;-0.011169035631006;0.0102203068285246
-0.0186547273079558;0.00323920702529312;0.0053891564239732;0.000868867798422768;0.0109221304734022
0.0486373495497633;0.00928642793290224;0.00944338419246715;0.0330466812220588;0.00655766468182173
0.0416976116746625;0.0199295367302939;0.0151984099516458;0.0342200240609545;0.0218661929357065
0.0354552648742571;0.00730924961876211;0.00608134165274066;0.00151494898186522;0.00532947330328637
0.0497810387134748;0.00821370352842199;0.0118561441327414;0.0127656730383637;0.0136636290862038
-0.00281126014333244;0.00970710416995324;0.00665486655657632;0.00439632253560862;0.00459475167505541
-0.0170565370327196;0.010117263501078;0.00954226779657663;0.0173625035274549;0.00929916329462355
0.0387512316512474;0.00725666508913081;0.0115594933204124;0.0159515216325803;0.0147273305479706
0.0215082100180755;0.00850817689435768;0.00487496168260337;0.00134414591038023;0.00739108026011348
-0.00321700310239081;0.00753010464321391;0.0101059043400016;0.0276032615960434;0.0129618054413263
0.0282028730128017;0.0111268864700006;0.0105212154772617;0.0130552956378379;0.00924433332236752
-0.00358901400627776;0.00387022138086968;0.00393556744356205;-0.0306257333392742;0.014738296542422
0.0331440441169284;0.0140505863175053;0.0121033531430152;0.0428121611786898;0.0137952210196183
-0.00469546374771757;0.00797181469211772;0.00802934865369986;0.00451514206359815;0.0100887148951101
0.00165095410926208;0.00239785455119101;0.00648676442959006;0.0086663993227285;0.00751170619907671
0.066168876084339;0.00453278645422506;0.0107980895687684;0.0106120690935555;0.0100009869395007
0.0237071183644382;0.000157753588894138;0.0113320610309606;0.0228801853584638;0.0114594642015109
0.0554326912296121;0.0143029920597361;0.00588357444452137;0.0128622139048553;0.00639317476505363
0.0174153234376989;0.0143976442130725;0.00605167657150762;0.00613405813245405;0.0040245199635931
0.0231434480561807;-0.000536362202240181;0.00288740124000042;0.00100996598791003;0.000866313561645016
-0.0863571277844998;0.00270284482305316;0.00262041550890435;-0.011674018624961;-0.00125012336743724
0.0292658160694527;0.00871851501288312;0.00370813515411006;-0.00750790892483177;0.0128302135079118
-0.0689533039110575;-0.00159856970079386;-0.0118462557723302;-0.0414234579453134;-0.0250243993376541
-0.235368864814766;-0.0203922805910502;-0.013220737869454;-0.061503958175526;-0.0325032075533769
