# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FSPIN
# prediction_type;rolling
# method; Part-GFS_te(n_components=15)
"FSPIN";"GDP253";"LHUR";"HSSOU";"HSNE";"LHU14";"FYGT1";"CES275R";"GDP276_5";"sFYBAAC";"FYBAAC";"PMP";"PMI";"FYGT5";"BUSLOANS";"FSPXE"
0.00319112908280051;0.0056662062409957;0;0.0599218410768562;-0.0165198237885463;0.0120820112277276;-0.0232709873858195;0.0096734994828746;0.0014824020238782;-0.0263157894736849;0.00816548720740344;-0.0790697674418605;-0.0689354275741701;0.00729743331655786;0.00134670058357025;0.045676847836117
0.00202967309230375;-0.00124017882338961;-0.00458715596330229;0.0642640034737294;0.16409691629956;0.000244081034903372;0.0574162679425837;0.0180336421915586;0.00152678531800631;-0.0147625160462137;0.0285792052259119;0.187596899224805;0.196335078534031;0.0420231504781071;0.0011970671853958;0.0200239918796706
0.000505980827543141;0.000230212835479499;0.0137614678899082;0.0408163265306118;-0.0198237885462554;0.0123260922626313;0.0284906481078726;0.00870658648514822;0.00135812880031958;-0.000641848523747712;0.0321175830157864;0.0604651162790698;0.0636998254799293;0.0291897332662307;0.00076954319061158;-0.0143951278028975
-0.00206225519104708;0.00847331758974589;-0.0229357798165141;0.0225792444637437;-0.105726872246696;-0.0309982914327558;-0.00587211831230972;0.0264231251226473;0.00209489148284583;0.0269576379974326;0.00870985302123056;-0.0139534883720931;0.0130890052356021;-0.00528434826371416;0.00130394818409181;-0.0249146442742457
0.00440049992439059;0.00267343937976205;-0.0229357798165127;-0.0134607034303091;0.0572687224669592;-0.0141567000244079;0.0306655067420618;0.0144077639966099;0.00181083840042609;0.0115532734274711;0.0157866086009796;0.0139534883720931;0.0122164048865629;0.017362858580775;0.00145358158226632;0.0274983851619442
0.00101387824912982;0.00649794293692169;-0.00458715596330363;0.0421189752496751;0.136563876651981;-0.00488162069807199;-0.0282731622444539;0.00364297942411412;0.00151790865918067;0.02374839537869;-0.0130647795318455;-0.0418604651162791;-0.0715532286212905;-0.0251635631605432;0.00147495778200551;-0.00267601734797268
0.00337512211099802;-0.000995113546911439;-0.0183486238532105;0.0742509769865393;-0.149779735682818;-0.00122040517451783;0.0213136146150502;0.0183531756805849;0.00241445120056813;-0.0282413350449282;0.0133369624387595;0.0922480620155046;0.0994764397905759;0.0188726723704076;0.00190248177678974;0.00950447540832244
-0.00282697621449313;0.00275512780525479;0;-0.014329135909683;0.150881057268723;0.0062240663900415;0.0343627664201823;0.0184342330580322;0.0033997603302117;-0.0109114249037233;0.0285792052259119;-0.0503875968992256;-0.0087260034904032;0.0420231504781072;0.00258652016844443;-0.0212235858632472
0.000858634131588751;-0.000490130552956367;0.00458715596330229;-0.0851063829787241;-0.0374449339207071;-0.0241640224554552;0.0137016093953893;0.0132214517695897;0.00311570724779192;0.00641848523748334;0.0171475231355472;-0.0519379844961233;-0.0139616055846414;0.0148465022647208;0.00226587717235609;-0.000369105841099004
-0.00436216804351608;-0.000415868347963005;0.0183486238532118;-0.0373425966131125;-0.285242290748897;0.0517451793995606;0.0704654197477164;0.0180516490269717;0.00262749101238297;-0.0333761232349159;0.0269461077844312;-0.0635658914728674;-0.0471204188481674;0.0508303975842975;0.00104743378722172;-0.0222386269262702
7.09139796175942e-05;-0.000750048270433235;0;-0.0382110290924889;0.0242290748898667;-0.00244081034903566;0.0160939538929972;0.0121680980355743;0.0032488571301762;0.00320924261874261;0.0372890582471417;-0.0418604651162791;-0.0191972076788822;0.0349773527931559;0.00106880998696009;-0.0172556980714238
-0.00370477628651836;-0.00263630827726537;0.0825688073394491;-0.0395136778115497;0.13215859030837;0.059799853551379;-0.0226185297955635;0.00708694078709071;0.00585859482490791;0.0603337612323485;0.0313010342950469;-0.103875968992249;-0.146596858638743;0.00503271263210814;0.000491652594002065;-0.023622773830395
-0.00612351796969828;0.00150009654086647;0.0825688073394493;0.0725141120277902;-0.0484581497797335;0.0638271906272871;-0.00652457590256639;0.015011450814125;0.00237894456526561;-0.0243902439024397;0.0179640718562875;-0.00697674418604666;0.00261780104712045;0.00301962757926527;0.000256514396870515;-0.0143951278028975
-0.000205075562678486;0.000408442127463673;0.0550458715596327;0.100303951367781;0.0737885462555055;0.0595557725164767;-0.0337103088299255;0.0172469401026333;0.00347077360081667;0.13222079589217;0.0353837778987478;0.0689922480620164;-0.0209424083769634;-0.0218922999496728;0.00156046258096214;0.0155024453261973
0.00480873445570363;-0.0107457410625436;0.0917431192660538;0.132001736864958;0.0825991189427312;0.0785940932389567;-0.0841670291431057;-0.00214177412669525;0.00363055345967776;0.0911424903722715;-0.0108873162765376;-0.154263565891474;-0.11692844677138;-0.0732259687971814;0.000897800389046841;0.0245455384331466
0.00657008438188577;0.0155653581666147;0.0137614678899081;0.0451584889274863;-0.0484581497797367;0.0154991457163766;-0.104175728577643;0.0388249340419413;0.00410101637743554;0.0173299101412067;-0.0609689711486124;0.275193798449614;0.230366492146597;-0.0777554101660794;0.00117569098565699;0.0615483990034132
0.00343453652635384;0.00348289741419003;-0.00458715596330223;0.108119843682154;0.0814977973568292;-0.0181840371003185;0.0615484993475422;0.018187268736495;0.00471350583640319;-0.0295250320924256;0.00626020685900958;0.0581395348837209;0.075043630017453;0.0505787619526923;0.000919176588785847;0.0460459536772159
-0.00194534295438028;0.00415125725913054;0.0183486238532104;0.0338688666956143;0.0649779735682831;-0.00756651208200881;0.0493692909960855;0.0147136175670128;0.00448271270693711;-0.0269576379974326;0.0078933043004894;-0.00542635658914881;0.0052356020942409;0.0271766482133871;0.00156046258096214;-0.0283288733044191
-0.00134928220678133;0.00718858144336022;-0.0137614678899082;0.0729483282674772;0.045154185022024;0.000976324139611962;-0.0667681600695952;0.0146172607086242;0.00119834894145841;0.0584082156611033;-0.0236799129014698;0.0705426356589164;0.0157068062827224;-0.0538500251635629;0.000919176588786472;-0.0203930977207723
0.00604685420794893;0.00409927371563516;-0.0229357798165127;0.130699088145896;0.12114537444934;-0.0385648035147658;-0.0208786428882123;0.0347936630788724;0.00150015534152946;-0.0622593068035937;-0.0146978769733261;0.124031007751937;0.13176265270506;-0.00629089079013556;0.00121844338513499;0.0353418842853198
0.00222899887285125;0.00421066702312525;-0.00917431192660595;-0.0303951367781109;-0.113436123348016;0.0178179155479631;0.0284906481078726;0.0226090985074346;0.000958679153166747;-0.0231065468549422;-0.000816548720740495;-0.0488372093023254;-0.00610820244328003;0.0196275792652239;0.00258652016844423;-0.0140260219617984
0.000827968626888775;0.00461168293008955;-0.0183486238532105;0.0521059487624834;0.17511013215859;-0.00939711984378933;0.0202261852979556;0.0128575589543448;0.00188185167103103;-0.0385109114249038;-0.00435492651061481;0.0488372093023254;0.0663176265270496;0.00780070457976817;0.00215899617366047;-0.0029528467287977
0.0028940570060231;0.00985459460262295;-0.0275229357798164;0.0746851932262224;0.0859030837004404;-0.0156211862338309;0.0184862983906051;0.0282749692059513;0.00189072832985665;-0.0500641848523748;-0.014425694066413;0.113178294573644;0.178883071553228;0.00553598389531929;0.00297129176375002;0.00645935221924793
0.000902715794594021;0.0122012802804141;-0.0596330275229364;-0.043855840208428;-0.160792951541851;-0.0452770319746132;0.0569812962157458;0.0136441640351679;0.00195286494163595;-0.0494223363286271;-0.00217746325530693;-0.0317829457364349;0.0340314136125653;0.032209360845496;0.00619909792437123;-0.0132878102795976
-0.00493714625663272;-0.0026437344977647;0;-0.247069040382106;-0.0638766519823776;0.0115938491579181;0.0461070030448023;-0.0109756831700609;0.00253872442412678;-0.0147625160462118;0.0103429504627104;-0.153488372093023;-0.120418848167539;0.0105686965274281;0.00643423612150211;-0.0580418935129658
-0.001301367355689;-0.00204963685781757;-0.0183486238532105;-0.0112896222318719;-0.116740088105729;-0.0148889431291165;0.0972161809482383;-0.000877064555679818;0.00251209444764991;-0.0051347881899878;0.0304844855743066;-0.154263565891472;-0.117801047120419;0.0465525918470058;0.00480964494132233;-0.0346036726031189
-0.00185909622241212;-0.00510923970354527;-0.00458715596330223;-0.201910551454624;-0.0991189427312773;-0.00402733707590922;-0.0713353632013923;-0.00942230702718871;0.00297368070658202;0.0815147625160456;-0.00244964616222115;0.0682170542635651;0.121291448516581;-0.0382486160040263;0.00158183878070177;-0.0406939189812678
-0.0045864095466318;-0.00493101041156115;0.0504587155963291;-0.0603560573165432;0;0.0422260190383196;-0.00391474554153981;-0.0416160603728151;0.00292042075362833;-0.0372272143774063;0.00870985302122979;-0.116279069767442;-0.134380453752183;0.0148465022647208;0.00339881575853446;-0.0374642428716425
-0.00265256615651386;0.00112135929540019;0.00917431192660592;-0.05601389491967;-0.100220264317179;0.0181840371003185;0.0872118312309702;-0.00654384677554909;0.00561004837779061;0.00577663671373554;0.0424605334784978;-0.0379844961240302;-0.106457242582895;0.0785103170608957;0.00793057010324662;-0.034050013841469
-0.0097477973063804;0.00122532638239094;0.0596330275229351;-0.217108119843682;-0.112334801762114;0.0467415181840348;0.0208786428882123;0.0107058409044379;0.00668412409569039;0.0629011553273434;0.0609689711486123;-0.0666666666666675;-0.143106457242584;0.0296930045294411;0.00568606913063018;-0.0628402694472639
-0.00441774927078393;-0.0189294360528153;0.13302752293578;-0.117238384715588;-0.100220264317179;0.131071515743227;-0.0872118312309702;0.00527831500162135;0.00671963073099284;0.202824133504492;0.0620577027762658;-0.227131782945737;-0.369982547993018;-0.0608958228485156;0.00247963916974861;-0.0270370028605703
0.00597019044620039;0.00363142182417681;0.229357798165137;-0.0104211897524967;0.0319383259911872;0.250549182328536;-0.0891692040017394;0.00583562070184551;0.00588522480138476;0.0397946084724011;0.00626020685901196;-0.0821705426356582;-0.129144851657942;-0.0286864620030195;-0.00051302879374103;0.0296207437482698
0.00705689926899186;0.0032526845787105;0.0825688073394494;0.0403821102909249;-0.0407488986784129;0.00549182328533071;0.0143540669856459;0.00331285785435598;0.00569881496604678;-0.101412066752247;-0.00136091453456988;0.318604651162791;0.23647469458988;0.0352289884247611;-0.002394134370792;0.035157331364768
-0.0010541267240482;0.011607182640467;-0.0550458715596329;0.082935301780287;0.0803964757709239;-0.11484012692214;0.0648107872988253;-0.00580208310397434;0.00533487195419646;-0.0564826700898581;-0.00381056069679103;0.233333333333332;0.25479930191972;0.0352289884247611;-0.00162459118017978;0.0131032573590495
0.00085288434945717;0.00557709159500362;-0.0229357798165141;0.0664350846721666;-0.0165198237885462;-0.00829875518672329;-0.0548064375815572;-0.00665896701434965;0.00816652611956858;0.0442875481386393;-0.000272182906910723;0.0426356589147303;0.103839441535777;-0.0274282838449929;-0.000619909792437298;0.0239918796714939
0.00683840754800715;0.0101962007455925;-0.0779816513761469;0.0455927051671733;0.0781938325991199;-0.0975103734439822;-0.045889517181383;0.0248763538127126;0.00840619590786029;-0.00256739409499496;-0.0264017419706017;0.0697674418604654;0.120418848167539;-0.0284348263714136;-0.000812295590089565;0.0429085540278675
0.00149302676006121;0.000846589136924675;-0.0229357798165128;-0.0334346504559275;-0.0737885462555055;0.0258725896997816;0.0197912135711176;0.0223550880843378;0.00427854955394788;-0.073170731707317;-0.0293957539466546;-0.0666666666666677;-0.00959860383944233;0.00125817815802659;-0.00145358158226654;-0.00572114053704714
0.00150260973027945;0.00238381678028782;0.0229357798165128;0.0712114633087281;-0.013215859030837;0.0600439345862828;-0.0173988690735104;0.0204048132984437;0.0034974035772935;-0.0449293966623871;-0.0225911812738164;-0.172868217054263;-0.118673647469458;-0.0130850528434824;0.001197067185396;-0.0218695210851712
-0.00142786256257421;0.00350517607568804;0.00458715596330372;0.0247503256621798;0.0837004405286332;0.0250183060776166;-0.0513266637668547;0.00585961069015384;0.00183746837690293;0.0256739409499352;-0.0332063146434408;0.056589147286821;-0.0191972076788848;-0.0644187216909911;0.00181697697783267;-0.0261142382578222
-0.000791553340058218;0.0090080054656983;-0.0366972477064225;0.135909683022145;-0.0374449339207037;-0.0462533561142288;0.0126141800782947;0.0105691026440444;0.00574319826017486;-0.05198973042362;-0.00870985302122973;0.000775193798448703;0.0558464223385706;0.024408656265727;0.00252239156922661;-0.0131955338193209
-0.0020565054089155;0.00504982993955058;-0.0504587155963304;0.0508033000434216;0.1079295154185;-0.0508908957773981;0.0178338408003478;0.00769193898868425;0.00632018108384008;-0.0243902439024378;-0.00898203592814373;0.112403100775195;0.0453752181500864;0.0037745344740816;0.00324918236036019;-0.0175325274522479
-0.000939131081425161;0.00302989796373032;-0.0321100917431186;0.0898827616152844;0.00881057268722574;0.0183060776177691;0.0382775119617227;0.00774291024597762;0.00714571035462253;-0.0295250320924275;-0.0136091453456726;-0.118604651162791;-0.0602094240837696;0.0105686965274281;0.00356982535644834;-0.0090430931069482
-0.00259506833520214;0.00452999450459682;-0.0321100917431187;0.0347372991749895;-0.0110132158590297;-0.0297778862582403;0.0443671161374511;0.0117558218319451;0.0079268563312769;-0.0243902439024377;0.00925421883505689;0.0852713178294557;0.0418848167539267;0.0309511826874685;0.00297129176375002;-0.0194703331180218
-0.00289022381793586;-0.00618604167594944;-0.0458715596330281;-0.114198871037777;-0.238986784140971;-0.0306321698803979;0.0228360156589821;0.00854182293548789;0.00516621543650969;-0.030808729139923;0.0206859009254226;-0.0860465116279069;-0.0261780104712042;0.0332159033719175;0.00508753553793186;-0.0163329334686721
0.00436791782564708;0.0178674865214098;-0.0458715596330269;0.154580981328702;0.29625550660793;-0.0288015621186246;0.0311004784688997;0.0157682590245796;0.00191735830633347;-0.00706033376123305;0.0223189983669023;0.116279069767442;0.0881326352530548;0.0266733769501758;0.00681900771680853;0.012272769216573
0.00378910642444241;-0.00354230717818471;0.00458715596330223;-0.0673035171515418;-0.00110132158590193;0.00695630949475223;0.0430622009569379;0.0141688194068567;-0.00237006790643998;-0.0269576379974326;0.00244964616222099;0.0829457364341094;0.0401396160558457;0.0196275792652239;0.00521579273636713;0.0119036633754729
-0.00264298318629563;0.00181942402233806;-0.0183486238532104;-0.00998697351280975;-0.0407488986784162;0;0.0893866898651588;0.0134066526811193;0.0123740624029115;-0.00834403080872909;0.0234077299945567;-0.0875968992248071;-0.0191972076788822;0.0309511826874685;0.00384771595305786;-0.017809356833072
0.00164635428355933;-0.00252491496977528;-0.00458715596330234;-0.106817194963092;0.0066079295154185;0.022455455211129;0.0315354501957371;0.00461877576243308;-0.0195197727575341;0.0160462130937098;0.030212302667395;-0.0658914728682163;-0.0558464223385707;0.0251635631605439;0.00694726491524317;-0.00415244071237428
0.00112504070366562;-0.00559937025650165;-0.0229357798165141;0.0382110290924889;-0.111233480176209;-0.0342933854039518;-0.0237059591126576;-0.0184061906149214;0.0403000310683059;0.0442875481386393;0.0193249863908493;-0.134883720930232;-0.0968586387434555;-0.00478107700050379;0.00831534169855305;-0.0110731752329981
0.00296113779755362;0.00686925396188864;0.0229357798165141;0.0117238384715588;-0.0363436123348017;0.0286795216011704;0.0141365811222247;-0.012795014747339;0.0173094847099551;0.00192554557124519;0;-0.0860465116279071;-0.112565445026178;0.000754906894816276;0.00739616510976654;-0.00470609947402417
4.4081663005846e-05;-0.00636427096793363;0.0137614678899083;-0.0998697351280941;0.0748898678414074;0.00866487673907856;0.13810352327099;-0.0147643196859527;0.00646220762504993;0.0154043645699615;0.116222101252047;0.0240310077519373;-0.0750436300174502;0.116004026170106;0.00480964494132233;-0.0117191104549229
0.00393093438367818;-0.00317842237371713;0.0458715596330267;-0.11854103343465;-0.205947136563875;0.0742006346106883;0.108525445846018;-0.0302233825007779;0.00362167680085218;0.02374839537869;0.135819270549807;-0.0124031007751931;-0.0157068062827225;0.121540010065425;0.00589983112802206;0.00424471717264915
-0.00175943333213866;-0.0261774272601702;0.142201834862384;-0.0890143291359093;0.00330396475770925;0.163534293385405;-0.238147020443671;0.000776619160172465;0.0114863965203497;0.267008985879333;-0.0100707675557951;-0.393023255813953;-0.37434554973822;-0.14620030196276;0.00053440499348073;-0.00858171080557348
0.0103419414599345;0.009921430587117;0.045871559633028;0.192357794181502;0.0451541850220275;0.0259946302172321;-0.00956937799042623;0.00946797537144028;0.0167413785451156;-0.12836970474968;-0.0155144256940662;0.306976744186047;0.292321116928445;0.024911927528938;0.00164596737991876;0.0239918796714959
0.00699365166554938;0.00700292593087673;-0.0366972477064222;0.108119843682154;-0.0561674008810572;-0.0990969001708581;0.241626794258371;0.0103289330310825;0.0345923394434334;0.00641848523748534;0.122754491017962;0.368992248062016;0.315008726003492;0.149723200805239;0.0102819520745606;0.0232536679892959
-0.00150260973028002;0.00670587711090317;0.00458715596330228;-0.0607902735562302;0.0242290748898667;-0.0124481327800829;0.0182688125271857;-0.00940531345335738;0.0173893746393858;0.00770218228498076;0.047087642896029;-0.226356589147288;-0.166666666666667;0.0415198792148966;0.0052157927363671;-0.000645935221924784
0.000433150253881999;-0.00940159515216324;-0.00458715596330228;-0.137646547980895;-0.040748898678413;0.0316084940200172;0.0656807307525034;0.0110041077305105;-0.00287603745950021;-0.0513478818998723;0.0427327163854085;0.0961240310077535;0.0715532286212906;0.074987418218417;0.00525854513584578;0.00175325274522457
-0.00500806023625087;0.00720343388435887;0;-0.170646982197134;0.026431718061674;-0.00170856724432633;0.0778599391039561;0.0161984568857838;-0.0131108250854379;-0.0750962772785623;0.0577027762656533;-0.209302325581395;-0.159685863874346;0.0933568193256188;0.00754579850794146;-0.0122727692165727
-0.00284230896684313;-0.0169837662819884;0.114678899082568;-0.0503690838037347;-0.0605726872246717;0.126189895045156;-0.180948238364504;0.00829844495660692;-0.00118947228263283;0.186136071887035;0.0168753402286285;-0.217829457364342;-0.205933682373471;-0.0978862606945166;0.00696864111498216;-0.0136569161206978
