# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;LHU680
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=11)
"LHU680";"MSONDQ";"IPS34";"LHNAG";"LBMNU";"LBOUT";"LBLCPU";"GDP276_4";"CES088";"LHU26";"FYGM3";"CCINRV"
-0.0422163588390497;0.0202829316154776;-0.00808059944413071;0.00607991411100217;-0.00686117345302975;0.00524352440498085;0.0036600048157958;0.00123488062820595;0.00702286645317211;-0.00181323662738027;-0.0578269708606278;0.000532229176439768
-0.00527704485488151;0.0155700854907062;0.00206580595961185;0.00616549191678684;0.00365501763385689;0.000294225818315536;0.00303395136046233;0.00155151668672027;0.0073037811112978;-0.000362647325475585;0.043370228145471;0.000892253331406807
0.0158311345646438;0.000812282352563531;0.00591333548767586;0.00442670649924612;0.00508175697338903;0.00177586297483315;0.00314953045990848;0.00174149832182888;0.00634867127366764;0.0188576609247503;0.0307205782697085;0.000992920445949529
0.010554089709763;0.135956764060125;0.00622194951389504;-0.00036954052498131;0.00198781660788708;0.0146587505910786;0.00154105465928245;0.00542503113587912;0.00573065902578797;-0.00398912058023553;0.0201039078382654;0.00015455614862505
-0.0474934036939314;-0.106875447358475;0.00500203067423505;0.0109617389410131;0.0107887143315165;0.0068827825355961;0.00216710811461596;0.00447512296033605;0.00466318332490473;-0.0224841341795103;0.0318500112943303;0.00152294351328358
0.00263852242744048;0.0359656106996091;-0.00164725386517112;0.00246230686645194;0.00793523565245277;0.000147112909157893;0.00522032265831927;0.00225867055073563;0.00691050058992076;0.00072529465095177;-0.0219110006776596;0.00150281009037465
-0.00527704485488151;0.0173152861887882;0.0051028829516945;0.00491294403211501;0.00705354280218015;-0.00108233068880376;0.00660727185167349;0.00448567749561987;0.00803415922242881;-0.014687216681777;0.0264287327761464;0.00201359931327014
-0.0211081794195245;0.0443297062111443;0.00550629206153321;0.00819212995378796;0.0107726835524206;0.00246939526086271;0.00136768601011316;0.00337745129081968;0.00741614697454915;0.00308250226654597;0.0343347639484975;0.00184531388370408
-0.010554089709763;0.00780112754441342;0.0013234968543472;0.00567925438391798;0.0107406219942289;-0.000683024221089679;0.00756079942210454;0.00246976125641186;0.00741614697454912;0.0130553037171351;0.00700248475265464;0.00177000631461292
0.00527704485488151;-0.00349844379569086;0.00584125488096249;0.00750750750750709;0.00561077268355234;0.00170230652025438;0.00555742836503731;0.0026597428915205;0.00758469576942525;-0.0103354487760653;0.056019878021233;0.0011144277950552
-0.00263852242744041;-0.0549617583902334;-0.00280236073072743;0.00613048281442138;-0.00357486373837768;-0.00181789523459258;0.00779195762099684;0.00291305173833196;0.00500028091465873;0.011604714415231;0.0223627738875085;0.000950447491026594
0.0158311345646438;-0.010599882580966;-0.0169595370365603;0.00255955437302549;-0.00461686437960879;0.00292124205327579;0.00512400674211418;0.00197369809807271;0.0064610371369172;0.0335448776065279;-0.0097131240117459;0.000754103780598467
0.0316622691292875;-0.0645804682285016;-0.00684705191832842;-0.00289408579564021;-0.0154055787111253;0.00846950034151225;0.000394895256441097;0.0047706499482828;0.00438226866677904;0.044061650045331;-0.0361418567878923;0.000165415345874644
0.0316622691292875;0.0149427783273434;0.000791372375380045;0.000875227559165387;-0.00585123436999055;0.0121683392003363;0.000452684806164255;0.00477064994828276;0.00269678071801785;0.0355394378966454;-0.0237180935170545;0.000770596052555639
0.0316622691292874;-0.00267007664406829;-0.0136292918625541;0.00147038229939783;-0.00876883616543758;-0.00419271791099671;0.00659764026005293;0.00594220336478588;0.00466318332490648;0.0690843155031733;-0.0659588886379044;0.000325411802392213
0.0976253298153029;0.0347592507700605;0.0119732550663127;0.00106972257231364;0.00537031099711457;0.0203015814637733;-0.00306284613532384;0.00598442150592109;0.00528119557278442;0.0322756119673616;-0.102552518635645;0.000936889558365871
0.0580474934036912;0.00416596295670618;0.00311975768801787;0.00159874900807544;0.00368707919204858;0.000714548415909344;0.00411268962196003;0.00626939395858402;0.00601157368391542;0.00689029918404369;0.0277840524056924;0.00163352740953464
0.0316622691292875;-0.0108894089640577;-0.00979629959971036;0.00723132458883671;1.60307790959546e-05;0.00839594388693315;0.00184926559113893;0.00902412766765877;0.00556211023091183;0.0154125113327288;0.0515021459227469;0.00192546204170835
0.0316622691292874;0.0101012538100876;0.0111806712521646;0.00822713905615458;0.0122795767874319;-0.0058740083013713;0.005663375872863;0.00207924345091089;0.00601157368391367;0.00036264732547614;-0.0528574655522928;0.00254381514741927
0.0184696569920896;0.0185940277141072;0.0152447454600569;0.0115841229830871;0.014139147162552;0.00717700835391155;0.00354442571634965;0.00606885778819154;0.00466318332490648;-0.0304623753399819;-0.05376101197199;0.00242200793882261
0.0079155672823219;0.0170659718033489;0.00825746950430103;0.00758919541302919;0.00841615902532872;0.0176955813586929;-0.00241752949674938;0.00294471534418342;0.00651722006854377;-0.0355394378966454;0.0225886604924326;0.0029873501703868
-0.0369393139841713;0.0428418622980336;0.00394868466521434;0.00501797133921483;0.00665277332478367;0.00193348394893078;0.00294726703587772;0.0034196694319549;0.00516882970953306;0.0232094288304621;0.0304946916647843;0.00267541062651486
-0.0316622691292875;0.0153770679019809;0.0143192062410903;0.00599044640495494;0.0124238537992945;0.00777596805548253;0.0043438478208524;0.00379963270217212;0.00528119557278617;-0.0208522212148684;0.0435961147503952;0.00320659029473937
-0.0633245382585751;0.0413459759853935;0.0156681433095714;0.0113818481694125;0.0181468419365182;0.0143645247727632;0.00134842282687214;0.0030080425558863;0.00668576886341812;-0.029374433363554;0.0566975378360067;0.00469462159595714
-0.0633245382585749;0.0285424759331194;0.00497961905702241;0.0113390592665207;0.0127605001603077;0.00230126622182514;0.00530700698290387;0.00527726764190573;0.00618012247879154;-0.0308250226654581;0.0612152699344928;0.00382130224949921
-0.0237467018469657;0.02332295863794;0.00483697214205722;0.00616160201652433;0.00831997435075355;-0.010518573004781;0.0104791716831207;0.00309247883815675;0.0050564638462835;0.00507706255666404;0.116557488140954;0.00334578935376295
0.0211081794195253;0.0449007165777983;0.00563470457096985;0.00913737571768652;0.00617184995190773;0.00336258078074914;0.0105658560077053;0.0054355856711629;0.00382043935052589;-0.00725294650951991;-0.055793991416309;0.00283874837449383
-0.0211081794195253;0.0131493232320796;-0.0058173289652883;0.00306913130747327;-0.00532221865982702;-0.0106026375242999;0.00979532867806407;0.00753593819264137;0.00640485420529241;0.0186763372620131;0.00790603117235172;0.00217967863373048
0.00791556728232184;-0.0417883079595628;3.66460227401999e-05;0.00459786211081548;0.00325424815646047;0.00305784689749383;0.0114326992535516;0.00997403584320183;0.00382043935052412;0.024841341795104;0.0363677433928165;0.0017951088376431
0.00527704485488151;0.0389091289277076;-0.00323605580977288;0.00353202943876441;-0.00432831035588321;-0.00652550832764143;0.01607512641464;0.0069343296814641;0.00230350019664088;0.0219401631912968;0.00248475265416781;0.00144821424463638
0.00791556728232198;-0.140733949381137;-0.0151978022077866;-0.00522802595341454;-0.0205033664636103;0.00635737928860403;0.00668432458463764;0.00402127794313217;0.000393280521376993;0.0763372620126926;-0.0562457646261578;-0.000200991532524869
0.121372031662268;-0.0563370087099188;-0.0307675161174353;-0.0140736591513793;-0.0382815004809232;0.0108653391477959;0.00856248495063813;0.00454900470732278;-0.00174167088038596;0.217407071622849;-0.109103230178451;0.000138642177113735
0.195250659630609;-0.0294190974819263;-0.0121964626593689;-0.000770200252065534;-0.0109009297851877;0.0123469763043137;0.00182037081627737;0.00523504950077042;0.000505646384628355;0.2195829555757;-0.0241698667269034;-0.00104333967736103
0.134564643799472;0.0159641630676936;0.0042454871634437;0.0087950644945467;0.0107085604360373;0.00762885514632478;0.00309174091018541;0.00618495767631358;0.00370807348727459;-0.0598368087035359;0.0634741359837366;-9.84824239711746e-05
0.0474934036939313;-0.0226152274792699;0.00640517962759797;0.00579984129206923;0.0202789355562681;0.00156570167603637;0.00808090536961231;0.00915078209106451;0.00460700039327994;-0.103898458748867;-0.0476620736390331;0.00197980086502589
0.0237467018469657;0.019591285255869;0.0151723619936526;0.013871384337706;0.0198941968579673;0.0111385488362317;0.0032940043342162;0.0137314504042387;0.0043822686667791;-0.102991840435175;-0.048113846848882;0.00333103198314152
-0.0422163588390554;0.022969093058605;0.00907428209381414;0.0100670618805325;0.000416800256492378;0.00549571796353715;0.00515290151697573;0.00706098410486983;0.0052250126411596;-0.0766999093381687;0.0162638355545517;0.00282566164960371
-0.0343007915567255;0.0446192325942361;0.00631038454397934;0.00706016897726741;0.00487335684514273;0.000220669363736659;0.00951601252106909;0.00771536529246619;0.0050564638462835;0.105167724388031;-0.000451773209848849;0.00256771823248939
-0.0237467018469657;-0.00376384298019156;0.00161969363319298;0.00547697957024462;0.00657261942930421;0.00519098408028162;0.00849506380929446;0.00701876596373463;0.00797797629080388;-0.014143245693563;-0.0323017845041792;0.00359816395177408
-0.0316622691292874;-0.000772070354911114;0.00691610392812048;0.0100281628779034;0.0131292080795127;0.00410865339147787;0.00581748133879123;0.00327190593798157;0.00848362267543068;-0.059111514052582;-0.0029365258640161;-0.00536699224696111
-0.0184696569920818;0.0380485921779622;0.0130517384297755;0.0133812569045733;0.0237896761782622;0.00188094362423163;0.00720443053214542;0.00443290481920075;0.00915781785493519;-0.0516772438803265;0.0142308561102327;0.00528902877952842
-0.0395778364116093;0.0110261297560741;0.00165179676055219;0.0101915386889476;0.0135941006732927;0.0105816213944203;0.00465205875270894;0.00440124121334937;0.00876453733355809;0.0397098821396193;0.0444996611700929;0.00475129503959172
-0.0343007915567334;0.0205885427976283;0.00553900090827592;0.0133501377024693;0.0125521000320616;-0.00974097619923298;0.0159595473151938;0.00540392206531148;0.011629866846452;-0.0259292837715324;0.0415631353060762;0.00484328764745513
-0.0817941952506568;0.0200497020290974;0.00072413752374037;0.0101215204842143;0.00597948060275738;-0.0032890243261704;0.0145244401637371;0.00589998522365059;0.0107309399404466;-0.0143245693563009;0.0192003614185677;0.00505147580774308
-0.0343007915567255;0.0479327012007311;0.0122146342408931;0.0147660613981865;0.0381051619108688;0.0163715651762729;-0.00138694919335419;0.00639604838198976;0.0110118545985725;-0.0547597461468724;0.0056471651231087;0.00702206670271588
-0.0448548812664933;0.0339389260179676;0.00749880597566369;0.00622384042073121;0.0112856684834884;0.00173383071507377;0.00996869732723327;0.00892913685010449;0.0108433058036979;-0.0422484134179513;0.056697537836006;0.00642935158341017
-0.0369393139841713;0.0303359310283809;0.0110153098602942;0.0122959747312082;0.0163994870150688;0.00262701623496031;0.00962196002889482;0.0047706499482828;0.0101691106241918;0.029374433363554;0.0851592500564721;0.00475395093793263
0.0158311345646437;0.0741670084686467;-0.000784406602462151;0.0101176305839518;0.00971465213209355;-0.00514895182052216;0.020428605827113;0.00193147995693749;0.0107871228720715;0.00797824116047163;0.0551163316015358;0.00651048499402401
-0.0395778364116094;-0.0669851456880667;-0.00170600864543305;0.00197606933358191;0.00559474190445663;-0.00161824200073557;0.0134842282687214;0.00353576932007682;0.0104500252823193;-0.0259292837715324;-0.000451773209848128;0.00559379311417274
-0.0290237467018416;-0.0016969463009;-0.00316215804490716;0.00709128817937144;0.0115902532863097;-0.000210161298796752;0.0136768601011317;0.00544614020644668;0.00943873251306254;-0.0235720761559383;0.0201039078382648;0.00530483565836504
0.0131926121371979;0.00486565171584674;-0.00266910246621704;0.00664394964913056;0.00272523244629691;-0.00181789523459258;0.0157476522995425;0.00522449496548671;0.00735996404292427;0.026835902085222;0.147052179805736;0.00509564082693215
0.00263852242744583;0.00239663506003562;0.000180504376474294;0.00274626958564744;-0.00331837127284373;0.00476015341774799;0.0151504936190706;0.00606885778819155;0.00876453733355803;0.0689029918404355;0.102326632030721;0.00364507054344393
0.0422163588390473;-0.0957849784061573;-0.0257875942007221;-0.010113740683688;-0.0243347226675217;-0.00963589554983435;0.0235781362870213;-2.11090705676265e-05;0.00567447609416161;0.0944696282864934;-0.25321888412017;-0.00206780962537828
0.0923482849604245;0.0156183398878906;-0.0162741655534043;-0.000602934540758771;-0.00628406540557885;0.000987758104345038;0.0143125451480858;0.0188081818757521;0.00584302488903921;0.122393472348142;-0.0313982380844821;-0.00106623609128484
0.0870712401055407;-0.000522755969471767;0.0244441086066964;0.00597099690363978;0.0168323180506574;0.00873220196500818;0.0105465928244642;0.00844362822704914;0.00780942749592622;0.00271985494106974;0.302236277388749;0.00167608603859742
0.0527704485488072;0.0104229497912998;-0.000286202409006564;0.00911014641584507;0.00761462007053532;0.0158881941890401;0.00759932578858658;0.0136786777278196;0.00702286645317207;-0.0756119673617408;0.0526315789473709;0.00204923975552537
-0.0316622691292875;-0.0132458320264434;0.00274905742492365;0.00619272121862829;0.000496954151971873;-0.00787054063994125;0.0209487117746207;0.0171616743714775;0.0052250126411596;0.00253853127832826;0.0350124237632731;0.00260406548639994
0.0158311345646437;-0.0268857416298721;-0.00144100641487113;-0.00295632419984709;-0.000480923372875919;0.0111385488362318;0.00929448591379728;0.0224600510839508;0.00365189055564968;0.00108794197642792;0.00993901061666602;0.00244486151567747
-0.0554089709762531;-0.0638566522707723;-0.017788161154065;-0.00480013692449005;-0.00535428021801865;-0.0122839279146745;0.0197543944136769;0.0226500327190594;0.000898926906005459;0.0489573889392567;-0.223853625480007;0.00220953607153335
0.0501319261213771;0.0212238923605255;-0.014782581569958;-0.00462898131291828;-0.0222667521641551;-0.00511742762570272;0.0235685046954009;0.0115255525299221;0.00146075622226016;0.133272892112421;0.0720578269708586;0.00277038041074495
0.0923482849604167;-0.0716577798151857;-0.00571193379244875;0.000517356734972885;0.00527412632253921;0.00258498397520096;0.00474837466891398;0.0146391404386465;0.00157312208550991;0.10915684496827;-0.0266546193810686;0.00178405687357841
0.0817941952506646;-0.028043847162241;-0.00946315393843253;-0.00266069177986272;-0.00968259057390192;0.000346766143014765;0.0103250662171924;0.0098684904903637;0.00162930501713632;0.0959202175883936;-0.21030042918455;0.000623172276087935
0.110817941952506;0.00654651321768518;-0.0145663397498197;-0.00579206149154299;-0.012263546008336;0.0081647664582567;0.00339995184204189;0.00852806450931959;0.00179785381201092;0.134904805077063;-0.0955500338829909;0.00187816991640841
0.14775725593667;-0.0253496433195816;0.0128797141246798;0.0011747498794123;0.00787111253606926;0.00791257289970054;-0.00201300264868776;0.0146285859033628;0.00533737850441085;-0.0710788757932875;0.0135531962954596;0.00312712752985561
0.0738786279683429;0.0440240950289937;0.0148280105237686;0.00955359504582343;0.0151009939083041;0.0152051699679504;-0.0113171201541055;0.00525615857133799;0.00780942749592622;-0.137624660018133;0.0196521346284166;0.00361879000098783
0.0158311345646437;0.0143556831616281;0.0155021761983174;0.0186637414616684;0.0268996473228599;0.00345715336520774;-0.00314953045990846;0.00672323897578792;0.0103938423506943;-0.0625566636446058;0.0503727128981251;0.00599209219120048
-0.0606860158311371;0.0332311948592974;0.0158268417882166;0.0129767072772254;0.0260820775889707;0.00725056480849051;0.00476763785215512;0.00679712072277461;0.00898926906005904;-0.114415231187674;-0.0230404337022815;0.00776704618740054
-0.0158311345646437;0.0561118215230705;0.0166645516964834;0.0127394233611853;0.0272523244629689;0.00401408080701943;0.0104695400915001;0.025468093639837;0.00938254958143769;-0.106074342701723;0.0250734131466004;0.0102144993458132
-0.0712401055408968;0.00917637786409869;0.00757876093437126;0.0155207020491995;0.019220904135941;0.00751326643198658;0.0027546352034673;0.00483397715998568;0.00837125681218098;-0.0270172257479566;0.0424666817257741;0.0101033799861872
-0.0923482849604246;-0.0145728279489469;0.00370579119217324;0.00374208405296883;0.00671689644116702;0.00429779856039503;0.00746448350589934;0.00653325734067922;0.00898926906005904;-0.0179510426110608;0.0354641969731193;0.0102229810856768
-0.0474934036939314;-0.0113799953354091;0.000953099450945682;0.00698237097200427;0.0097306829111895;0.0023117742867651;0.00507584878401157;0.00624828488801643;0.0110680375301988;-0.0183136899365385;-0.10277840524057;0.00746722953434392
-0.0686015831134509;0.0362792642812919;-0.000993076930299014;0.00817657035274011;0.0121352997755692;0.00308937109231344;0.00865880086684323;0.00667046629936885;0.0110680375301974;-0.0116047144152294;-0.0420149085159252;0.0095773621848996
-0.0184696569920897;-0.0373489034188241;-0.00146584090962057;0.00258289377459964;0.00968259057390186;0.00369883885882405;0.00428605827112927;0.0111244801891374;0.011405135119951;0.00761559383499538;-0.049017393268579;0.0108645304648032
-0.0290237467018417;0.0287757055194997;-0.00163816807440903;0.00624328992204637;0.00408784866944523;0.0152156780328903;0.00078015892126182;0.0133514871340215;0.0120793302994556;0.00108794197642798;-0.0239439801219786;0.00896564882504125
0;0.00598354525056088;0.0016845056072958;0.0100553921797484;0.00713369669765962;0.00374087111858346;0.0101805923428846;0.00519283135963511;0.0145513792909708;-0.0177697189483246;0.00406595888863787;0.00869840976373343
-0.0395778364116094;-0.0159802478667551;0.00422216696715394;0.00707183867805627;-0.00216415517794166;0.009467766510797;0.000597158680471943;0.00699765689316711;0.01275352547896;0.0373526745240272;-0.0182968149988706;0.0060926950501376
0;-0.0370995890333825;-0.00287474419713257;0.00578428169100953;-0.00355883295928172;0.0056743550675144;0.000741632554779659;0.0095940725729845;0.0141580987695937;-0.0223028105167725;-0.0512762593178228;0.00680908079058573
0.0395778364116094;-0.00299177262528044;0.00155215592186067;0.00931631112979048;0.00763065084963122;0.0047286292229286;0.00447869010353963;0.00238532497414146;0.0137086353165904;0.0233907524932004;-0.041789021911001;0.00745941176906534
-0.0237467018469656;0.0329497108757353;0.00495569314134914;0.0056948139849694;0.0115261301699262;-0.00281616140387747;0.0156994943414399;0.00199480716864042;0.0110118545985725;-0.0360834088848632;-0.0115202168511407;0.00686583990835954
-0.0184696569920896;-0.0205885427976283;0.00724743243124495;0.00806376324511038;0.0183231805065727;-0.00436084695003425;0.00531663857452447;-0.0048867498364048;0.0110680375301988;-0.00743427017225551;0.0124237632708385;-0.0025709310127407
0.00263852242744578;0.0518895617696504;0.00752666906733451;0.0101681992873663;0.00883295928182104;0.00617874218462683;0.00186852877438004;0.00300804255588638;0.0117984156413281;0.00634632819582759;0.00813191777727584;0.00102230667598169
-0.0474934036939313;0.00402119976516035;0.00781802009110658;0.0093240909303085;0.0108688682269958;0.00141858876687845;0.00856248495063805;0.00244865218584422;0.00741614697454918;-0.0667271078875775;0.0262028461712217;0.00390455609507895
-0.0158311345646436;0.0322258949180086;0.01676055821887;0.00754251660987015;0.0161750561077268;0.00856407292597067;0.00258126655429813;0.0027125155679395;0.00449463453003029;-0.0130553037171351;-0.0121978766659138;0.00469055207430558
0.00263852242743795;0.0552030303761429;0.00326603891928784;0.00645723443651691;0.00141070856043612;0.00274260494929868;0.0115675415362387;0.000591053975893319;0.0048879150514074;0.0027198549410698;-0.00948723740682172;0.00341160851184558
-0.0554089709762531;-0.0241352409905011;0.00744489695047551;0.00680732546017115;0.0226675216415518;0.00162875006567542;0.00678064050084282;0.0141430772803074;0.00320242710264618;-0.0563916591115143;0.0329794443189522;0.00537716605109079
0.0105540897097598;0.0765234315310301;0.00347440638743207;0.00755029641040006;0.00439243347226648;0.00256396784532131;0.00733927281483271;0.0012032170223546;0.00241586605989053;0.0226654578422486;0.0542127851818388;0.00362583669900673
-0.0448548812664853;-0.020081871627218;0.0070632937384667;0.0070873982791041;0.0178903494709843;0.00211212105290803;0.000250421382133381;0.0053405948536086;0.00309006123939504;-0.017225747960109;0.0485656200587309;0.00150330271667937
-0.0422163588390553;0.0159480782686322;-0.000283476671777971;0.0101565295865893;0.016030779095864;0.00161824200073551;0.00625090296171438;0.00385240537859111;0.00235968312826562;-0.0380779691749774;0.0551163316015358;0.0122997436586893
-0.0448548812664854;-0.00711752358433659;-0.00586245505940797;0.00572593318706516;0.00657261942930443;0.00322597593653134;0.000202263424030846;0.00530893124775722;0.00252823192314178;-0.00344514959202163;-0.0088095775920487;0.00504646387055158
-0.0237467018469656;-0.0375419210075518;-0.00405710843497531;0.00191383092937492;0.00371914075024049;0.00349918562496709;0.00287984589453416;0.0033985603613873;0.00292151244452032;0.0427923844061648;-0.0384007228371361;0.00238958027681874
0.0131926121371979;0.027513048793237;-0.00177142633892025;0.00403382657269069;0.000224430907342033;0.00176535490989344;0.010113171201541;0.00215312519789745;0.00168548794876122;-0.0123300090661828;-0.0128755364806867;0.00305935928508744
