# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP254
# prediction_type;rolling
# method; Part-GFS_te(n_components=2)
"GDP254";"CES275R";"GDP258"
0.00341042427432514;0.0112999972662522;0.00394909633716595
0.0032678663464597;0.0029969810980256;0.0117906034181413
0.00532947330328659;0.00293312373240284;0.0147477018715693
0.0109988924345604;0.0130933075999671;0.0175819815393918
0.00535140529218892;0.0120007537151956;0.0208980887507438
0.00796131197157612;-0.00124405453239695;0.0174591627537861
0.00572424910352998;0.0153210604913722;0.0169584400124708
0.000318013839084919;0.0094734811734154;0.0169867828091491
0.0139377789474839;0.0104439024340788;0.0358441901990609
0.00382713206347118;0.0223978597899515;0.00609370128581832
0.0126547575966927;0.0171585041933697;0.024988899071301
0.0122380498075467;0.0079277107032919;0.0237040256218882
0.00708403241547961;0.00425237079195306;0.00756752671308591
0.0144860786700443;0.0130078268890996;0.0247432615000898
0.0133785132304722;0.00984313059211273;0.0148138350638185
0.0105054226842561;0.0167898142085871;0.0255746502026509
0.00326786634645959;0.0113700536869816;0.0207658223662457
0.0236865480146068;0.00454823016055472;0.00221073814090145
0.000822449583840368;0.00297069899725999;0.0301850784623088
0.0151001743593119;0.0101500364639303;0.0321218362353207
0.00617385487602928;0.00998190010777944;0.00510170340208049
0.00999002094504942;0.0173119905497507;0.00204068136083202
0.00141461328420589;-0.00544253613393708;-0.0102978827930882
-0.000318013839084919;0.00469193880885266;-0.0339357752227271
0.00667829062078473;0.0221555660541997;-0.0159853373265184
0.0134223772082773;0.020346096771336;-0.0315455327028635
0.00924433332236718;0.0212581096831496;-0.0290986045896435
0.00373940410786167;-0.0026062276824258;-0.012971553279734
0.000888245550547562;0.0105194238423936;-0.00405301992498608
0.0102203068285246;0.0140736118580205;-0.0104207015786938
0.0109221304734022;-0.000314869409871577;-0.00530010297882799
0.00655766468182173;0.0126996386173291;0.02064300358064
0.0218661929357065;-0.000243835218351585;0.0186212174175934
0.00532947330328637;0.00185575398352367;0.00592364450574889
0.0136636290862038;-0.00499440774248316;-0.00563076894007397
0.00459475167505541;-0.0122562405544681;0.0217483726510908
0.00929916329462355;0.00600553041365526;0.0254990694115091
0.0147273305479706;-0.0069705570767552;0.0221735146012642
0.00739108026011348;-0.00355780984903908;0.00822885863557765
0.0129618054413263;0.00109581134626691;0.0142280839324685
0.00924433332236752;-0.0141561823254479;0.0139068655701153
0.014738296542422;-0.00871974823849686;0.00854062939903832
0.0137952210196183;-0.00164751187035073;0.0360331421769157
0.0100887148951101;-0.00421133221909709;0.0155035097829888
0.00751170619907671;-0.000235854526417945;0.0132077432520524
0.0100009869395007;0.0326816248966882;-0.00256029929993296
0.0114594642015109;0.00166779957948193;0.00851228660236003
0.00639317476505363;0.00876001074641086;0.0255840978015437
0.0040245199635931;-0.0017559562946492;0.0223057809857625
0.000866313561645016;-0.0137016933958861;0.00903190454146074
-0.00125012336743724;0.00962988546289822;0.0064716052415279
0.0128302135079118;-0.0101929022200942;0.00668890001606093
-0.0250243993376541;-0.00339419383439221;-0.00470490424858527
-0.0325032075533769;0.0650904328094672;-0.0648766615964553
