# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;IPS11
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=14)
"IPS11";"LHEL";"GDP254";"FSPIN";"GDP259";"HHSNTN";"HSBR";"GDP275_1";"GDP278A";"GDP284A";"FSDXP";"CPILFESL";"LHELX";"CES088";"LHU5"
0.00405320849063889;0.011070110701107;0.00756653617133267;0.00273881288848162;0.0147743717931852;0.0278725824800905;-0.0279569892473137;0.00174652523774688;-0.00102994510611723;0.000780439716166403;-0.012;0.000891729741683906;0.0145903479236811;0.00415753694027814;-0.0102810143934201
0.00776737549398997;0.0258302583025826;0.00755557017688149;0.00179968180705686;0.0199579002762794;-0.0216154721274182;-0.0406647116324516;0.000429773226042434;0.00273921570775855;-9.24204927039186e-05;-0.00533333333333402;0.000178345948336545;0.0347923681257012;0.00337097589752233;-0.0176833447566826
0.00326465991310296;0.0258302583025837;0.00753363818797913;0.00140294684000599;0.0200368372582555;0.0255972696245733;0.00625610948191785;0.00106986100950988;0.000350619610593095;0.00248508435937192;-0.00466666666666599;0.000356691896673662;0.0413660413660413;0.00247204899151519;-0.0386566141192597
0.00360217246470892;0.0184501845018442;0.00142557927865683;0.00108479222874782;0.00494671753716613;0.0329920364050119;-0.044379276637343;0.000886978785662013;0.00341854120328269;0.00341955823004489;-0.002;0.000891729741683906;0.0182780182780183;0.00207876847013995;0.0187799862919821
0.0141847007815538;0.0258302583025836;0.00490179951968947;0.00107520925852918;0.0324299434284963;0.0307167235494878;0.00234604105571845;1.82882223848067e-05;0.000197223530958623;0.00713691582546904;0.000666666666666038;0.000713383793346827;0.0280583613916964;0.00280914658126744;0.00671692940369982
0.00731710393590095;0.0405904059040582;0.00482503755853098;0.000676557697434538;0.0462570714379687;0.0136518771331057;-0.00977517106549552;0.00221287490855886;0.000657411769862039;-0.00106797013791194;-0.00200000000000006;0.000535037845010244;0.0564373897707213;0.00286532951289399;0.000274160383825869
0.00720510939725882;0.0295202952029523;0.00633834479279757;-0.000274072948252491;0.00732798316011055;0.015358361774744;0.0201368523949207;0.00155449890270667;0.000504015690227568;0.000318337252646843;0.012666666666666;0.000178345948336546;0.0641333974667291;0.00342715882914887;-0.0245373543522974
0.0108068996280489;0.0774907749077487;0.0153633582261407;0.00313363126148878;0.0331009077752927;0.0273037542662113;0.0365591397849442;0.000521214337966338;0.00380203140236889;-0.00119119746151713;-0.013333333333332;0.000891729741683904;0.115440115440115;0.00387662228215069;-0.0540095956134325
0.0103570103038798;0.0553505535055349;0.00415611189700743;0.000159077305629057;0.0180107880542034;-0.0989761092150165;-0.0355816226783987;0.00384967081199707;-0.00175309805296548;0.00538092646409461;0.0253333333333319;0.000891729741683906;0.107263107263107;0.00292151244451877;0.00699108978752569
0.00821802928599774;0.011070110701107;0.00405741794694649;-0.00202200671612881;-0.014984870411788;-0.0773606370876054;-0.105376344086017;0.00233174835406001;0.00558800004382747;0.00271100111931489;0.0333333333333341;0.00178345948336728;0.0160333493666859;0.00387662228215067;0.0397532556545592
0.00540325869706401;0;0.00316917239639879;-0.00415900907488119;0.0165899223786344;-0.0784982935153579;-0.116520039100686;0.00149963423555229;-5.47843141552005e-05;0.00386112280629689;0.060666666666666;0.00160511353503073;0.00737534070867241;0.00415753694027814;-0.00328992460589445
0.00562877671002893;-0.0147601476014756;-0.00179842308999793;-0.00131286691995094;-0.0261676095250626;-0.00455062571103426;-0.0713587487781037;0.00121616678858817;0.00404308238465163;0.00575060843491033;0.0193333333333339;0.00178345948336728;-0.00705467372134194;0.00292151244451877;-0.0267306374228924
0.00376385741298696;-0.011070110701107;0.00358588018554461;0.00469182221903642;0.00763057492435215;0.0767918088737198;0.124926686217009;-0.000667520117044625;0.00145726275652758;0.00588410470214929;-0.0566666666666659;0.00107007569002045;-0.0405643738977056;0.00539356143603573;0.0230294722412611
0.00204189360213083;-0.0147601476014767;0.00225899485694864;0.00319112908280051;-0.0213392974608604;-0.0136518771331058;0.0826979472140743;0.000164594001463063;0.00152300393351375;-0.000441564576252031;-0.036;0.00142676758669415;-0.0198813532146849;0.00702286645317211;0.00575736806031528
0.00159582661716517;-0.00369003690036862;0.000318013839084946;0.00202967309230375;0.00774898039731609;0.0034129692832765;0.0791788856304984;0.00241404535479151;0.00208180393789648;-0.000349144083548115;-0.019333333333334;0.00196180543170439;-0.00721500721500723;0.0073037811112978;0.00986977381768333
0.0107296883761519;0.0184501845018453;0.00263183866828966;0.000505980827543141;0.00111827391132746;-0.0494880546075084;0.0404692082111436;0.00131675201170445;0.00410882356163783;0.00192029245951467;0.000666666666666094;0.00196180543170382;-0.0121853455186821;0.00634867127366764;0.0167237834132941
0.00519035440346813;0.011070110701107;0.0104505927120001;-0.00206225519104708;0.0149059334298118;0.0250284414106927;-0.000195503421307919;0.00223116313094367;0.00335280002629648;0.00252616013390704;0.0273333333333339;0.00231849732837806;0.0532307198973881;0.00573065902578797;-0.0283755997258396
0.00364345372809907;0.0258302583025826;0.00619578686493182;0.00440049992439059;-0.00651230101302458;-0.0523321956769041;-0.00156402737048089;0.00197512801755671;0.00330897257497233;0.0072087984309054;-0.037333333333334;0.00196180543170386;0.0663780663780663;0.00466318332490473;-0.00836189170664704
0.00429554479609542;0.0332103321033209;0.00765426412694237;0.00101387824912982;-0.00489409288251547;-0.00853242320819103;0.055131964809384;0.00215801024140454;0.00209276080072757;-0.00432322526981649;-0.00599999999999995;0.00267518922505119;0.0437710437710437;0.00691050058992076;0.0093214530500356
0.00737749689530542;0.0516605166051662;-9.86939500608741e-05;0.00337512211099802;0.0152085251940534;0.0375426621160407;0.0158357771260997;0.00268836869056328;0.00785607064985148;0.00250562224663949;-0.020666666666666;0.00285353517338826;0.0889850889850889;0.00803415922242881;-0.0272789581905441
0.00808310071214005;0.0295202952029512;0.00479213957517735;-0.00282697621449313;0.0116168925141429;0.0762229806598392;0.0285434995112433;0.00138990490124358;0.00374724708821376;0.00542200223862969;0.036;0.00267518922505119;0.0311046977713659;0.00741614697454915;-0.00383824537354218
-0.000575644283940219;0;0.00250024673487517;0.000858634131588751;0.00634127088540981;-0.0881683731513068;-0.0535679374389031;0.00341989758595466;0.00383490199086192;0.000605867674392309;-0.00133333333333407;0.00321022707006143;-0.0206830206830205;0.00741614697454912;0.0430431802604536
0.00440562816513579;-0.0184501845018442;0.000833415578291724;-0.00436216804351608;0.036745165109854;-0.0858930602957914;-0.0508308895405688;0.00439831748354058;0.00301313727853447;0.00494963083147636;0.0486666666666681;0.00285353517338777;-0.076158409491746;0.00758469576942525;0.0141192597669623
-0.00468312999125833;-0.00738007380073835;0.00307047844633793;7.09139796175942e-05;-0.00584133666622816;-0.109215017064846;-0.0578690127077242;0.00370336503291881;0.00471145101734471;0.00841026483605634;0.00800000000000001;0.00285353517338773;-0.0105820105820106;0.00500028091465873;-0.0050719671007526
-0.00866524297272533;-0.0811808118081174;0.00528560932548167;-0.00370477628651836;-0.00636758321273512;-0.0716723549488049;-0.0488758553274662;0.00444403803950257;0.00278304315908268;-0.000349144083548109;0.0453333333333321;0.00321022707006142;-0.21067821067821;0.0064610371369172;0.102673063742286
0.000139133146982329;-0.0848708487084872;0.00106370146176707;-0.00612351796969828;-0.00820944612550983;-0.0602957906712165;0.109872922776146;0.00293525969275785;0.00838200006574118;0.00733202575451061;0.0819999999999999;0.00392361086340876;-0.163219496552828;0.00438226866677904;0.0849897189856078
-0.00468848126614266;-0.0553505535055348;0.00343235626322777;-0.000205075562678486;0.00301276147875279;0.0426621160409554;0.0527859237536656;0.00199341623994147;-0.00118334118575174;-0.000811246547067698;0.00133333333333407;0.00285353517338777;-0.0899470899470897;0.00269678071801785;0.027553118574366
-0.00937466912876234;-0.0442804428044278;0.00410128192475129;0.00480873445570363;-0.00905144059992108;-0.0409556313993173;0.134701857282504;0.0016276517922458;0.00450327062355507;0.00139657633419253;-0.078;0.00356691896673508;-0.0838544171877502;0.00466318332490648;0.0745716244002726
0.0076160108615583;-0.0147601476014756;0.00178745709554676;0.00657008438188577;-0.00209183002236546;0.0529010238907849;0.0306940371456481;0.000182882223847838;0.00663985887560675;0.0111212659553711;-0.0880000000000001;0.00214015138004095;-0.0184383517716854;0.00528119557278442;-0.0642906100068525
0.00242947879729372;0.0184501845018442;0.00193001502341233;0.00343453652635384;-0.00221023549532956;0.0130830489192268;0.12316715542522;0.00386795903438188;0.00573043926063094;0.000965280701574242;-0.031333333333334;0.00231849732837752;0.0112233445566782;0.00601157368391542;-0.00123372172721042
0.00709005698725518;0.011070110701107;4.38639778048699e-05;-0.00194534295438028;-0.00288119984212604;0.0312855517633667;0.0877810361681346;0.00232260424286758;0.00473336474300673;-0.001817603023177;0.018;0.00196180543170435;-0.000641333974667591;0.00556211023091183;0.03193968471556
0.0112831630927163;0.0147601476014766;0.00437543178603153;-0.00134928220678133;-0.0021839231680042;0.0147895335608651;0.0330400782013665;0.0017465252377469;0.00357193728291716;0.00243373964120305;0.011333333333334;0.00124842163835708;0.0080166746833415;0.00601157368391367;-0.000274160383825994
0.0160220992363345;0.0516605166051652;0.00338849228542287;0.00604685420794893;0.0203920536771477;0.16268486916951;0.0535679374389092;0.00435259692757864;0.00512781180492405;0.011706595742496;-0.055333333333334;0.00196180543170436;0.040564373897707;0.00466318332490648;-0.014804660726525
0.00873557401405631;0.0332103321033208;0.0131811253303506;0.00222899887285125;0.00448625180897255;-0.072241183162684;-0.0240469208211144;0.00143562545720556;0.00254199217679993;0.00319364147010197;-0.010666666666666;0.00178345948336728;0.027096360429694;0.00651722006854377;-0.00520904729266763
0.00875201007262796;0.0479704797047976;0.0077639240714544;0.000827968626888775;0.00156558347585845;0.0978384527872572;0.0903225806451612;0.00299012435991219;0.00411978042446884;0.00155061048869906;-0.00333333333333391;0.00178345948336728;0.0347923681257013;0.00516882970953306;0.0254969156956819
0.0165033317419662;0.0811808118081174;0.00958427915035479;0.0028940570060231;0.0127220102618076;-0.0563139931740613;0.0304985337243401;0.00339246525237749;0.00604818828273088;0.00930366293219415;-0.0186666666666661;0.00124842163835756;0.0808080808080806;0.00528119557278617;-0.0467443454420807
0.0132914201098617;0.0774907749077487;0.00622868484828543;0.000902715794594021;0.0266675437442442;-0.21103526734926;-0.087585532746827;0.00791880029261155;0.00409786669880682;0.0118914367279038;0.00466666666666599;0.00178345948336728;0.0925124258457575;0.00668576886341812;-0.0157642220699137
0.00344889666267784;-0.00369003690036862;-0.00491276551414063;-0.00493714625663272;0.0264044204709907;-0.114903299203639;-0.130791788856305;0.0108723482077542;0.00750545103925848;0.0194083034678223;0.0433333333333341;0.00249684327671465;-0.00144300144300147;0.00618012247879154;0.0514050719671006
0.00459368725391301;0.00738007380073724;0.00334462830761806;-0.001301367355689;0.0197605578213392;-0.0608646188850969;-0.109090909090909;0.0112106803218727;0.00915993732674458;0.0262268820406445;0.024;0.00249684327671407;0.0152316818983501;0.0050564638462835;-0.00452364633310481
0.00739584412347882;-0.0147601476014756;-0.00211643692908289;-0.00185909622241212;-0.00809104065254568;0.012514220705348;-0.240664711632451;0.0102505486466716;0.00555512945533432;0.0243887411301999;0.052;0.00410195681174533;-0.0134680134680134;0.00382043935052589;-0.0122001370801891
-0.00741036901244974;-0.0405904059040592;-0.00745687622682062;-0.0045864095466318;-0.0049730298644915;-0.199658703071671;0.00586510263929618;0.0122165325530358;0.00838200006574119;0.0350170977911502;0.0659999999999999;0.00392361086340823;-0.0755170755170754;0.00640485420529241;0.0770390678546935
0.00187944418601182;0.00369003690036973;-0.00197387900121723;-0.00265256615651386;-0.0034995395342719;0.147326507394766;-0.127663734115349;0.00785479151426483;0.0132249334370583;0.0184635606535156;0.052;0.00659880008845994;-0.00689434022767199;0.00382043935052412;0.0063056888279629
-0.000935708636843002;-0.0664206642066418;0.00114046342292551;-0.0097477973063804;-0.0379292198394947;-0.0682593856655287;-0.140566959921796;0.0077359180687637;0.0184623138702927;0.0312792023084585;0.192666666666666;0.00891729741683693;-0.0886644219977583;0.00230350019664088;0.0777244688142563
-0.0160022230724804;-0.140221402214022;-0.00791744799377134;-0.00441774927078393;-0.00988027891066973;-0.0995449374288954;-0.0553274682306943;0.0123536942209217;0.0197223530958616;0.0298723570306322;0.078;0.007847221726817;-0.146544813211478;0.000393280521376993;0.142837559972587
-0.034063922507424;-0.0996309963099627;0.00230285883475345;0.00597019044620039;-0.0424549401394553;0.00967007963594874;-0.0609970674486802;0.00587051938551578;0.018265090339334;0.0174572041774063;-0.122666666666666;0.00588541629511262;-0.115760782427449;-0.00174167088038596;0.0730637422892362
-0.0013248227676867;0;0.0120296959129739;0.00705689926899186;-0.0295092750953822;0.262229806598407;0.109872922776149;-9.14411119237735e-06;0.012490823627379;-0.00187921668497965;-0.110666666666666;0.00445864870841847;-0.0176366843033511;0.000505646384628355;-0.0815627141877983
0.0136870322173505;0.0332103321033209;0.00468247963066531;-0.0010541267240482;0.0044862518089725;0.04778156996587;0.068817204301075;0.00760790051207016;0.00633306671633774;-0.00189975457224717;0.022;0.00374526491507163;0.0211640211640211;0.00370807348727459;-0.0370116518163125
0.00848750419979555;0.0258302583025826;0.00172166112883951;0.00085288434945717;0.000434153400868331;0.0130830489192268;0.0428152492668621;0.00599853694220925;0.00828338830026187;0.00383031597539557;-0.0226666666666681;0.00499368655342924;0.0163540163540163;0.00460700039327994;-0.0172721041809458
0.0124956090878409;0.0442804428044279;0.0113827022403526;0.00683840754800715;0.0206946454413893;0.144482366325368;0.0492668621700879;0.000155449890270637;0.00527025102172748;0.00921124243949023;-0.0873333333333319;0.00552872439843896;0.0347923681257017;0.0043822686667791;-0.0364633310486649
0.00519341227483078;0.0221402214022139;0.0078406860326129;0.00149302676006121;-0.00247335876858312;0.0108077360637098;-0.00684261974584743;-3.65764447695371e-05;0.00972969419395836;0.00702395744549766;0.00333333333333197;0.00410195681174527;0.0150713484046816;0.0052250126411596;0.0471555860178219
0.00721084290606305;0.00369003690036962;0.00506628943645751;0.00150260973027945;0.00774898039731614;0.0767918088737197;0.101857282502446;0.00477322604242866;0.00799850986665501;0.00384058491902939;-0.00533333333333208;0.00499368655342872;-0.00785634118967435;0.0050564638462835;0.033995887594244
0.0134045613502646;0.0258302583025826;0.00517594938096963;-0.00142786256257421;0.00242073411393245;0.0136518771331057;0.0844574780058649;0.00381309436722752;0.00905036869843429;0.011747671517031;0.0486666666666661;0.00428030276008193;0.00833734167067482;0.00797797629080388;-0.0104180945853353
0.0124199267716256;0.0516605166051662;0.003552982202191;-0.000791553340058218;-0.00247335876858312;-0.0227531285551773;0.0428152492668621;0.00666605705925383;0.012841443237972;0.00753740462718594;0.05;0.00517203250176579;0.0303030303030302;0.00848362267543068;0.0287868403015764
0.0159284519258657;0.0553505535055349;-0.00112949742847432;-0.0020565054089155;0.0291145901855019;-0.015358361774744;0.0770283479960878;0.0103419897585955;0.0114937491097549;0.0100122200429242;0.0593333333333339;0.00517203250176523;0.0400833734167065;0.00915781785493519;0.00068540095956271
0.0097225019962171;0.0479704797047965;0.00100887148951109;-0.000939131081425161;0.0125378239705301;-0.0398179749715578;0.0119257086999061;0.00479151426481347;0.0138056471671031;-0.00338875139914352;0.044666666666666;0.0046369946567556;0.0336700336700337;0.00876453733355809;-0.0368745716244017
0.00427605086616123;0.0774907749077487;0.01108662039017;-0.00259506833520214;0.00617024075779504;-0.0784982935153579;0.027761485826;0.00419714703730795;0.0133016314768756;0.00322444830100321;0.064666666666666;0.00445864870841844;0.0492223825557161;0.011629866846452;-0.0139821795750513
0.00321535173738696;0.0479704797047965;0.0038380980579224;-0.00289022381793586;-0.00185501907643726;-0.0403868031854384;-0.00156402737048089;0.00917154352596927;0.0123593412734066;0.0134523161602366;0.092666666666668;0.00588541629511263;0.0429693763027094;0.0107309399404466;-0.0105551747772419
0.0192535047983732;0.0811808118081185;0.00682084854865062;0.00436791782564708;0.0813445599263254;-0.0580204778156992;0.0825024437927682;0.0156272860277981;0.0135645961848203;0.0173545147410685;-0.045333333333334;0.00695549198513309;0.0649350649350648;0.0110118545985725;-0.00699108978752561
0.00634049626958882;0.011070110701107;0.00673312059304093;0.00378910642444241;0.059965793974477;-0.0193401592718994;-0.0916911045943284;0.00975676664228239;0.0128524001008032;0.0116860578552285;-0.0439999999999999;0.00749052983014328;0.000320666987335239;0.0108433058036979;0.0630568882796421
0.0104495109125866;0.0553505535055381;0.00769812810474724;-0.00264298318629563;0.0405867648993554;-0.116609783845277;0.032453567937437;0.00749817117776153;0.0137179922644547;0.0238034113430751;0.053333333333334;0.00784722172681696;0.0373577040243674;0.0101691106241918;-0.027553118574366
0.00640241816467396;-0.0221402214022139;0.00319110438530118;0.00164635428355933;-0.00557821339297471;-0.0796359499431173;-0.140957966764416;0.0148683247988295;0.0142987059944997;0.022037153038067;0.00866666666666605;0.00838225957182726;-0.0161936828603463;0.0107871228720715;-0.0183687457162454
-0.00298677585306051;0.0221402214022139;-0.00260990667938721;0.00112504070366562;0.0145244046835943;-0.0836177474402726;0.0484848484848446;0.0105797366495977;0.0182979609278272;0.0314537743502326;0.0253333333333339;0.00873895146850034;0.0291806958473593;0.0104500252823193;0.017135023989035
-0.000143337720104664;0;0.00695244048206511;0.00296113779755362;0.0474148138402841;-0.0711035267349263;-0.030889540566956;0.00629114850036572;0.0177282040606133;0.0189051252297676;-0.0233333333333339;0.00980902715852083;-0.0211640211640212;0.00943873251306254;0.0649760109664153
0.00367250350604115;-0.011070110701107;0.00528560932548167;4.4081663005846e-05;0.0324825680831471;0.0335608646188854;-0.147018572825026;0.00917154352596922;0.0148465491360514;0.0152801881270473;0.0459999999999998;0.0117708325902252;-0.0171556838223472;0.00735996404292427;-0.00685400959561488
0.00256287843547059;-0.077490774907752;-0.00169972913993705;0.00393093438367818;0.0169188264702013;0.00170648464163824;-0.106353861192569;0.00893379663496713;0.0175528942553169;0.0245735821156078;-0.0186666666666658;0.01480271371195;-0.0729517396184078;0.00876453733355803;0.0498971898560686
-0.0224505093075879;-0.180811808118081;-0.00846574771633168;-0.00175943333213866;-0.0247730561768189;-0.0602957906712165;-0.132942326490715;0.0104059985369422;0.0178706432774168;0.0118914367279038;0.0459999999999999;0.0139109839702662;-0.144941478274811;0.00567447609416161;0.149554489376282
-0.00208929060824509;0.00369003690036973;-0.00116239541182794;0.0103419414599345;0.00528877779239567;0.213310580204777;0.258651026392961;0.0158193123628383;0.0170488785650892;0.0246043889465091;-0.136666666666668;0.00642045414012288;-0.0171556838223507;0.00584302488903921;-0.0704592186429046
0.0187558362341712;0.0369003690036894;0.0034652542465814;0.00699365166554938;0.0323378502828577;0.139931740614334;-0.0218963831867038;0.0151609363569861;0.0175200236668237;0.0300469290724064;-0.0660000000000001;0.0135542920735924;0.0266153599486931;0.00780942749592622;-0.0745716244002727
0.00188594216265581;-0.0147601476014756;0.00604226294261501;-0.00150260973028002;-0.00106564925667685;-0.0841865756541531;-0.0772238514174016;0.00928127286027802;0.0222972158611546;0.0234748051467946;0.034;0.0105224109518682;-0.0101010101010101;0.00702286645317207;0.0622344071281685
0.00495413384073679;-0.00369003690036962;0.00199581099011958;0.000433150253881999;0.0426785949217209;0.122298065984073;-0.0516129032258064;0.00420629114850041;0.0191087687773237;0.00403569484807098;0.0126666666666679;0.0101657190551944;-0.00192400192400194;0.0052250126411596;0.000137080191910832
0.00364651159946167;-0.0258302583025826;1.09659944512175e-05;-0.00500806023625087;0.0295750559136955;-0.0381114903299197;-0.130596285434995;0.00780907095830286;0.0145945412909375;0.00151980365779769;0.077333333333332;0.0158727894019705;-0.00994067660734294;0.00365189055564968;0.0254969156956819
-0.00565171074524567;-0.0959409594095941;0.000997905495059848;-0.00284230896684313;0.0880673595579529;-0.175767918088736;-0.0774193548387095;0.00299926847110465;0.0170488785650892;0.00326552407553826;0.048666666666668;0.00945233526184724;-0.0703864037197372;0.000898926906005459;0.177793008910215
-0.00906544188725739;-0.0553505535055349;0.000778585606035664;-0.00528979956067833;-0.0411130114458623;0.00455062571103415;0.0426197458455524;0.00580651060716886;0.0123483844105756;0.00548361590043245;0.102;0.00606376224344968;-0.037999037999038;0.00146075622226016;0.028923920493487
-0.00249522303158134;-0.0664206642066418;0.00103080347841344;-1.91659404353423e-06;-0.0411261676095249;0.0483503981797506;0.0510263929618767;0.00551389904901256;0.0105295451806239;-0.000564791899857364;-0.024;0.00927398931351059;-0.0371973705307037;0.00157312208550991;-0.0254969156956819
-0.00563374575099224;-0.0774907749077487;0.00368457413560547;7.47471677052455e-05;-0.0668201552427313;0.0125142207053463;0.0504398826979471;0.00427029992684708;0.0050182431766137;-0.00694180589642746;0.0219999999999999;0.00856060552016374;-0.0338303671637002;0.00162930501713632;0.0477039067854694
-0.00788969034847847;-0.0147601476014756;0.00643703874285834;0.0145967802370024;-0.0258781739244837;0.135949943117178;0.140175953079179;0.000338332114118434;0.00135865099104815;-0.00563765005493877;-0.219333333333334;0.00178345948336739;-0.016033349366683;0.00179785381201092;-0.000548320767647437
0.00463840862258574;0.0295202952029523;0.00332269631871573;0.00757016315390117;-0.0451782660176292;0.0455062571103513;0.125708699902246;0.00189283101682525;-0.00454709807487907;0.00405623273533851;-0.0566666666666661;0.00321022707006136;0.0126663459996796;0.00533737850441085;-0.125154215215904
0.0127601149606741;0.062730627306272;0.00668925661523617;0.00970015077845306;-0.0506512301013026;0.29692832764505;0.123558162267841;0.00601682516459401;-0.00371437649972062;0.00338875139914352;-0.076666666666668;0.00517203250176579;0.0221260221260221;0.00780942749592622;-0.0160383824537353
0.0201968581136223;0.0774907749077487;0.0100667829062078;0.00229000406126297;0.0238126562294435;-0.0250284414106927;0.0173998044965806;0.0020391367959034;-0.00127099608839998;0.00533985068955956;-0.0113333333333319;0.00659880008845787;0.0368767035433698;0.0103938423506943;0.0141192597669665
