# max_attributes; 15
# description; Austrailan macroeconomic dataset
# number_predictions; 75
# predict; IP-WPP
# lag_parameter; 4
# horizon; 1
# name_prefix; aus_macrodata
# method; dm_PCA(copy=True, iterated_power='auto', n_components=3, random_state=None, svd_solver='auto', tol=0.0, whiten=False)
# prediction_type; rolling
IP-WPP;0;1;2
-4.797658714;31.62497600166945;-3.1762875912620325;-29.218914796328022
-0.6037737;26.02416032358684;22.956506005693296;-15.617878011029205
-7.933135693;3.2546043519350496;26.837285433222323;-6.265099562637206
-6.8377733439999995;28.1332971451587;-8.982191871269803;7.810800633894261
7.1458211060000005;28.070719080125862;-9.489093284593991;31.247544206502873
-2.161332931;-62.54473839044755;-36.11174898721315;-0.9824775384680209
-15.46543713;-4.753313657350716;-13.874129186153132;22.469148282747216
4.480046832;61.36972555526545;-62.134928153671204;-3.440091128762704
14.99004447;-23.25525585755965;-23.598534886113015;-14.53885329214138
-39.59804872;-16.646451980134223;-36.70902873609814;9.610839268253223
11.34354582;-82.27119956104272;1.277150772867912;17.897688651906478
-6.968239264;-203.95752035091976;-61.00180014947754;-10.200811931630975
