# max_attributes; 15
# description; Austrailan macroeconomic dataset
# number_predictions; 75
# predict; Credit-Total
# lag_parameter; 4
# horizon; 1
# name_prefix; aus_macrodata
# method; dm_KernelPCA_fit_inverse_transform_True_kernel_rbf(alpha=1.0, coef0=1, copy_X=True, degree=3, eigen_solver='auto', fit_inverse_transform=True, gamma=None, kernel='rbf', kernel_params=None, max_iter=None, n_components=5, n_jobs=1, random_state=None, remove_zero_eig=False, tol=0)
# prediction_type; rolling
Credit-Total;0;1;2;3;4
3.4483909930000003;0.0;0.0;0.0;-0.10056571824467685;-0.000654011813420933
-0.623178576;0.0;0.0;0.0;-0.058159567397456806;-0.04286290244198419
8.010945666;0.0;0.0;0.0;0.06035606712413854;0.05826211604493806
-6.022622092000001;0.0;0.0;0.0;-0.04782103425263982;0.01078779012759213
-4.5004197569999995;0.0;0.0;0.0;0.11433249631269055;0.023158413602708677
3.435576665;0.0;0.0;0.0;-0.1887008753438626;-0.03437823326336029
-1.516519289;0.0;0.0;0.0;0.2589935156190124;0.40967145608401523
-1.169445755;0.0;0.0;0.0;-0.07905923674321216;0.048271204690699794
5.970361235;0.0;0.0;0.0;0.18035152496413787;0.2747317063557333
-1.124973583;0.0;0.0;0.0;-0.24315906906178736;-0.3511060308646252
0.085209541;0.0;0.0;0.0;0.16589476962547617;0.07446810531056722
